Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
8,"Harris, Chelsey",Sr,RS,6-0,121,0,121,32.0,29.0,432,140,938,0.311,5.0,1.0,,57.0,,4.0,76.0,10.0,475.0,,
21,"Livingstone, Shelby",Jr,OH,6-2,121,0,121,32.0,22.0,148,72,512,0.14800000000000002,21.0,15.0,20.0,266.0,28.0,4.0,22.0,2.0,178.0,,
5,"Cunningham, Lee Ann",Fr,DS,5-7,121,0,121,32.0,,6,2,13,0.308,131.0,23.0,18.0,511.0,18.0,,,,29.0,,
3,"McDaniel, Madison",Jr,S,6-0,121,0,121,32.0,32.0,85,20,211,0.308,1291.0,10.0,14.0,391.0,,8.0,59.0,3.0,132.5,11.0,
16,"Dole, Julianna",So,S,5-6,121,0,121,32.0,3.0,0,1,6,-0.16699999999999998,26.0,29.0,37.0,221.0,8.0,,,,29.0,2.0,
4,"Mikesky, Leah",Sr,OH,6-1,118,0,118,31.0,30.0,368,138,1142,0.201,32.0,5.0,13.0,318.0,25.0,8.0,35.0,1.0,398.5,4.0,
22,"Okafor, Portia",Jr,MB,6-2,106,0,106,29.0,29.0,219,52,531,0.315,10.0,1.0,3.0,33.0,3.0,38.0,98.0,20.0,307.0,,
7,"Morgan, Grace",Fr,MB,6-2,76,0,76,26.0,21.0,87,16,226,0.314,6.0,,,26.0,,13.0,72.0,7.0,136.0,,
15,"Kyle, Mckay",So,MB,6-0,72,0,72,24.0,14.0,154,45,307,0.355,5.0,,,20.0,,6.0,42.0,3.0,181.0,,
18,"Martinez, Adria",Fr,S,5-11,53,0,53,17.0,,0,0,1,0.0,2.0,6.0,6.0,27.0,,,,,6.0,,
13,"Mendivil, Stephanie",So,OH,6-3,51,0,51,25.0,4.0,65,31,207,0.16399999999999998,1.0,,1.0,19.0,,11.0,17.0,,84.5,,
6,"Holman, Maddi",Sr,DS,5-9,44,0,44,15.0,,1,1,2,0.0,1.0,7.0,6.0,18.0,,,,,8.0,,
14,"Bawcum, Andi",Sr,OH,6-0,43,0,43,20.0,8.0,76,31,276,0.163,1.0,,,20.0,5.0,3.0,7.0,2.0,82.5,,
2,"Patterson, Meghan",Sr,DS,5-7,36,0,36,11.0,,0,0,0,,3.0,5.0,9.0,11.0,,,,,5.0,,
12,"Rogers, Miranda",Sr,MB,6-2,3,0,3,2.0,,1,0,3,0.33299999999999996,,,,,,,1.0,,1.5,,
-,TEAM,-,-,-,-,-,12,10.0,,0,0,0,,,,,,9.0,,,,,,
-,Totals,-,-,-,-,-,121,,,1642,549,4375,0.25,1535.0,102.0,127.0,1938.0,96.0,95.0,429.0,48.0,2053.5,17.0,
-,Opponent Totals,-,-,-,-,-,121,,,1666,718,4681,6.359,1554.0,96.0,175.0,1913.0,102.0,53.0,300.0,66.0,1965.0,44.0,
