Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
8,"Kiam-Assato, Carol",Sr,L,5-3,88,0,88,27.0,1.0,11,25,116,-0.121,41.0,31.0,27.0,320.0,38,,,,42.0,3.0,
4,"Garrett, Barbara",Fr,OH,5-6,88,0,88,27.0,24.0,170,122,564,0.085,3.0,17.0,28.0,83.0,16,8.0,20.0,7.0,205.0,2.0,
11,"Gonzales, Leticia",Sr,S,5-8,87,0,87,27.0,13.0,23,14,88,0.102,199.0,24.0,36.0,124.0,4,,,2.0,47.0,16.0,
5,"Cruz, Jasmine",Sr,DS,5-3,85,0,85,27.0,6.0,3,8,35,-0.14300000000000002,11.0,6.0,7.0,78.0,36,,,,9.0,,
13,"Smith, Dnada",Jr,DS,5-6,85,0,85,27.0,17.0,66,96,350,-0.086,11.0,11.0,21.0,129.0,28,1.0,3.0,3.0,79.5,4.0,
3,"Dumas, Brittney",Jr,RS,5-6,82,0,82,27.0,14.0,96,89,370,0.019,2.0,10.0,16.0,59.0,19,1.0,10.0,,112.0,2.0,
15,"Jackson, Heather",Jr,MB,5-11,79,0,79,24.0,19.0,119,83,439,0.08199999999999999,,2.0,3.0,21.0,8,2.0,11.0,11.0,128.5,1.0,
9,"Scott, Ariel",Jr,DS,5-6,68,0,68,25.0,3.0,3,5,21,-0.095,8.0,9.0,11.0,52.0,14,,,,12.0,,
6,"Terry, Nyasha",Jr,MB,5-10,53,0,53,19.0,13.0,23,17,78,0.077,2.0,,1.0,8.0,2,3.0,10.0,2.0,31.0,,
2,"Jones, Lurlethia",Jr,OH,5-9,47,0,47,15.0,12.0,60,54,203,0.03,3.0,1.0,2.0,17.0,7,,6.0,1.0,64.0,1.0,
10,"Morris, Wanya",Fr,OH,5-8,46,0,46,23.0,1.0,15,27,74,-0.162,1.0,2.0,5.0,4.0,7,1.0,1.0,1.0,18.5,1.0,
16,"Pierre, Sarah",Fr,OH,5-7,37,0,37,15.0,3.0,33,28,137,0.036000000000000004,,,,10.0,1,1.0,7.0,1.0,37.5,1.0,
1,"Cain, Kylie",,OH,5-11,26,0,26,8.0,7.0,22,18,70,0.057,3.0,2.0,4.0,6.0,2,6.0,,1.0,30.0,1.0,
-,TEAM,-,-,-,-,-,28,15.0,,0,0,0,,,,,,21,,,,,,
-,Totals,-,-,-,-,-,90,,,695,646,2798,0.018000000000000002,650.0,149.0,197.0,1050.0,211,23.0,73.0,29.0,903.5,67.0,
-,Opponent Totals,-,-,-,-,-,90,,,1000,376,2549,7.332999999999999,905.0,211.0,181.0,1290.0,148,63.0,185.0,31.0,1366.5,52.0,
