Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Kurtz, Kennedy",Jr,S,5-10,119,0,119,32.0,32.0,78,17,182,0.335,1343.0,26.0,42.0,321.0,,4.0,43.0,4.0,129.5,12.0,
10,"Skalbeck, Lexie",Sr,DS,5-9,117,0,117,32.0,,5,3,24,0.083,86.0,11.0,23.0,609.0,22.0,,,,16.0,5.0,
2,"Dietrich, Courtney",Sr,MB,6-1,116,0,116,32.0,32.0,174,38,369,0.369,1.0,,1.0,44.0,,16.0,72.0,8.0,226.0,1.0,
9,"Boyle, Shannon",Jr,OH,5-11,114,0,114,32.0,31.0,398,191,1305,0.159,18.0,15.0,11.0,358.0,20.0,7.0,34.0,2.0,437.0,1.0,
12,"Gathright, Brie",So,MB,5-11,112,0,112,31.0,29.0,152,52,384,0.26,5.0,,,30.0,1.0,15.0,99.0,13.0,216.5,,
13,"Murdock, Brigitte",Jr,DS,5-6,107,0,107,30.0,,0,1,2,-0.5,22.0,,2.0,169.0,13.0,,,,,,
5,"Cannon, Madeline",Sr,MB,6-1,103,0,103,28.0,28.0,315,112,778,0.261,12.0,27.0,35.0,100.0,,4.0,61.0,6.0,376.5,1.0,
4,"Nocetti, Mikaela",So,OH,5-11,96,0,96,29.0,21.0,273,85,902,0.20800000000000002,14.0,19.0,13.0,245.0,31.0,,24.0,,304.0,1.0,
3,"Stanley, Morgan",Sr,OH,5-11,74,0,74,27.0,16.0,208,102,632,0.168,11.0,8.0,31.0,99.0,21.0,4.0,19.0,4.0,229.5,1.0,
17,"Takeda, Skyler",So,DS,5-9,72,0,72,21.0,,1,0,4,0.25,1.0,20.0,20.0,27.0,,,,,21.0,,
6,"Wright, Julia",Jr,DS,5-6,49,0,49,16.0,,0,0,0,,4.0,6.0,8.0,24.0,,,,,6.0,,
11,"Swinney, Paige",Fr,OH,5-11,41,0,41,21.0,,7,5,35,0.057,2.0,4.0,13.0,74.0,6.0,1.0,,,12.0,,
7,"Brown, Lana",So,MB,6-0,22,0,22,14.0,3.0,25,10,64,0.23399999999999999,1.0,,,1.0,,2.0,9.0,2.0,31.5,,
8,"Davis, Sarah",Fr,OPP,5-10,8,0,8,6.0,,6,7,27,-0.037000000000000005,,2.0,,8.0,,,2.0,1.0,9.0,,
15,"Meadows, Hannah",Jr,S,5-7,4,0,4,4.0,,0,0,0,,7.0,2.0,1.0,,,,,,2.0,1.0,
-,TEAM,-,-,-,-,-,19,10.0,,0,0,0,,,,,,8.0,,,,,,
-,Totals,-,-,-,-,-,119,,,1642,623,4708,0.21600000000000003,1527.0,140.0,200.0,2109.0,122.0,53.0,363.0,40.0,2016.5,23.0,
-,Opponent Totals,-,-,-,-,-,119,,,1474,628,4547,5.8870000000000005,1377.0,122.0,192.0,2106.0,140.0,48.0,463.0,78.0,1875.5,35.0,
