Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Stutz, Meredith",Jr,MH,6-1,107,0,107,31.0,9.0,161,55,367,0.289,8.0,,4.0,59.0,,13.0,49.0,10.0,198.5,2.0,
12,"Below, Maris",Sr,OH,6-0,106,0,106,30.0,29.0,269,83,821,0.22699999999999998,11.0,18.0,15.0,282.0,21.0,20.0,17.0,3.0,315.5,1.0,
1,"McDonald, Maeve",Jr,DS,5-6,106,0,106,30.0,1.0,2,3,9,-0.111,125.0,16.0,26.0,512.0,13.0,,,,18.0,12.0,
10,"Tomasic, Katie",Jr,OH,6-1,106,0,106,30.0,30.0,287,74,683,0.312,4.0,,1.0,30.0,,8.0,70.0,7.0,330.0,2.0,
6,"Zielinski, Mackenzie",So,S,5-7,106,0,106,30.0,22.0,14,5,36,0.25,631.0,19.0,42.0,267.0,1.0,,,3.0,33.0,9.0,
7,"Brakauskas, Krista",Sr,S,5-9,106,0,106,30.0,8.0,1,3,6,-0.33299999999999996,574.0,13.0,23.0,260.0,,,,2.0,14.0,13.0,
2,"Rusek, Olivia",Jr,OH,5-11,106,0,106,31.0,31.0,244,95,730,0.204,4.0,34.0,23.0,86.0,5.0,5.0,39.0,3.0,302.5,,
4,"Kukoc, Stela",So,OH,6-1,104,0,104,30.0,30.0,256,82,770,0.226,17.0,29.0,23.0,227.0,41.0,11.0,12.0,8.0,302.0,,
14,"Hill, Paige",Sr,MH,6-1,92,0,92,27.0,21.0,215,51,456,0.36,5.0,,,53.0,,20.0,77.0,4.0,273.5,1.0,
8,"Payne, Margaret",Fr,MH,6-0,23,0,23,12.0,1.0,25,8,77,0.221,3.0,1.0,2.0,15.0,1.0,3.0,9.0,1.0,33.5,,
13,"Bemis, Courtney",Jr,RS,6-1,15,0,15,10.0,2.0,10,7,41,0.073,,2.0,2.0,5.0,,2.0,6.0,,17.0,,
15,"Simons, Courtney",So,MH,5-10,14,0,14,8.0,1.0,14,7,36,0.19399999999999998,,1.0,,2.0,,,8.0,1.0,19.0,,
3,"Dauch, Lindsay",Fr,DS,5-7,10,0,10,7.0,,0,0,0,,1.0,,,18.0,1.0,,,,,,
11,"Daignault, Taylor",Fr,OH,5-8,8,0,8,7.0,,5,3,19,0.105,1.0,,1.0,8.0,,,,,5.0,,
9,"Stewart, Haley",Fr,RS,6-2,6,0,6,4.0,1.0,2,1,6,0.16699999999999998,,,,2.0,,1.0,,,3.0,,
5,"Coverdale, Katie",So,RS,6-0,3,0,3,3.0,,3,0,6,0.5,,,1.0,,,,,,3.0,,
-,TEAM,-,-,-,-,-,14,12.0,,0,0,0,,,,,,14.0,,,,,,
-,Totals,-,-,-,-,-,109,,,1508,477,4063,0.254,1384.0,133.0,163.0,1826.0,97.0,83.0,287.0,42.0,1867.5,40.0,
-,Opponent Totals,-,-,-,-,-,109,,,1397,609,4059,5.779,1300.0,97.0,201.0,1853.0,133.0,44.0,246.0,44.0,1661.0,43.0,
