Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
12,"Valle, Okiana",So,L/DS,5-2,110,0,110,30.0,,2,0,9,0.222,86.0,15.0,52.0,451.0,34.0,,,,17.0,2.0,
1,"Rippee, Rachel",Fr,S,6-0,110,0,110,30.0,25.0,27,19,83,0.096,992.0,29.0,36.0,198.0,,2.0,40.0,6.0,78.0,32.0,
3,"Harbin, Danielle",Sr,MB,6-1,110,0,110,30.0,27.0,464,212,1285,0.196,4.0,12.0,41.0,173.0,28.0,17.0,65.0,9.0,525.5,,
2,"Jones, Breana",Sr,MB,6-2,109,0,109,30.0,30.0,210,76,522,0.257,7.0,15.0,31.0,54.0,,4.0,102.0,8.0,280.0,2.0,
18,"Dapic, Barbara",Sr,OH,6-3,108,0,108,30.0,12.0,206,83,539,0.228,2.0,2.0,9.0,35.0,1.0,3.0,61.0,4.0,241.5,,
19,"Jusino, Ana Sofia",Sr,MB,6-2,107,0,107,29.0,29.0,145,56,314,0.28300000000000003,1.0,,,17.0,,8.0,100.0,9.0,203.0,1.0,
17,"Ortiz, Kori",Jr,L/DS,5-5,104,0,104,30.0,10.0,1,1,3,0.0,7.0,1.0,8.0,152.0,12.0,,,,2.0,,
15,"Voelzke, Savannah",Sr,OH,6-0,95,0,95,28.0,22.0,199,115,672,0.125,13.0,19.0,46.0,245.0,26.0,4.0,39.0,20.0,241.5,2.0,
14,"Wohlschlaeger, Adrien",Sr,S,6-0,66,0,66,19.0,14.0,0,0,3,0.0,140.0,4.0,18.0,111.0,1.0,,,2.0,4.0,6.0,
7,"Robinson, Reagan",Fr,OH,5-11,50,0,50,19.0,9.0,49,34,195,0.077,3.0,7.0,15.0,75.0,15.0,,5.0,,58.5,,
6,"Güitron, Fernanda",Fr,OPP,6-0,28,0,28,9.0,1.0,19,16,94,0.032,,,1.0,13.0,,1.0,9.0,2.0,24.5,,
10,"O'Brien, Kelly",So,MB,6-1,8,0,8,4.0,1.0,5,5,18,0.0,,,1.0,,,,5.0,1.0,7.5,,
-,TEAM,-,-,-,-,-,20,14.0,,0,0,0,,,,,,20.0,,,,,,
-,Totals,-,-,-,-,-,110,,,1327,617,3737,0.19,1255.0,104.0,258.0,1524.0,137.0,39.0,426.0,61.0,1683.0,45.0,
-,Opponent Totals,-,-,-,-,-,110,,,1510,582,3858,0.24100000000000002,1420.0,137.0,260.0,1520.0,104.0,49.0,400.0,67.0,1896.0,24.0,
