Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Bredahl, Jamie",Sr,S,5-10,119,0,119,31.0,31.0,336,208,1158,0.111,44.0,46.0,56.0,341.0,41.0,4.0,18.0,5.0,395.0,1.0,
6,"Eyl, Gabrielle",So,L,5-8,119,0,119,31.0,,7,5,19,0.105,91.0,15.0,19.0,651.0,25.0,,,,22.0,2.0,
20,"Walding, Kristen",Jr,S,6-1,119,0,119,31.0,31.0,94,26,231,0.294,1161.0,16.0,13.0,287.0,,6.0,29.0,6.0,130.5,19.0,
13,"Lund, Clare",Fr,S,5-9,112,0,112,31.0,,8,7,53,0.019,65.0,23.0,10.0,206.0,11.0,,,,31.0,5.0,
8,"Fry, Hannah",Sr,OH,6-3,110,0,110,30.0,26.0,242,100,654,0.217,5.0,1.0,4.0,74.0,4.0,5.0,59.0,3.0,277.5,1.0,
4,"White, Shaina",Fr,MB,6-1,106,0,106,30.0,28.0,203,48,512,0.303,7.0,15.0,7.0,73.0,,5.0,56.0,1.0,251.0,,
16,"Rosander, Caterina",Sr,MH,6-3,104,0,104,30.0,25.0,200,38,487,0.33299999999999996,1.0,,,9.0,,25.0,87.0,7.0,268.5,,
9,"Burcescu, Brigitte",Jr,OH,6-1,79,0,79,25.0,1.0,172,70,560,0.182,5.0,,1.0,43.0,6.0,7.0,31.0,,194.5,1.0,
3,"Costa, Carmen",Jr,MB,6-1,70,0,70,25.0,8.0,103,58,336,0.134,3.0,3.0,10.0,23.0,2.0,3.0,21.0,6.0,119.5,,
1,"Wang, Sherrie",So,DS,5-4,68,0,68,24.0,13.0,1,0,2,0.5,10.0,14.0,23.0,172.0,13.0,,,,15.0,,
17,"Asada, Ashlee",Sr,L,5-3,61,0,61,28.0,10.0,5,1,10,0.4,14.0,9.0,9.0,100.0,16.0,,,,14.0,1.0,
24,"Underdown, Amy",Fr,MB,6-1,44,0,44,16.0,6.0,88,46,280,0.15,9.0,7.0,6.0,65.0,9.0,1.0,13.0,,102.5,,
10,"Shollin, Natalie",Fr,MB,6-1,29,0,29,15.0,2.0,35,14,79,0.266,1.0,,3.0,3.0,,2.0,8.0,1.0,41.0,,
14,"Whitehead, Laynie",So,OH,6-2,28,0,28,14.0,6.0,40,18,122,0.18,4.0,,,9.0,,,10.0,3.0,45.0,,
5,"Magbanua, Nicole",Fr,L/DS,5-1,4,0,4,4.0,,0,0,0,,,,,2.0,,,,,,,
-,TEAM,-,-,-,-,-,11,11.0,,0,0,0,,,,,,11.0,,,,,,
-,Totals,-,-,-,-,-,119,,,1534,639,4503,0.19899999999999998,1420.0,149.0,161.0,2058.0,138.0,58.0,332.0,32.0,1907.0,30.0,
-,Opponent Totals,-,-,-,-,-,119,,,1564,682,4599,5.925,1452.0,137.0,217.0,1995.0,149.0,35.0,432.0,59.0,1952.0,62.0,
