Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Rassenfoss, Caroline",Fr,OH,6-2,123,0,123,31.0,29.0,420,226,1151,0.16899999999999998,6.0,26.0,52.0,132.0,21.0,13.0,32.0,30.0,475.0,2.0,
7,"Wolf, Caroline",Jr,L,5-8,123,0,123,31.0,,1,1,8,0.0,91.0,25.0,26.0,518.0,27.0,,,,26.0,1.0,
14,"Della, Caitlyn",Fr,MB,6-3,123,0,123,31.0,30.0,228,83,540,0.26899999999999996,3.0,,,11.0,1.0,24.0,88.0,22.0,296.0,,
12,"Long, Kylie",Jr,OH,6-2,123,0,123,31.0,31.0,447,241,1302,0.158,13.0,18.0,40.0,272.0,61.0,9.0,30.0,5.0,489.0,,
2,"Clarke, Caitlin",Fr,DS,5-6,119,0,119,31.0,9.0,1,0,13,0.077,36.0,15.0,14.0,262.0,22.0,,,,16.0,1.0,
5,"Moore, Katie",So,MB,6-3,119,0,119,30.0,22.0,214,117,545,0.17800000000000002,8.0,1.0,5.0,31.0,,13.0,65.0,8.0,260.5,2.0,
16,"Lee, Hanna",Sr,MB,6-1,118,0,118,30.0,30.0,223,77,534,0.273,2.0,29.0,52.0,42.0,2.0,21.0,65.0,13.0,305.5,,
8,"McFadden, Hailey Brooke",So,L/DS,5-7,116,0,116,31.0,3.0,2,1,16,0.062,12.0,3.0,4.0,187.0,11.0,,,,5.0,1.0,
3,"Shurbet, Bailey",Jr,S,5-9,111,0,111,29.0,29.0,41,17,119,0.20199999999999999,1092.0,11.0,15.0,202.0,,5.0,36.0,13.0,75.0,49.0,
11,"Burau, Rachel",So,S,5-10,46,0,46,23.0,2.0,6,11,26,-0.192,221.0,5.0,9.0,40.0,,,,,11.0,,
6,"Howard, Jada",Fr,OH,6-0,36,0,36,19.0,,1,2,5,-0.2,,6.0,4.0,2.0,,,3.0,,8.5,,
9,"Howard, Gabby",Fr,OH,5-10,22,0,22,12.0,1.0,10,5,33,0.152,,,1.0,6.0,,,3.0,1.0,11.5,,
-,TEAM,-,-,-,-,-,20,16.0,,0,0,0,,,,,,13.0,,,,,,
-,Totals,-,-,-,-,-,123,,,1594,781,4292,0.18899999999999997,1484.0,139.0,222.0,1705.0,158.0,85.0,322.0,92.0,1979.0,56.0,
-,Opponent Totals,-,-,-,-,-,123,,,1487,622,4006,6.739,1390.0,159.0,227.0,1627.0,139.0,73.0,548.0,67.0,1993.0,43.0,
