Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
22,"Holt, Kyra",Sr,OH,6-1,128,0,128,34.0,34.0,484,215,1313,0.205,6.0,32.0,40.0,289.0,26.0,13.0,71.0,7.0,564.5,1.0,
10,"Mims, Taylor",So,MB,6-3,128,0,128,34.0,34.0,242,84,522,0.303,19.0,23.0,29.0,69.0,3.0,30.0,161.0,31.0,375.5,2.0,
14,"MacDonald, Haley",Sr,S,6-0,128,0,128,34.0,31.0,0,8,11,-0.727,695.0,15.0,32.0,197.0,,,,6.0,15.0,10.0,
21,"Schoenlein, Casey",Jr,OH,6-5,128,0,128,34.0,31.0,226,105,598,0.20199999999999999,5.0,,,40.0,3.0,16.0,104.0,17.0,294.0,,
3,"Rigoni, Nicole",Jr,S,5-8,128,0,128,34.0,3.0,2,3,9,-0.111,633.0,20.0,27.0,213.0,,,,4.0,22.0,11.0,
4,"Dirige, Alexis",Fr,DS,5-2,127,0,127,34.0,,3,0,12,0.25,108.0,24.0,42.0,486.0,32.0,,,,27.0,,
20,"Bethune, Hailey",Sr,OH,6-0,126,0,126,34.0,3.0,192,86,494,0.215,3.0,,,38.0,,7.0,89.0,2.0,243.5,,
5,"Woodford, Mckenna",So,OH,6-4,126,0,126,34.0,27.0,304,128,883,0.19899999999999998,10.0,11.0,29.0,157.0,28.0,6.0,63.0,4.0,352.5,,
17,"Stephens, Tani",Sr,DS,5-8,114,0,114,34.0,7.0,1,1,5,0.0,8.0,16.0,32.0,136.0,8.0,,,,17.0,,
12,"Martin, Claire",So,MB,6-4,111,0,111,33.0,29.0,114,44,257,0.272,2.0,,,16.0,1.0,13.0,143.0,12.0,198.5,,
18,"Lajos, Ella",So,MB,6-3,28,0,28,14.0,4.0,32,11,66,0.318,1.0,,,4.0,,2.0,18.0,,43.0,,
2,"Cubbedge, Julia",So,OH,5-8,14,0,14,8.0,,11,3,24,0.33299999999999996,,,,2.0,,,4.0,1.0,13.0,,
13,"Coale, Olivia",So,DS,5-6,9,0,9,8.0,,0,0,0,,,1.0,1.0,,,,,,1.0,,
1,"Freitas, Trey",Fr,DS,5-4,2,0,2,2.0,,0,0,0,,,1.0,1.0,,,,,,1.0,,
7,"Vander Tuig, Katelyn",So,S,5-10,1,0,1,1.0,,0,0,0,,3.0,,1.0,,,,,,,,
-,TEAM,-,-,-,-,-,9,9.0,,0,0,0,,,,,,8.0,,,,,,
-,Totals,-,-,-,-,-,128,,,1611,688,4194,0.22,1493.0,143.0,234.0,1647.0,109.0,87.0,653.0,84.0,2167.5,24.0,
-,Opponent Totals,-,-,-,-,-,128,,,1575,826,4454,5.598,1484.0,108.0,237.0,1658.0,143.0,56.0,422.0,57.0,1950.0,31.0,
