Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Todd, Marissa",Jr,MH,5-11,120,0,120,31.0,31.0,331,128,928,0.21899999999999997,25.0,21.0,28.0,300.0,22.0,3.0,63.0,9.0,386.5,1.0,
14,"Pehrson, Brooke",Fr,MB,6-3,120,0,120,31.0,31.0,182,80,421,0.242,8.0,21.0,36.0,56.0,,15.0,121.0,8.0,278.5,,
4,"Garrity, Abby",So,OH,6-0,120,0,120,31.0,31.0,387,170,1145,0.19,31.0,10.0,11.0,302.0,36.0,4.0,43.0,4.0,422.5,,
7,"Keck, Haylie",Fr,OH,5-9,120,0,120,31.0,,1,0,7,0.14300000000000002,114.0,24.0,16.0,599.0,32.0,,,,25.0,4.0,
10,"Hirst, Chloe",Jr,OH,6-0,118,0,118,31.0,31.0,445,180,1380,0.192,29.0,31.0,28.0,337.0,56.0,6.0,35.0,3.0,499.5,1.0,
13,"Farrer, Hayley",Sr,S,5-9,117,0,117,31.0,31.0,134,46,347,0.254,1217.0,21.0,21.0,371.0,1.0,3.0,53.0,2.0,184.5,10.0,
16,"Davis, Taeja",Sr,MB,6-0,96,0,96,27.0,22.0,41,32,156,0.057999999999999996,2.0,,,6.0,,3.0,54.0,1.0,71.0,2.0,
2,"Lee, Nicole",Fr,OH,5-10,48,0,48,23.0,7.0,46,52,148,-0.040999999999999995,,3.0,8.0,21.0,2.0,,11.0,1.0,54.5,,
1,"Simmons, Alexis",So,L/DS,5-8,36,0,36,24.0,1.0,2,1,8,0.125,3.0,,11.0,7.0,1.0,,,,2.0,,
22,"Ledezma, Kayla",Fr,L/DS,5-4,28,0,28,13.0,,0,0,0,,2.0,,5.0,10.0,1.0,,,1.0,,2.0,
9,"Van Every, Ashlyn",So,S,5-11,13,0,13,10.0,,5,0,10,0.5,46.0,,3.0,27.0,,,,,5.0,2.0,
8,"Bars, Bailey",Sr,RS,5-11,5,0,5,2.0,1.0,9,7,25,0.08,1.0,,3.0,9.0,1.0,,1.0,,9.5,,
-,TEAM,-,-,-,-,-,36,14.0,,0,0,0,,,,,,9.0,,,,,,
-,Totals,-,-,-,-,-,120,,,1583,696,4575,0.19399999999999998,1478.0,131.0,170.0,2045.0,161.0,34.0,381.0,29.0,1938.5,22.0,
-,Opponent Totals,-,-,-,-,-,120,,,1571,653,4523,6.526,1486.0,161.0,221.0,1961.0,131.0,43.0,439.0,38.0,1994.5,27.0,
