Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
12,"Wickey, Taylor",Jr,OPP,6-4,120,0,120,33.0,33.0,148,35,320,0.353,8.0,11.0,18.0,46.0,1.0,14.0,80.0,8.0,213.0,1.0,
15,"Rajaee, Farah",So,S,5-5,120,0,120,33.0,7.0,7,5,25,0.08,684.0,16.0,14.0,274.0,,,,1.0,23.0,20.0,
5,"Bright, Kia",Jr,OH,5-11,120,0,120,33.0,30.0,333,121,992,0.214,3.0,11.0,34.0,379.0,29.0,13.0,23.0,5.0,368.5,,
4,"Pingel, Jordan",So,L,5-7,120,0,120,33.0,,2,2,9,0.0,138.0,25.0,36.0,554.0,28.0,,,,27.0,,
3,"Watkins, Miranda",So,S,5-9,120,0,120,33.0,26.0,4,3,14,0.071,714.0,21.0,18.0,232.0,,,,,25.0,18.0,
10,"Gallart, Taylor",Sr,OH,6-1,119,0,119,33.0,23.0,236,115,728,0.166,6.0,10.0,3.0,110.0,4.0,4.0,61.0,3.0,280.5,1.0,
11,"Westney, Jeanne",Fr,MB,6-3,116,0,116,32.0,32.0,118,46,282,0.255,2.0,,,27.0,1.0,27.0,99.0,11.0,194.5,1.0,
1,"Hervey, Jale",Sr,OH,5-11,114,0,114,32.0,32.0,504,179,1226,0.265,9.0,29.0,35.0,333.0,29.0,16.0,28.0,4.0,563.0,,
14,"Sabol, Alli",Fr,RS,6-3,101,0,101,28.0,12.0,247,88,597,0.266,6.0,1.0,,51.0,,4.0,50.0,8.0,277.0,3.0,
2,"Scott, Halle",Jr,DS,5-9,93,0,93,30.0,,0,1,1,-1.0,11.0,7.0,6.0,22.0,5.0,,,,7.0,,
19,"Richards, Ann",Jr,MB,6-2,55,0,55,20.0,3.0,84,35,244,0.201,1.0,,,18.0,,2.0,15.0,1.0,93.5,,
8,"Zimroth, Abby",Fr,OH,5-10,13,0,13,9.0,,0,0,0,,,,1.0,3.0,,,,,,,
13,"Imirie, Brooke",Fr,RS,6-1,13,0,13,8.0,,1,1,3,0.0,,,,2.0,,,1.0,,1.5,,
17,"Turner, Whitney",Fr,MB,6-2,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,11,11.0,,0,0,0,,,,,,11.0,,,,,,
-,Totals,-,-,-,-,-,120,,,1684,631,4441,0.237,1582.0,131.0,165.0,2051.0,108.0,80.0,357.0,41.0,2073.5,44.0,
-,Opponent Totals,-,-,-,-,-,120,,,1554,653,4565,6.39,1438.0,108.0,175.0,1866.0,131.0,29.0,451.0,72.0,1916.5,62.0,
