Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Price, Emma",Jr,S,5-10,110,0,110,28.0,28.0,94,26,289,0.235,1130.0,28.0,12.0,261.0,1.0,2.0,57.0,8.0,152.5,44.0,
15,"Ivancich, Ellie",Jr,DS,5-6,110,0,110,28.0,7.0,1,2,6,-0.16699999999999998,36.0,45.0,66.0,450.0,22.0,,,,46.0,,
10,"Person, Arianna",Jr,OH,5-8,110,0,110,28.0,28.0,425,199,1158,0.195,45.0,34.0,59.0,302.0,22.0,1.0,66.0,9.0,493.0,8.0,
14,"Nichols, Alexa",Jr,MB,6-2,105,0,105,27.0,27.0,194,74,465,0.258,1.0,23.0,56.0,16.0,,8.0,94.0,9.0,272.0,,
12,"Lewis, Brie",Jr,RS,5-10,89,0,89,23.0,22.0,234,105,653,0.198,21.0,36.0,67.0,136.0,6.0,1.0,46.0,4.0,294.0,1.0,
4,"Mullins, Maggie",So,OH,5-11,77,0,77,25.0,8.0,114,90,373,0.064,11.0,4.0,22.0,74.0,9.0,1.0,25.0,4.0,131.5,,
3,"Simmons, Tori",So,OH,5-10,75,0,75,24.0,14.0,78,30,261,0.184,25.0,14.0,22.0,114.0,13.0,,8.0,5.0,96.0,2.0,
9,"Ison, Courtlyn",So,OH,6-0,75,0,75,23.0,19.0,119,68,341,0.15,2.0,,,12.0,,3.0,62.0,12.0,153.0,,
5,"Hardin, Keely",Fr,L,5-7,67,0,67,22.0,1.0,0,1,2,-0.5,2.0,9.0,26.0,32.0,4.0,,,,9.0,,
11,"Richards, Emily",Jr,L/DS,5-8,53,0,53,14.0,2.0,1,1,7,0.0,17.0,13.0,19.0,140.0,11.0,,,,14.0,1.0,
7,"Hickman, Hannah",Fr,MB,6-1,48,0,48,19.0,10.0,67,42,178,0.14,1.0,,,8.0,,2.0,49.0,5.0,93.5,,
1,"Vestal, Jessica",Jr,OH,5-11,31,0,31,12.0,2.0,46,30,149,0.107,2.0,,,12.0,,,10.0,3.0,51.0,,
-,TEAM,-,-,-,-,-,13,6.0,,0,0,0,,,,,,3.0,,,,,,
-,Totals,-,-,-,-,-,110,,,1373,668,3882,0.182,1293.0,206.0,349.0,1557.0,91.0,18.0,417.0,59.0,1805.5,56.0,
-,Opponent Totals,-,-,-,-,-,110,,,1142,573,3548,4.667,1072.0,92.0,167.0,1594.0,206.0,46.0,332.0,63.0,1446.0,53.0,
