Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"Opera, Breanna",Sr,OH,5-11,102,0,102,27.0,24.0,264,154,773,0.142,4.0,23.0,43.0,64.0,9.0,5.0,36.0,,310.0,2.0,
6,"Metzler, Amelia",So,S,5-9,100,0,100,27.0,26.0,41,27,146,0.096,776.0,11.0,15.0,270.0,,,24.0,2.0,64.0,28.0,
11,"Roush, Kelsey",Jr,OH,6-0,99,0,99,26.0,26.0,234,123,917,0.121,16.0,29.0,30.0,240.0,45.0,4.0,27.0,3.0,280.5,,
4,"Veres, Jenna",Jr,DS,5-6,98,0,98,26.0,,1,3,8,-0.25,81.0,1.0,13.0,488.0,33.0,,,,2.0,5.0,
17,"Murdock, Sophie",Sr,MH,6-3,94,0,94,27.0,24.0,158,60,496,0.198,5.0,7.0,12.0,44.0,1.0,11.0,51.0,4.0,201.5,2.0,
5,"Marcinowski, Emily",Jr,OH,5-10,94,0,94,26.0,22.0,205,124,701,0.11599999999999999,23.0,16.0,11.0,243.0,20.0,2.0,36.0,5.0,241.0,3.0,
3,"Schiavo, Amanda",Sr,DS,5-7,83,0,83,24.0,3.0,1,0,10,0.1,13.0,5.0,8.0,161.0,20.0,,1.0,,6.5,2.0,
7,"Esposito, Sophia",Jr,OH,6-1,75,0,75,22.0,17.0,72,39,246,0.134,3.0,3.0,6.0,14.0,,10.0,68.0,10.0,119.0,2.0,
8,"Dumouchelle, Elise",Fr,OH,5-10,62,0,62,21.0,1.0,0,2,9,-0.222,5.0,17.0,26.0,40.0,1.0,,1.0,,17.5,,
1,"White, Christa",So,MB,6-1,53,0,53,20.0,11.0,92,62,322,0.09300000000000001,7.0,9.0,10.0,40.0,1.0,3.0,29.0,5.0,118.5,1.0,
2,"Williams, Lauren",Jr,S,5-9,27,0,27,11.0,1.0,4,2,7,0.28600000000000003,78.0,4.0,10.0,33.0,1.0,,,,8.0,9.0,
16,"Esposito, Cecilia",Fr,MB,6-3,25,0,25,12.0,7.0,26,17,75,0.12,1.0,,2.0,2.0,1.0,2.0,19.0,2.0,37.5,,
-,TEAM,-,-,-,-,-,18,12.0,,0,0,0,,,,,,11.0,,,,,,
-,Totals,-,-,-,-,-,102,,,1098,613,3710,0.131,1012.0,125.0,186.0,1639.0,143.0,37.0,292.0,31.0,1406.0,54.0,
-,Opponent Totals,-,-,-,-,-,102,,,1276,547,3669,5.337999999999999,1193.0,143.0,196.0,1781.0,125.0,50.0,267.0,29.0,1602.5,36.0,
