Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Laugero, Taylor",Fr,L,5-5,110,0,110,30.0,,13,4,29,0.31,83.0,23.0,18.0,471.0,30.0,,,,36.0,1.0,
22,"Clayton, Sabrina",Sr,OH,6-2,110,0,110,30.0,28.0,301,140,922,0.175,8.0,43.0,35.0,246.0,42.0,4.0,43.0,2.0,369.5,,
24,"Lindberg, Hailey",So,MB,6-1,109,0,109,30.0,24.0,220,64,519,0.301,3.0,,2.0,21.0,,3.0,91.0,4.0,268.5,,
23,"Cunningham, Jensen",Jr,MB,6-4,109,0,109,30.0,30.0,263,97,575,0.289,8.0,17.0,51.0,74.0,1.0,10.0,84.0,11.0,332.0,,
4,"Hess, Nikki",Sr,OH,6-0,107,0,107,29.0,29.0,372,133,1208,0.198,18.0,28.0,22.0,294.0,28.0,9.0,33.0,8.0,425.5,,
9,"Shepherd, Mary",Sr,L/DS,5-7,103,0,103,29.0,7.0,1,0,2,0.5,42.0,25.0,20.0,201.0,24.0,,,,26.0,,
15,"Odom, Taylor",Fr,MB,6-2,103,0,103,28.0,23.0,118,53,298,0.218,3.0,,,19.0,2.0,8.0,104.0,12.0,178.0,,
16,"Jones, Callie",Fr,S,5-9,88,0,88,25.0,15.0,9,10,41,-0.024,580.0,23.0,25.0,149.0,,1.0,15.0,4.0,40.5,4.0,
14,"Inch, Katrina",Sr,RS,6-0,57,0,57,20.0,,0,3,13,-0.231,,,,4.0,,,13.0,1.0,6.5,,
2,"Mead, Kirsten",Jr,S,5-11,57,0,57,16.0,15.0,36,15,80,0.263,542.0,16.0,22.0,132.0,1.0,1.0,17.0,5.0,61.5,13.0,
29,"San Juan, Tatiana",Jr,L/DS,5-7,49,0,49,19.0,2.0,1,0,1,1.0,8.0,,5.0,28.0,6.0,,,,1.0,,
35,"Gajdka, Michelle",Fr,OH,5-10,23,0,23,15.0,2.0,16,13,66,0.045,,,2.0,15.0,4.0,,1.0,,16.5,,
7,"Dutra, Madison",Sr,OH,5-11,19,0,19,9.0,4.0,24,8,58,0.276,,,,3.0,1.0,,11.0,1.0,29.5,,
1,"Nwabuzoh, Ngozi",Fr,OPP,5-10,9,0,9,6.0,1.0,12,7,38,0.132,,,,1.0,,,2.0,,13.0,,
8,"Reineking, Erin",Jr,S,5-8,1,0,1,1.0,,0,0,0,,2.0,,,1.0,,,,,,,
-,TEAM,-,-,-,-,-,12,9.0,,0,0,0,,,,,,8.0,,,,,,
-,Totals,-,-,-,-,-,110,,,1386,547,3850,0.218,1297.0,175.0,202.0,1659.0,147.0,36.0,414.0,48.0,1804.0,18.0,
-,Opponent Totals,-,-,-,-,-,110,,,1433,630,4008,6.082999999999999,1322.0,147.0,213.0,1656.0,175.0,56.0,318.0,66.0,1795.0,27.0,
