Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"Hook, Heather",Jr,S,5-11,122,0,122,34.0,34.0,123,30,287,0.324,1341.0,19.0,15.0,309.0,,11.0,53.0,15.0,179.5,20.0,
6,"Sorge, Kendyl",So,L/DS,5-7,122,0,122,34.0,,5,2,11,0.273,104.0,18.0,16.0,621.0,20.0,,,,23.0,,
13,"Haneline, Kayla",Sr,MH,6-2,122,0,122,34.0,34.0,372,123,797,0.312,10.0,20.0,21.0,77.0,,20.0,83.0,3.0,453.5,1.0,
3,"Held, Amie",Sr,OH,5-9,122,0,122,34.0,34.0,374,184,1165,0.163,51.0,38.0,56.0,446.0,18.0,9.0,22.0,7.0,432.0,,
17,"Thomas, Piper",So,MH,6-1,120,0,120,34.0,34.0,269,99,693,0.245,7.0,4.0,6.0,29.0,3.0,22.0,102.0,9.0,346.0,1.0,
16,"Schulz, Lindsey",Sr,OH,6-0,116,0,116,34.0,34.0,147,36,451,0.24600000000000002,12.0,,,66.0,,8.0,89.0,6.0,199.5,2.0,
4,"Weber, Bri",So,OH,5-10,115,0,115,32.0,30.0,363,155,1063,0.196,48.0,32.0,38.0,410.0,22.0,8.0,16.0,1.0,411.0,2.0,
8,"Sinnott, Ashlee",Sr,DS,5-10,108,0,108,31.0,,3,2,8,0.125,20.0,17.0,7.0,209.0,2.0,,,,20.0,2.0,
11,"Taylor, Karlie",Fr,OH,5-11,47,0,47,26.0,4.0,74,47,231,0.11699999999999999,2.0,1.0,2.0,28.0,1.0,3.0,9.0,1.0,82.5,,
15,"Bolton, Delaney",Jr,DS,5-9,35,0,35,17.0,,0,1,1,-1.0,3.0,2.0,5.0,41.0,1.0,,,,2.0,1.0,
2,"Blanchfield, Jaidyn",Sr,OH,5-10,30,0,30,18.0,,16,6,60,0.16699999999999998,4.0,,,10.0,,3.0,4.0,,21.0,,
18,"Staack, Abbi",Fr,DS,5-8,9,0,9,6.0,,0,0,0,,,,2.0,11.0,,,,,,,
5,"Astor, Lexi",So,OH,5-10,3,0,3,3.0,,0,0,0,,,,1.0,,,,,,,,
9,"McNeil, Maddie",Fr,OH,5-11,2,0,2,2.0,,1,1,3,0.0,,,,,,,,,1.0,,
14,"Koop, Rachel",Fr,S,5-9,2,0,2,2.0,,0,1,1,-1.0,5.0,,,3.0,,,,,,,
-,TEAM,-,-,-,-,-,11,8.0,,0,0,0,,,,,,9.0,,,,,,
-,Totals,-,-,-,-,-,122,,,1747,687,4771,0.222,1607.0,151.0,169.0,2260.0,76.0,84.0,378.0,42.0,2171.0,29.0,
-,Opponent Totals,-,-,-,-,-,122,,,1428,671,4680,5.122999999999999,1327.0,76.0,215.0,2027.0,151.0,49.0,358.0,64.0,1732.0,42.0,
