Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Augustine, Christen",So,DS,5-5,101,0,101,29.0,,7,23,111,-0.14400000000000002,54.0,8.0,11.0,389.0,52.0,,,,15.0,1.0,
17,"Gonzales, Sommer",Fr,DS,5-2,97,0,97,28.0,9.0,9,8,36,0.027999999999999997,119.0,28.0,11.0,139.0,16.0,,1.0,,37.5,5.0,
16,"Martinez, Larissa",Fr,OH,5-9,92,0,92,28.0,23.0,197,122,575,0.13,17.0,6.0,19.0,94.0,16.0,,13.0,2.0,209.5,3.0,
9,"Franklin, Mykaeli",So,RS,5-10,91,0,91,29.0,26.0,82,69,265,0.049,383.0,24.0,14.0,103.0,5.0,2.0,16.0,2.0,116.0,11.0,
7,"Hensch, Calli Jordan",So,MB,6-0,89,0,89,28.0,19.0,166,66,430,0.233,7.0,20.0,29.0,68.0,9.0,8.0,40.0,4.0,214.0,,
14,"Tapaevalu, Asena",Fr,MB,6-1,82,0,82,27.0,20.0,52,30,168,0.131,3.0,9.0,22.0,44.0,2.0,8.0,39.0,2.0,88.5,2.0,
20,"Martinez, Marina",So,RS,5-5,71,0,71,27.0,3.0,10,14,63,-0.063,9.0,9.0,12.0,101.0,13.0,,1.0,,19.5,1.0,
15,"Goudeau, Taylor",Jr,OH,6-1,70,0,70,21.0,19.0,273,136,690,0.19899999999999998,10.0,7.0,16.0,97.0,24.0,6.0,33.0,1.0,302.5,,
4,"Hunter, Randi",So,MB,6-0,67,0,67,21.0,13.0,132,75,338,0.16899999999999998,5.0,5.0,14.0,21.0,2.0,5.0,23.0,8.0,153.5,2.0,
6,"Jimenez, Erica",,,5-1,62,0,62,24.0,8.0,13,3,55,0.182,218.0,8.0,9.0,73.0,2.0,,1.0,,21.5,12.0,
5,"Kirkham, Kira",Sr,S,5-8,54,0,54,24.0,4.0,12,10,45,0.044000000000000004,174.0,6.0,8.0,43.0,,,3.0,,19.5,10.0,
12,"Campbell, Marissa",So,OH,5-9,49,0,49,17.0,8.0,42,43,157,-0.006,4.0,,,15.0,,1.0,15.0,,50.5,1.0,
13,"Shanklin, Mokeysha",Jr,MB,5-10,46,0,46,14.0,12.0,72,41,184,0.168,3.0,1.0,1.0,23.0,2.0,4.0,22.0,4.0,88.0,,
3,"Chuidian, Paige",Sr,DS,5-2,33,0,33,17.0,,1,0,8,0.125,6.0,5.0,2.0,30.0,6.0,,,,6.0,,
10,"Harris, Emonie",Fr,OH,5-9,31,0,31,15.0,1.0,16,10,46,0.13,1.0,,,6.0,1.0,3.0,11.0,2.0,24.5,,
8,"Walker, Sydney",So,OH,5-8,11,0,11,7.0,1.0,10,8,39,0.051,3.0,,2.0,7.0,,,1.0,,10.5,,
-,TEAM,-,-,-,-,-,36,19.0,,0,0,0,,,,,,26.0,,,,,,
-,Totals,-,-,-,-,-,101,,,1094,658,3210,0.136,1016.0,136.0,170.0,1253.0,176.0,37.0,219.0,25.0,1376.5,48.0,
-,Opponent Totals,-,-,-,-,-,101,,,1101,501,3077,5.857,1031.0,176.0,213.0,1235.0,136.0,61.0,261.0,23.0,1468.5,29.0,
