Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"Manriquez, Rachel",Jr,DS,5-6,106,0,106,29.0,,4,0,5,0.8,51.0,16.0,9.0,347.0,26.0,,,,20.0,,
17,"Alford, Audrey",So,S,5-9,106,0,106,29.0,29.0,27,9,70,0.257,1197.0,10.0,8.0,195.0,,2.0,25.0,5.0,51.5,6.0,
15,"Kelly, Emma",Jr,DS,5-8,104,0,104,29.0,3.0,0,1,10,-0.1,15.0,12.0,28.0,157.0,12.0,,,,12.0,,
6,"Hazelwood, Marion",Jr,MB,6-3,100,0,100,28.0,28.0,263,83,584,0.308,19.0,1.0,5.0,26.0,2.0,18.0,104.0,12.0,334.0,1.0,
10,"Spann, Micaela",Sr,MB,6-2,94,0,94,26.0,26.0,234,54,486,0.37,9.0,,,20.0,,9.0,61.0,5.0,273.5,4.0,
19,"Enneking, Alyssa",So,OPP,5-11,92,0,92,27.0,22.0,275,119,772,0.20199999999999999,10.0,7.0,17.0,223.0,19.0,5.0,29.0,8.0,301.5,2.0,
11,"Drescher, Madison",So,OPP,6-2,90,0,90,29.0,15.0,161,79,413,0.19899999999999998,2.0,,,27.0,1.0,1.0,47.0,7.0,185.5,,
5,"Gardiner, Kimmy",Sr,OH,6-1,89,0,89,25.0,23.0,239,87,618,0.24600000000000002,31.0,22.0,24.0,292.0,19.0,,41.0,2.0,281.5,2.0,
22,"Ward, Madison",Sr,OH,6-1,70,0,70,22.0,19.0,202,80,559,0.218,12.0,6.0,17.0,144.0,14.0,3.0,29.0,3.0,225.5,3.0,
4,"Higgins, Abbie",Sr,DS,5-8,48,0,48,20.0,,0,0,2,0.0,,7.0,8.0,47.0,1.0,,,,7.0,,
16,"Dibble, Erin",Fr,OH,6-2,41,0,41,20.0,5.0,34,15,87,0.218,2.0,3.0,5.0,21.0,,2.0,15.0,,46.5,1.0,
8,"Dolph, Mandy",Sr,DS,5-4,22,0,22,11.0,,0,0,0,,,1.0,6.0,6.0,1.0,,,,1.0,,
1,"Turner, Morgan",Fr,OH,6-2,17,0,17,8.0,,0,1,2,-0.5,4.0,,,,,,2.0,,1.0,,
9,"English, Lauren",Sr,DS,5-8,16,0,16,7.0,,0,0,0,,1.0,1.0,2.0,7.0,,,,,1.0,,
18,"Cheek, Cathryn",So,OPP,5-10,15,0,15,8.0,2.0,21,15,61,0.098,5.0,5.0,3.0,13.0,2.0,,6.0,,29.0,,
14,"Atherton, Leslie",Jr,MB,6-2,10,0,10,4.0,2.0,16,1,25,0.6,2.0,,,1.0,,1.0,5.0,,19.5,2.0,
2,"Brown, Ashley",Fr,S,5-9,8,0,8,5.0,,1,0,2,0.5,24.0,,1.0,7.0,,,1.0,,1.5,1.0,
-,TEAM,-,-,-,-,-,13,10.0,,0,0,0,,,,,,13.0,,,,,,
-,Totals,-,-,-,-,-,106,,,1477,544,3696,0.252,1384.0,91.0,133.0,1533.0,110.0,41.0,365.0,42.0,1791.5,22.0,
-,Opponent Totals,-,-,-,-,-,106,,,1430,565,3759,6.566,1338.0,110.0,213.0,1420.0,91.0,51.0,433.0,51.0,1807.5,22.0,
