Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Woods, Allison",Sr,DS,5-6,113,0,113,33.0,1.0,6,3,47,0.064,78.0,34.0,40.0,397.0,46.0,,,,40.0,3.0,
13,"Caldwell, Ashlynn",Sr,MB,6-1,113,0,113,33.0,33.0,118,39,332,0.23800000000000002,9.0,2.0,2.0,22.0,1.0,12.0,70.0,5.0,167.0,1.0,
3,"Howard, Asia",So,S,5-9,108,0,108,33.0,24.0,21,7,75,0.187,485.0,27.0,22.0,196.0,,,1.0,,48.5,14.0,
11,"Fluke, Kali",Sr,MB,6-1,107,0,107,31.0,31.0,311,89,681,0.326,51.0,16.0,23.0,118.0,7.0,19.0,93.0,8.0,392.5,1.0,
18,"Austin, Alexis",Fr,DS,5-9,104,0,104,33.0,21.0,198,99,548,0.18100000000000002,9.0,10.0,21.0,81.0,13.0,3.0,27.0,5.0,224.5,2.0,
21,"Torres, Ellena",Jr,S,5-8,96,0,96,33.0,10.0,23,8,67,0.22399999999999998,345.0,17.0,30.0,146.0,2.0,,,,40.0,7.0,
10,"Robinson, Nicole",Jr,OH,6-1,95,0,95,28.0,14.0,154,63,397,0.22899999999999998,5.0,,3.0,48.0,2.0,7.0,54.0,9.0,188.0,,
7,"Jannson, Cassidy",So,OH,5-9,90,0,90,31.0,16.0,101,52,350,0.14,25.0,20.0,12.0,159.0,16.0,1.0,12.0,3.0,128.0,1.0,
20,"Stone, Nia",Fr,MB,5-9,87,0,87,31.0,12.0,96,69,271,0.1,8.0,1.0,2.0,13.0,,6.0,56.0,6.0,131.0,,
9,"Carson, Audriana",Sr,S,5-8,77,0,77,24.0,20.0,148,75,411,0.17800000000000002,41.0,18.0,12.0,140.0,13.0,1.0,11.0,2.0,172.5,3.0,
17,"McKay, Brianna",Fr,OH,5-9,71,0,71,28.0,1.0,14,8,77,0.078,10.0,9.0,10.0,102.0,10.0,1.0,3.0,1.0,25.5,1.0,
16,"Powell, Michaela",Fr,OH,5-11,68,0,68,28.0,14.0,71,45,237,0.11,5.0,,2.0,11.0,6.0,3.0,22.0,2.0,85.0,,
4,"Adams, Erin",Jr,DS,5-7,57,0,57,25.0,,4,3,17,0.059000000000000004,9.0,10.0,6.0,62.0,9.0,,,,14.0,,
8,"York, Breyanna",Fr,S,5-11,48,0,48,24.0,,20,4,39,0.41,116.0,9.0,10.0,33.0,,,1.0,1.0,29.5,1.0,
14,"Briggman, Lauren",Fr,MB,5-9,20,0,20,14.0,,12,7,42,0.11900000000000001,5.0,,,1.0,,,3.0,,13.5,,
2,"Favor, Jillian",Fr,L,5-4,18,0,18,11.0,,0,0,2,0.0,3.0,2.0,6.0,7.0,1.0,,,,2.0,,
15,"Powell, Jemiah",Jr,MB,5-11,16,0,16,10.0,1.0,9,4,26,0.192,,,,2.0,,1.0,7.0,,13.5,,
5,"Howard, Desiree",Fr,OH,5-10,3,0,3,3.0,,1,0,1,1.0,,,,,,,,,1.0,,
12,"Anderson, Kirby",Jr,MB,5-11,1,0,1,1.0,,0,0,0,,,,,,,,1.0,,0.5,,
-,TEAM,-,-,-,-,-,35,21.0,,0,0,0,,,,,,30.0,,,3.0,,,
-,Totals,-,-,-,-,-,113,,,1307,575,3620,0.20199999999999999,1204.0,175.0,201.0,1538.0,156.0,54.0,361.0,45.0,1716.5,34.0,
-,Opponent Totals,-,-,-,-,-,113,,,1219,720,3752,4.279,1133.0,156.0,212.0,1527.0,175.0,58.0,200.0,26.0,1533.0,44.0,
