Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
8,"Kern, Megan",Fr,DS,5-6,106,0,106,28.0,3.0,3,0,9,0.33299999999999996,76.0,21.0,13.0,403.0,38.0,,,,24.0,,
22,"Sanchez, Kathia",Sr,S,6-1,106,0,106,28.0,28.0,153,59,405,0.23199999999999998,825.0,34.0,34.0,254.0,,5.0,43.0,12.0,213.5,14.0,2.0
7,"Hiltibran, Courtney",Jr,DS,5-4,106,0,106,28.0,21.0,1,1,4,0.0,22.0,14.0,17.0,191.0,23.0,,,,15.0,,
18,"Carey, Paige",Jr,MB,6-0,106,0,106,28.0,28.0,195,74,466,0.26,6.0,5.0,30.0,19.0,,15.0,78.0,12.0,254.0,1.0,
2,"Bueter, Jordan",Jr,OH,6-0,106,0,106,28.0,28.0,367,156,1058,0.19899999999999998,40.0,53.0,81.0,288.0,23.0,4.0,27.0,2.0,437.5,,
9,"Wenglikowski, Emily",So,DS,5-9,97,0,97,28.0,2.0,27,13,93,0.151,8.0,5.0,22.0,87.0,10.0,,4.0,2.0,34.0,,
1,"Wesley, Jayla",Fr,MB,6-1,96,0,96,28.0,26.0,109,47,281,0.221,8.0,,,10.0,2.0,9.0,67.0,15.0,151.5,,
11,"Wilson, Laura",So,OH,6-1,93,0,93,27.0,2.0,231,90,631,0.223,3.0,,3.0,27.0,14.0,4.0,29.0,,249.5,,
6,"Taylor, Robertson",Jr,OH,6-1,65,0,65,21.0,19.0,160,86,442,0.16699999999999998,13.0,5.0,10.0,105.0,4.0,,30.0,4.0,180.0,,
14,"Meichtry, Jessica",Jr,OH,6-0,52,0,52,20.0,3.0,74,43,251,0.124,3.0,,,18.0,1.0,2.0,15.0,3.0,83.5,,
3,"Combs, Kelli",So,S,6-0,47,0,47,14.0,6.0,0,1,3,-0.33299999999999996,132.0,5.0,9.0,72.0,,,,,5.0,7.0,
13,"Grant, Marissa",So,S,5-11,32,0,32,16.0,,1,0,7,0.14300000000000002,94.0,,3.0,32.0,,,2.0,,2.0,8.0,
5,"Wilson, Ara",So,MH,5-11,15,0,15,9.0,2.0,5,2,17,0.17600000000000002,,,,,,2.0,3.0,1.0,8.5,,
-,TEAM,-,-,-,-,-,18,15.0,,0,0,0,,,,1.0,,19.0,,,,,,
-,Totals,-,-,-,-,-,106,,,1326,572,3667,0.20600000000000002,1230.0,142.0,223.0,1506.0,134.0,41.0,298.0,51.0,1658.0,30.0,
-,Opponent Totals,-,-,-,-,-,106,,,1334,489,3509,6.992000000000001,1237.0,134.0,189.0,1531.0,142.0,58.0,313.0,40.0,1682.5,21.0,
