Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
8,"Ehlert, Makena",Fr,OH,6-0,92,0,92,24.0,24.0,192,107,628,0.135,24.0,23.0,50.0,219.0,29.0,3.0,22.0,1.0,229.0,1.0,
22,"Merten, Elisa",So,S,5-8,92,0,92,24.0,8.0,64,22,207,0.203,311.0,14.0,29.0,188.0,3.0,,9.0,2.0,82.5,16.0,1.0
14,"Lucenti, Sarah",Sr,S,5-8,92,0,92,24.0,22.0,23,1,64,0.344,523.0,28.0,24.0,181.0,1.0,,,1.0,51.0,15.0,
12,"Smith, Payton",Sr,MB,6-1,92,0,92,24.0,21.0,205,79,529,0.23800000000000002,5.0,12.0,28.0,31.0,,16.0,57.0,2.0,261.5,1.0,
5,"Stillwell, Sabrina",So,OH,6-0,90,0,90,24.0,14.0,183,93,507,0.17800000000000002,8.0,,1.0,46.0,9.0,,31.0,4.0,198.5,,
9,"Tooloee, Shirin",Jr,OH,5-11,84,0,84,24.0,18.0,164,97,590,0.114,7.0,12.0,30.0,103.0,32.0,4.0,21.0,3.0,190.5,,
21,"Cairo, Melissa",Jr,L,5-9,79,0,79,21.0,,2,0,10,0.2,64.0,6.0,11.0,386.0,28.0,,,,8.0,3.0,
15,"Jacobs, Jacqueline",Fr,MB,6-3,77,0,77,21.0,20.0,89,35,216,0.25,2.0,,,8.0,,24.0,65.0,4.0,145.5,,
4,"Tierney, Casey",Jr,OH,6-0,49,0,49,17.0,5.0,58,29,194,0.149,2.0,,,25.0,,,23.0,4.0,69.5,1.0,
10,"Thygesen, Emma",Sr,OH,6-0,41,0,41,20.0,3.0,5,4,40,0.025,3.0,6.0,7.0,71.0,20.0,,,,11.0,,
20,"Palm, Courtney",So,MB,6-1,34,0,34,12.0,8.0,32,20,107,0.11199999999999999,4.0,3.0,2.0,11.0,,6.0,12.0,4.0,47.0,,
7,"Biggar, Caroline",Fr,MB,6-2,29,0,29,10.0,1.0,24,9,81,0.185,,,,5.0,,1.0,17.0,,33.5,,
1,"Hart, Chaney",Jr,L/DS,5-8,26,0,26,12.0,,0,0,1,0.0,5.0,,3.0,38.0,5.0,,,,,,
2,"Holte, Francie",So,L/DS,5-5,20,0,20,10.0,,1,0,2,0.5,5.0,,3.0,27.0,6.0,,,,1.0,,
11,"Reed, Christina",Fr,OH,6-1,8,0,8,4.0,,7,5,18,0.111,2.0,1.0,1.0,5.0,,,,,8.0,,
13,"Olivares, Clare",Sr,MB,6-0,2,0,2,1.0,,0,1,1,-1.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,22,13.0,,0,0,0,,,,,,15.0,,,,,,
-,Totals,-,-,-,-,-,92,,,1049,502,3195,0.171,965.0,105.0,189.0,1344.0,148.0,54.0,257.0,25.0,1336.5,37.0,
-,Opponent Totals,-,-,-,-,-,92,,,1157,464,3171,5.56,1077.0,148.0,177.0,1448.0,105.0,69.0,295.0,35.0,1521.5,32.0,
