Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"Markwith, Brandee",Fr,L/DS,5-8,108,0,108,30.0,,2,0,6,0.33299999999999996,61.0,27.0,29.0,448.0,28.0,,,,29.0,,
3,"Gonzalez, Sabrina",Sr,S,5-9,108,0,108,30.0,30.0,76,22,207,0.261,1116.0,22.0,39.0,325.0,1.0,2.0,39.0,4.0,119.5,20.0,
1,"Jessett, Alex",Jr,L,5-6,108,0,108,30.0,9.0,0,2,4,-0.5,26.0,10.0,19.0,198.0,31.0,,,,10.0,,
7,"Montini, Natalie",Jr,MB,6-0,106,0,106,30.0,30.0,239,116,567,0.217,5.0,9.0,22.0,58.0,,24.0,77.0,15.0,310.5,1.0,
24,"Taylor, I'Tiana",Sr,OH,6-1,105,0,105,30.0,25.0,292,151,846,0.16699999999999998,4.0,8.0,21.0,155.0,20.0,16.0,35.0,14.0,333.5,2.0,
12,"McRae, Ashley",Sr,MB,5-9,105,0,105,29.0,29.0,242,59,496,0.369,6.0,,,14.0,1.0,13.0,88.0,7.0,299.0,,
4,"Darden, Sydney",Sr,OH,5-8,100,0,100,28.0,27.0,260,137,889,0.138,32.0,16.0,34.0,260.0,30.0,4.0,38.0,3.0,299.0,,
8,"Williams, Megan",Jr,DS,5-1,86,0,86,30.0,1.0,0,0,2,0.0,3.0,4.0,23.0,29.0,,,,,4.0,,
22,"Ceriani, Lael",Jr,OH,6-1,77,0,77,28.0,14.0,130,62,413,0.165,1.0,2.0,1.0,49.0,3.0,3.0,31.0,2.0,150.5,,
9,"Mares, Ashton",Jr,OH,6-0,49,0,49,14.0,8.0,62,33,202,0.14400000000000002,14.0,16.0,19.0,118.0,4.0,1.0,11.0,,84.5,,
11,"Osuegbu, Toya",Fr,MH,5-11,19,0,19,9.0,2.0,13,13,43,0.0,,,,3.0,,1.0,7.0,4.0,17.5,,
6,"Bidgood, Haley",So,S,6-1,17,0,17,12.0,2.0,20,14,64,0.094,6.0,,,5.0,,1.0,9.0,1.0,25.5,1.0,
13,"Brogan, Kelly",Fr,S,5-10,15,0,15,10.0,,0,0,0,,,1.0,3.0,2.0,,,,,1.0,,
5,"Cottingham, Taira",Fr,OH,6-1,14,0,14,11.0,3.0,9,8,37,0.027000000000000003,,,,5.0,1.0,,5.0,1.0,11.5,,
-,TEAM,-,-,-,-,-,12,9.0,,0,0,0,,,,,,11.0,,,,,,
-,Totals,-,-,-,-,-,108,,,1345,617,3776,0.193,1274.0,115.0,210.0,1669.0,130.0,65.0,340.0,51.0,1695.0,24.0,
-,Opponent Totals,-,-,-,-,-,108,,,1353,618,3908,5.481,1253.0,130.0,223.0,1558.0,115.0,45.0,300.0,53.0,1678.0,37.0,
