Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Edman, Elisa",Fr,DS,5-3,112,0,112,29.0,1.0,0,3,14,-0.214,44.0,25.0,32.0,401.0,55.0,,,,25.0,2.0,
8,"Treadwell, Josie",Fr,OH,5-10,112,0,112,29.0,20.0,22,28,177,-0.034,15.0,13.0,21.0,202.0,28.0,,,1.0,35.0,,
10,"Derochie, Mikayla",Sr,S,5-11,112,0,112,29.0,29.0,102,44,344,0.16899999999999998,677.0,26.0,23.0,264.0,,4.0,92.0,3.0,178.0,20.0,
2,"Franklin, Emily",Sr,MH,6-1,110,0,110,29.0,29.0,199,50,461,0.32299999999999995,4.0,18.0,14.0,53.0,2.0,37.0,125.0,11.0,316.5,1.0,
3,"Thompson, Sam",So,DS,5-7,109,0,109,28.0,8.0,12,27,143,-0.105,19.0,13.0,17.0,203.0,48.0,,1.0,,25.5,,
16,"Friers, Kelly",Jr,OPP,6-2,103,0,103,27.0,16.0,247,122,815,0.153,6.0,1.0,6.0,106.0,14.0,13.0,37.0,4.0,279.5,2.0,
12,"Shepherd, Sabrina",So,MH,6-0,99,0,99,27.0,26.0,175,54,399,0.303,7.0,,,18.0,4.0,16.0,91.0,17.0,236.5,1.0,
13,"Rooney, Mason",So,S,6-2,98,0,98,28.0,23.0,158,64,423,0.222,352.0,20.0,21.0,154.0,1.0,5.0,55.0,8.0,210.5,11.0,3.0
19,"Cockrell, Ciera",So,OH,5-10,85,0,85,26.0,5.0,146,78,575,0.11800000000000001,2.0,,,75.0,6.0,8.0,25.0,3.0,166.5,,
17,"Fink, Sarah",Jr,OH,6-2,54,0,54,22.0,7.0,89,53,294,0.122,3.0,1.0,,21.0,5.0,3.0,12.0,1.0,99.0,,
1,"Bishop, Kylie",Jr,DS,5-9,50,0,50,22.0,3.0,9,9,33,0.0,9.0,,1.0,43.0,7.0,,1.0,,9.5,,
14,"Franz, Katharine",So,OPP,5-11,48,0,48,21.0,4.0,47,17,128,0.23399999999999999,6.0,2.0,6.0,32.0,,,10.0,1.0,54.0,,
6,"Moore, Mary Harriet",Jr,MH,6-1,37,0,37,16.0,3.0,21,4,50,0.34,1.0,4.0,3.0,11.0,,2.0,8.0,3.0,31.0,,
7,"Schlicht, Grace",Jr,MH,6-2,5,0,5,3.0,,4,0,8,0.5,,,2.0,1.0,,,4.0,,6.0,,
4,"McLaughlin, Emma",Fr,OH,6-0,2,0,2,2.0,,3,1,5,0.4,,,,,,,,,3.0,,
15,"Kane, Emily",Fr,S,5-11,1,0,1,1.0,,0,0,0,,,,,2.0,,,,,,,
-,TEAM,-,-,-,-,-,29,21.0,,0,0,0,,,,,,21.0,,,,,,
-,Totals,-,-,-,-,-,112,,,1234,554,3869,0.17600000000000002,1145.0,123.0,146.0,1586.0,191.0,88.0,461.0,52.0,1675.5,37.0,
-,Opponent Totals,-,-,-,-,-,112,,,1566,736,4162,5.837999999999999,1475.0,191.0,204.0,1872.0,123.0,51.0,266.0,51.0,1941.0,50.0,
