Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
4,"Thornton, Jessie",Jr,L/DS,5-6,100,0,100,29.0,,0,1,8,-0.125,55.0,22.0,25.0,467.0,29.0,,,,22.0,,
8,"Colvin, Hannah",Fr,L/DS,5-4,100,0,100,29.0,24.0,0,1,3,-0.33299999999999996,20.0,11.0,17.0,222.0,38.0,,,,11.0,,
9,"Lemming, Alannah",So,MB,6-3,100,0,100,29.0,29.0,170,81,471,0.18899999999999997,2.0,,1.0,16.0,2.0,9.0,88.0,12.0,223.0,1.0,
12,"Klusman, Katie",Jr,OH,5-11,100,0,100,29.0,29.0,349,165,1144,0.161,15.0,10.0,14.0,262.0,32.0,3.0,38.0,11.0,381.0,,
10,"Hopkins, Megan",Jr,MB,6-0,100,0,100,29.0,28.0,268,93,729,0.24,2.0,9.0,24.0,58.0,3.0,10.0,98.0,6.0,336.0,,
2,"Kremer, Rachel",Jr,S,5-8,100,0,100,29.0,3.0,0,1,8,-0.125,29.0,31.0,30.0,258.0,12.0,,1.0,,31.5,1.0,
1,"Lohmeier, Maddie",Jr,S,5-10,95,0,95,28.0,27.0,70,34,205,0.17600000000000002,948.0,15.0,22.0,255.0,,5.0,65.0,10.0,122.5,30.0,
5,"Gibson, Taylor",Fr,OH,5-11,78,0,78,25.0,3.0,151,104,535,0.08800000000000001,3.0,,,49.0,2.0,1.0,20.0,7.0,162.0,,
3,"Garr, Haley",Sr,MB,5-11,72,0,72,23.0,16.0,85,51,299,0.114,4.0,,,18.0,,,42.0,6.0,106.0,,
14,"Weber, Meghan",So,S,5-10,48,0,48,19.0,11.0,24,13,79,0.139,51.0,1.0,1.0,24.0,,,20.0,8.0,35.0,6.0,
7,"Sterett, Hadley",So,OH,6-0,37,0,37,16.0,2.0,66,38,223,0.126,2.0,,,18.0,1.0,,11.0,3.0,71.5,,
11,"Smith, Alana",Sr,OH,5-9,9,0,9,5.0,1.0,0,0,0,,1.0,,4.0,1.0,,,1.0,,0.5,,
13,"Wheatley, Bailey",So,OH,5-10,3,0,3,2.0,1.0,2,0,5,0.4,,,,,,,1.0,1.0,2.5,,
-,TEAM,-,-,-,-,-,15,11.0,,0,0,0,,,,,,13.0,,,,,,
-,Totals,-,-,-,-,-,100,,,1185,582,3709,0.163,1132.0,99.0,138.0,1648.0,132.0,28.0,385.0,64.0,1504.5,38.0,
-,Opponent Totals,-,-,-,-,-,100,,,1374,580,3845,6.34,1295.0,132.0,166.0,1722.0,99.0,48.0,321.0,49.0,1714.5,47.0,
