Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Cahill, Carla",So,DS,5-8,112,0,112,33.0,,0,0,26,0.0,120.0,26.0,32.0,445.0,22.0,,1.0,,26.5,,
18,"Legros, Annayka",Sr,MB,6-3,112,0,112,33.0,33.0,317,91,573,0.39399999999999996,2.0,,,34.0,,35.0,81.0,9.0,392.5,,
10,"Hardeman, Leah",Jr,OH,5-10,112,0,112,33.0,33.0,427,126,1018,0.29600000000000004,15.0,32.0,56.0,332.0,17.0,20.0,33.0,5.0,495.5,,
8,"Lulic, Dora",So,MB,6-2,111,0,111,33.0,33.0,139,34,284,0.37,10.0,26.0,28.0,68.0,2.0,24.0,59.0,4.0,218.5,1.0,
6,"Boothe, Sara",So,S,5-8,110,0,110,33.0,29.0,14,9,51,0.098,752.0,25.0,18.0,204.0,,1.0,3.0,1.0,41.5,5.0,
12,"Bishop, Tahleia",Sr,OH,6-0,109,0,109,33.0,24.0,281,98,720,0.254,5.0,4.0,15.0,118.0,3.0,8.0,35.0,10.0,310.5,,
17,"Federico, Kate",Jr,S,5-10,101,0,101,30.0,3.0,7,3,21,0.19,492.0,22.0,33.0,141.0,,,2.0,,30.0,5.0,
3,"Savovic, Natasa",Sr,OH,5-11,95,0,95,29.0,29.0,206,84,584,0.209,16.0,24.0,25.0,224.0,21.0,5.0,20.0,2.0,245.0,,
9,"Windisch, Kinga",Fr,OPP,6-2,61,0,61,22.0,14.0,46,30,151,0.106,2.0,,,36.0,,9.0,32.0,4.0,71.0,,
7,"Mandic, Iva",So,OH,6-2,53,0,53,22.0,,39,25,164,0.085,1.0,4.0,1.0,20.0,3.0,,8.0,3.0,47.0,,
4,"Petersone, Alise",So,MB,6-3,48,0,48,17.0,,50,18,136,0.235,1.0,3.0,4.0,15.0,,6.0,12.0,1.0,65.0,,
15,"Ladewig, Shelby",So,DS,5-9,25,0,25,15.0,,0,0,3,0.0,,3.0,1.0,16.0,,,,,3.0,,
5,"Mierzwa, Mika",Jr,DS,5-5,8,0,8,8.0,,0,0,0,,,,,,,,,,,,
11,"Otto, Autumn",Fr,DS,5-9,7,0,7,5.0,,0,1,1,-1.0,9.0,,1.0,2.0,,,,,,,
-,TEAM,-,-,-,-,-,19,12.0,,0,0,0,,,,,,10.0,,,,,,
-,Totals,-,-,-,-,-,112,,,1526,519,3732,0.27,1425.0,169.0,214.0,1655.0,78.0,108.0,286.0,39.0,1946.0,11.0,
-,Opponent Totals,-,-,-,-,-,112,,,1200,633,3820,4.628,1129.0,78.0,189.0,1455.0,169.0,63.0,307.0,40.0,1494.5,44.0,
