Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Keene, Jaelyn",Jr,MB,6-2,118,0,118,32.0,32.0,364,63,760,0.396,11.0,50.0,45.0,115.0,1.0,17.0,98.0,4.0,480.0,1.0,
3,"Pence, Courtney",So,DS,5-8,118,0,118,32.0,,3,1,8,0.25,112.0,18.0,17.0,652.0,16.0,,,,21.0,4.0,
16,"Varga, Lexi",So,OH,6-1,113,0,113,31.0,29.0,223,93,730,0.17800000000000002,20.0,7.0,27.0,243.0,3.0,5.0,52.0,9.0,261.0,3.0,
1,"Line, Ali",So,MB,6-1,112,0,112,31.0,30.0,244,64,584,0.308,10.0,,,26.0,2.0,6.0,69.0,6.0,284.5,,
11,"Weatherless, Jordan",So,S,5-9,107,0,107,29.0,12.0,53,12,195,0.21,681.0,9.0,16.0,133.0,1.0,2.0,27.0,2.0,77.5,28.0,
12,"Dawson, Aly",Sr,OH,6-1,103,0,103,31.0,31.0,334,166,934,0.18,22.0,23.0,60.0,265.0,38.0,5.0,26.0,2.0,375.0,2.0,
9,"Twing, Jacqueline",Sr,S,5-8,96,0,96,28.0,20.0,12,9,39,0.077,559.0,10.0,20.0,199.0,1.0,1.0,4.0,,25.0,12.0,
8,"Francis, Ella",Fr,OH,5-11,81,0,81,26.0,11.0,164,62,529,0.193,4.0,9.0,10.0,64.0,9.0,6.0,25.0,4.0,191.5,,
14,"Wallen, Lexi",So,OH,6-0,78,0,78,25.0,15.0,123,68,454,0.121,6.0,5.0,13.0,100.0,13.0,3.0,19.0,5.0,140.5,2.0,
10,"Beutke, Megan",Jr,DS,5-4,76,0,76,24.0,7.0,0,2,3,-0.667,19.0,1.0,7.0,107.0,25.0,,,,1.0,,
13,"Lovejoy, Elianna",Jr,DS,5-9,58,0,58,23.0,,1,1,2,0.0,10.0,4.0,10.0,93.0,4.0,,,,5.0,,
7,"Montgomery, Annchara",Jr,MB,6-0,42,0,42,17.0,3.0,32,12,106,0.18899999999999997,2.0,,1.0,7.0,,1.0,20.0,3.0,43.0,,
15,"Miller, Monica",Fr,MB,6-1,16,0,16,10.0,1.0,13,11,36,0.055999999999999994,,1.0,,12.0,,,5.0,2.0,16.5,,
4,"Garbes, Ratasha",Sr,RS,5-11,10,0,10,4.0,1.0,16,6,44,0.22699999999999998,2.0,1.0,1.0,13.0,,,1.0,,17.5,,
-,TEAM,-,-,-,-,-,5,4.0,,0,0,0,,,,,,5.0,,,,,,
-,Totals,-,-,-,-,-,118,,,1582,570,4424,0.22899999999999998,1458.0,138.0,227.0,2029.0,118.0,46.0,346.0,37.0,1939.0,52.0,
-,Opponent Totals,-,-,-,-,-,118,,,1444,620,4385,5.761,1342.0,118.0,151.0,2002.0,138.0,38.0,364.0,57.0,1782.0,23.0,
