Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Carlini, Lauren",Sr,S,6-2,122,0,122,33.0,33.0,88,27,256,0.23800000000000002,1441.0,34.0,41.0,320.0,1.0,4.0,95.0,8.0,173.5,3.0,
13,"Nelson, Haleigh",Sr,MB,6-3,122,0,122,33.0,33.0,306,60,621,0.396,13.0,33.0,38.0,106.0,,22.0,115.0,6.0,418.5,4.0,
4,"Bates, Kelli",Jr,OH,5-11,122,0,122,33.0,12.0,99,55,297,0.14800000000000002,70.0,22.0,45.0,485.0,14.0,1.0,25.0,3.0,134.5,1.0,
11,"Williams, Tionna",So,MB,6-2,121,0,121,33.0,32.0,275,80,598,0.326,4.0,,,27.0,,9.0,145.0,7.0,356.5,,
2,"Kriskova, Romana",Sr,OPP,6-2,120,0,120,33.0,11.0,268,103,643,0.257,4.0,5.0,15.0,66.0,1.0,1.0,62.0,2.0,305.0,1.0,
8,"Dodd, Sarah",Fr,DS,5-4,115,0,115,33.0,,0,2,3,-0.667,3.0,11.0,34.0,51.0,1.0,,,,11.0,,
23,"Haggerty, Molly",Fr,OH,6-1,113,0,113,30.0,30.0,385,150,985,0.239,51.0,19.0,33.0,276.0,20.0,1.0,49.0,6.0,429.5,,
19,"Dodge, M.E.",Fr,DS,5-10,112,0,112,30.0,8.0,1,0,5,0.2,28.0,,7.0,238.0,21.0,,,,1.0,5.0,
7,"MacDonald, Amber",So,DS,5-4,110,0,110,30.0,17.0,0,0,0,,9.0,18.0,28.0,209.0,1.0,,,,18.0,,
3,"Gillis, Lauryn",Jr,OH,6-1,98,0,98,27.0,20.0,301,108,834,0.231,13.0,,,93.0,6.0,3.0,34.0,3.0,321.0,,
10,"Blake, Tori",Sr,MB,6-3,18,0,18,13.0,2.0,12,5,21,0.33299999999999996,1.0,,,2.0,,,13.0,,18.5,1.0,
6,"Dixon, Mallory",Fr,S,5-9,5,0,5,4.0,,0,0,0,,,1.0,1.0,,,,,,1.0,,
12,"Saunders, Julia",So,OH,6-3,3,0,3,2.0,,1,0,1,1.0,,,,,,,,,1.0,,
15,"Robbins, Jordan",Jr,S,5-10,3,0,3,3.0,,0,1,1,-1.0,4.0,,,,,,1.0,,0.5,,
-,TEAM,-,-,-,-,-,4,4.0,,0,0,0,,,,,,4.0,,,,,,
-,Totals,-,-,-,-,-,122,,,1736,591,4265,0.268,1641.0,143.0,242.0,1873.0,69.0,41.0,539.0,35.0,2189.5,15.0,
-,Opponent Totals,-,-,-,-,-,122,,,1446,680,4301,0.17800000000000002,1360.0,69.0,208.0,1649.0,143.0,61.0,463.0,90.0,1807.5,27.0,
