Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Rutecki, Katie",Jr,S,5-8,91,0,91,25.0,24.0,13,5,40,0.2,534.0,19.0,15.0,165.0,,,,1.0,32.0,13.0,
10,"Rizzo, Allyssa",Fr,L/DS,5-6,91,0,91,25.0,,3,2,23,0.043,75.0,11.0,11.0,382.0,22.0,,,,14.0,7.0,
9,"Passeck, Natalie",So,OH,5-11,91,0,91,25.0,25.0,245,86,716,0.222,10.0,17.0,29.0,206.0,30.0,3.0,15.0,3.0,272.5,,
8,"Black, Kiana",Jr,MB,6-1,89,0,89,25.0,25.0,169,61,423,0.255,5.0,16.0,34.0,50.0,1.0,3.0,78.0,7.0,227.0,1.0,
1,"Mathison, Sydney",Fr,S,5-11,83,0,83,24.0,1.0,0,7,17,-0.41200000000000003,321.0,5.0,11.0,129.0,,,,2.0,5.0,16.0,
16,"Svisco, Eli",Sr,OH,6-0,77,0,77,22.0,11.0,131,67,411,0.156,6.0,2.0,3.0,43.0,2.0,2.0,47.0,12.0,158.5,1.0,
12,"Dugan, Audra",Jr,MB,6-1,67,0,67,23.0,17.0,56,39,196,0.087,1.0,,2.0,10.0,4.0,1.0,48.0,5.0,81.0,,
4,"Lonergan, Caitlin",Fr,OH,6-2,57,0,57,18.0,14.0,147,85,461,0.134,3.0,22.0,22.0,77.0,22.0,1.0,36.0,10.0,188.0,1.0,
7,"Rader, Alexandra",Sr,OH,6-0,49,0,49,19.0,9.0,71,47,240,0.1,1.0,,,11.0,,1.0,23.0,6.0,83.5,2.0,
3,"Vestman, Dana",Jr,L,5-5,46,0,46,16.0,,0,0,3,0.0,4.0,5.0,1.0,31.0,8.0,,,,5.0,,
17,"Wilson, Evi",Fr,OH,5-11,43,0,43,16.0,6.0,54,45,226,0.04,4.0,2.0,4.0,13.0,1.0,,16.0,2.0,64.0,,
15,"Doughty, Chase",So,OH,5-9,43,0,43,17.0,10.0,106,68,329,0.11599999999999999,3.0,2.0,11.0,49.0,17.0,4.0,17.0,5.0,120.5,1.0,
13,"Laws, Savanah",Fr,MB,6-2,38,0,38,15.0,8.0,41,30,113,0.09699999999999999,3.0,,,12.0,1.0,,29.0,13.0,55.5,,
11,"Fellows, Libbey",So,DS,5-7,11,0,11,5.0,,0,0,1,0.0,,,1.0,7.0,2.0,,,,,,
19,"James, Kacee",Fr,OH,6-1,1,0,1,1.0,,0,0,1,0.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,14,7.0,,0,0,0,,2.0,,,,11.0,,,,,,
-,Totals,-,-,-,-,-,91,,,1036,542,3200,0.154,972.0,101.0,144.0,1185.0,121.0,15.0,309.0,66.0,1306.5,42.0,
-,Opponent Totals,-,-,-,-,-,91,,,1238,439,3062,6.909,1173.0,121.0,149.0,1359.0,101.0,35.0,302.0,48.0,1545.0,28.0,
