Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"Edwards, Kaity",Jr,MB,6-2,107,0,107,30.0,30.0,235,67,462,0.364,20.0,24.0,25.0,57.0,1.0,8.0,58.0,1.0,296.0,1.0,
16,"Jennings, Hunter",Sr,L,5-5,107,0,107,30.0,,2,1,4,0.25,103.0,26.0,37.0,433.0,13.0,,,,28.0,1.0,
8,"Gengenbacher, Kristen",Jr,S,5-9,107,0,107,30.0,29.0,13,2,35,0.314,820.0,14.0,13.0,253.0,2.0,,4.0,2.0,29.0,1.0,
12,"Fuller, Lauren",So,OH,6-3,100,0,100,29.0,28.0,222,116,637,0.166,8.0,23.0,29.0,177.0,43.0,10.0,21.0,5.0,265.5,1.0,
10,"Schad, Lauren",Sr,OPP,6-2,99,0,99,28.0,17.0,273,46,553,0.41,4.0,,,31.0,,9.0,60.0,6.0,312.0,,
5,"Tardieu, Lizzy",Jr,L,5-4,96,0,96,30.0,1.0,0,0,0,,23.0,8.0,11.0,167.0,21.0,,,,8.0,,
18,"Newsome, Anna",Fr,S,5-9,93,0,93,30.0,1.0,8,1,27,0.259,486.0,12.0,39.0,128.0,2.0,,1.0,,20.5,7.0,
7,"Kramer, Lisa",Sr,OH,4-0,91,0,91,26.0,26.0,383,137,829,0.297,5.0,,,30.0,1.0,4.0,30.0,5.0,402.0,,
4,"Picha, Addison",So,MB,6-2,82,0,82,27.0,25.0,87,27,211,0.284,11.0,,,18.0,1.0,15.0,73.0,20.0,138.5,,
17,"Fayad, Thana",Fr,OH,6-2,81,0,81,27.0,18.0,180,104,473,0.161,1.0,10.0,20.0,111.0,17.0,9.0,19.0,9.0,208.5,,
2,"Kennedy, Jayden",Jr,OH,6-2,78,0,78,26.0,2.0,170,75,393,0.242,2.0,,1.0,20.0,,1.0,34.0,4.0,188.0,,
14,"Tanyel, Merve",Jr,OH,5-10,53,0,53,21.0,2.0,15,19,72,-0.055999999999999994,6.0,10.0,7.0,60.0,5.0,,,1.0,25.0,,
9,"Jacobsen, Megan",Fr,MB,6-2,10,0,10,5.0,1.0,9,3,21,0.28600000000000003,,,,2.0,,1.0,1.0,,10.5,,
15,"Douglass, Payton",Fr,L,5-6,9,0,9,8.0,,0,0,1,0.0,,1.0,2.0,3.0,1.0,,,,1.0,1.0,
1,"Priest, Megan",Fr,L,5-8,4,0,4,4.0,,0,0,0,,1.0,1.0,,,,,,,1.0,,
6,"Alex, Gigi",So,DS,5-5,4,0,4,4.0,,0,0,0,,,,,,,,,,,,
11,"Eylers, Allyson",Fr,S,6-1,2,0,2,2.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,12,11.0,,0,0,0,,,,,,3.0,,,,,,
-,Totals,-,-,-,-,-,107,,,1597,598,3718,0.26899999999999996,1490.0,129.0,184.0,1490.0,110.0,57.0,301.0,53.0,1933.5,12.0,
-,Opponent Totals,-,-,-,-,-,107,,,1243,518,3527,6.034,1165.0,111.0,206.0,1223.0,129.0,48.0,492.0,40.0,1648.0,12.0,
