Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Martinez, Emily",So,L/DS,5-8,109,0,109,30.0,,1,3,11,-0.182,51.0,17.0,21.0,457.0,42.0,,,,18.0,1.0,
2,"Treace, Amber",Sr,S,6-0,109,0,109,30.0,30.0,63,19,168,0.262,1066.0,14.0,33.0,209.0,,3.0,47.0,10.0,103.5,18.0,
9,"Silic, Petra",Jr,MB,6-4,106,0,106,30.0,30.0,216,87,479,0.26899999999999996,6.0,28.0,42.0,40.0,,25.0,78.0,16.0,308.0,,
13,"Young, Victoria",So,MB,6-1,106,0,106,30.0,29.0,185,50,440,0.307,3.0,2.0,4.0,23.0,1.0,16.0,79.0,29.0,242.5,,
11,"Hinds, Sydney",So,L/DS,5-2,105,0,105,29.0,16.0,2,0,4,0.5,17.0,2.0,1.0,203.0,29.0,,,,4.0,,
33,"Jared, Haley",Jr,OH,6-1,105,0,105,30.0,10.0,287,142,863,0.168,8.0,9.0,33.0,108.0,15.0,7.0,32.0,6.0,319.0,3.0,
12,"Adams, Kenley",Fr,S,6-0,103,0,103,30.0,29.0,183,80,602,0.171,88.0,17.0,37.0,183.0,13.0,4.0,59.0,2.0,233.5,2.0,
5,"Zembyla, Erika",Jr,OH,6-0,102,0,102,29.0,27.0,345,136,1004,0.20800000000000002,9.0,27.0,41.0,140.0,25.0,10.0,16.0,10.0,390.0,2.0,
8,"Gilchrist, Kaylee",Fr,L/DS,5-6,88,0,88,26.0,6.0,1,0,2,0.5,12.0,5.0,21.0,168.0,22.0,,,,6.0,1.0,
6,"Rudolph, Emily",So,MB,6-0,31,0,31,19.0,1.0,28,20,105,0.076,1.0,,,1.0,,1.0,14.0,2.0,36.0,1.0,
17,"Richard, Zahria",So,OH,5-9,12,0,12,6.0,,20,10,63,0.159,,,2.0,6.0,,1.0,2.0,1.0,22.0,,
3,"Sullivan, Kassidy",Sr,MB,6-0,8,0,8,4.0,1.0,6,5,24,0.042,,,,2.0,,,3.0,,7.5,,
7,"Deshotel, Gabby",Sr,OH,5-11,1,0,1,1.0,1.0,4,1,14,0.214,,,,1.0,,1.0,,,5.0,,
23,"Tinglin, Jillian",So,OH,5-9,1,0,1,1.0,,0,0,0,,1.0,,,,,,,,,,
-,TEAM,-,-,-,-,-,14,10.0,,0,0,0,,,,,,8.0,,,,,,
-,Totals,-,-,-,-,-,109,,,1341,553,3779,0.209,1262.0,121.0,235.0,1541.0,155.0,68.0,330.0,76.0,1695.0,28.0,
-,Opponent Totals,-,-,-,-,-,109,,,1432,564,3803,6.9079999999999995,1325.0,156.0,185.0,1666.0,120.0,61.0,318.0,43.0,1808.0,27.0,
