Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
9,"Yamaguchi, Siani",,,-,120,0,120,32.0,24.0,33,18,102,0.147,820.0,21.0,38.0,279.0,2.0,,21.0,4.0,64.5,40.0,
20,"Lackey, Hannah",,,-,120,0,120,32.0,10.0,3,7,20,-0.2,437.0,15.0,16.0,271.0,2.0,,4.0,,20.0,8.0,
04,"Gray, Brianna",Sr,MB,6-1,120,0,120,32.0,26.0,277,103,524,0.332,,2.0,23.0,19.0,2.0,22.0,84.0,18.0,343.0,2.0,
15,"Schroll, Kelsey",,,-,117,0,117,32.0,30.0,162,73,406,0.21899999999999997,8.0,19.0,32.0,143.0,14.0,19.0,101.0,5.0,250.5,1.0,
1,"Ah-Hong, Sammie-Jo",,,-,106,0,106,28.0,24.0,226,120,770,0.138,11.0,10.0,17.0,135.0,36.0,2.0,40.0,3.0,258.0,1.0,
12,"Gunter, Sydney",,,-,105,0,105,31.0,21.0,218,112,541,0.196,2.0,,,33.0,14.0,3.0,53.0,3.0,247.5,,
03,"Skelton, Carlie",So,DS,5-2,103,0,103,27.0,1.0,1,1,13,0.0,81.0,18.0,28.0,427.0,26.0,,,,19.0,2.0,
19,"Weakland, Emma",Sr,MH,6-0,91,0,91,26.0,14.0,246,104,705,0.201,3.0,,,42.0,3.0,4.0,39.0,2.0,269.5,1.0,
02,"Mcfadden, Mallary",Jr,DS,5-10,80,0,80,23.0,6.0,10,8,44,0.045,25.0,29.0,31.0,196.0,18.0,,,,39.0,,
05,"Fey, Keaupono",Jr,MB,6-0,72,0,72,23.0,12.0,166,84,475,0.17300000000000001,4.0,2.0,8.0,27.0,5.0,1.0,23.0,9.0,180.5,,
6,"Spevak, Hanna",,,-,62,0,62,19.0,9.0,0,1,3,-0.33299999999999996,2.0,13.0,18.0,86.0,6.0,,,,13.0,,
13,"Mcdaniel, Katlyn",,,-,47,0,47,17.0,4.0,41,14,108,0.25,1.0,,,11.0,,5.0,11.0,1.0,51.5,,
08,"Rosario, Lourdes",So,OH,5-10,26,0,26,7.0,7.0,99,60,266,0.147,2.0,6.0,12.0,44.0,13.0,3.0,8.0,3.0,112.0,,
7,"Rudnik, Alexis",,,-,20,0,20,7.0,5.0,5,3,24,0.083,5.0,4.0,9.0,52.0,16.0,2.0,2.0,1.0,12.0,1.0,
24,"Dartis, Zaire",,,-,5,0,5,3.0,,3,3,12,0.0,,,,1.0,,,1.0,,3.5,,
-,TEAM,-,-,-,-,-,57,21.0,,0,1,1,-1.0,,,,,35.0,,,,,,
-,Totals,-,-,-,-,-,120,,,1490,712,4014,0.19399999999999998,1401.0,139.0,232.0,1766.0,192.0,61.0,387.0,49.0,1883.5,56.0,
-,Opponent Totals,-,-,-,-,-,120,,,1389,654,4131,5.7989999999999995,1283.0,192.0,193.0,1576.0,139.0,63.0,368.0,62.0,1828.0,37.0,
