Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"Lieb, Lea",Sr,S,6-1,108,0,108,30.0,1.0,0,4,14,-0.28600000000000003,534.0,29.0,37.0,120.0,,,,2.0,29.0,17.0,
8,"Gonzalez, Ana",Sr,L/DS,5-5,108,0,108,30.0,,0,3,7,-0.429,126.0,46.0,35.0,403.0,15.0,,,,46.0,,
2,"Krufka, Sarah",Sr,RS,6-1,108,0,108,30.0,30.0,406,157,949,0.262,9.0,13.0,25.0,64.0,2.0,2.0,65.0,22.0,453.5,,
81,"Dole, Makayla",Jr,OH,5-10,108,0,108,30.0,29.0,384,199,963,0.192,13.0,24.0,42.0,278.0,31.0,6.0,33.0,7.0,430.5,6.0,
16,"Losure, Maddie",Jr,RS,6-1,107,0,107,30.0,7.0,167,89,466,0.16699999999999998,4.0,,,20.0,,3.0,60.0,5.0,200.0,2.0,
7,"Robinson, Kiki",Jr,S,5-10,104,0,104,29.0,29.0,2,3,9,-0.111,664.0,11.0,24.0,258.0,1.0,,,2.0,13.0,20.0,
9,"Riggs, Allison",Sr,MB,5-10,103,0,103,29.0,29.0,185,51,378,0.354,21.0,14.0,32.0,65.0,,3.0,73.0,8.0,238.5,2.0,
21,"Nelis, Liisel",Fr,OH,5-10,101,0,101,30.0,19.0,190,97,593,0.157,20.0,38.0,28.0,269.0,27.0,3.0,20.0,1.0,241.0,,
5,"Scioletti, Gianna",Fr,MB,6-3,62,0,62,20.0,13.0,66,21,184,0.245,5.0,,,9.0,2.0,5.0,53.0,3.0,97.5,,
30,"Murawinski, Julia",Fr,MB,6-2,61,0,61,20.0,11.0,62,28,164,0.207,8.0,,,12.0,1.0,4.0,49.0,5.0,90.5,,
13,"Kemper, Tori",Sr,OH,5-8,23,0,23,12.0,6.0,30,25,102,0.049,4.0,1.0,4.0,32.0,3.0,,5.0,3.0,33.5,,
25,"Palmer, Lila",Jr,OH,5-8,19,0,19,10.0,6.0,28,19,95,0.095,,7.0,12.0,29.0,7.0,,5.0,1.0,37.5,1.0,
24,"Lew, Cassandra",So,S,5-9,4,0,4,1.0,,0,0,0,,27.0,1.0,1.0,12.0,,,,,1.0,3.0,
11,"Slevin, Sydney",So,L/DS,5-6,2,0,2,2.0,,1,0,1,1.0,,,,,,,,,1.0,,
4,"LaSance, Krissy",Fr,DS,5-6,1,0,1,1.0,,1,0,1,1.0,,,,,,,,,1.0,,
3,"Cimillo, Taylor",So,OH,5-11,1,0,1,1.0,,0,0,1,0.0,,,,,,,,,,,
1,"McNamee, Rianna",Fr,MB,6-1,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,9,7.0,,0,0,0,,,,,,6.0,,,,,,
-,Totals,-,-,-,-,-,108,,,1522,696,3927,0.21,1435.0,184.0,240.0,1571.0,95.0,26.0,363.0,59.0,1913.5,51.0,
-,Opponent Totals,-,-,-,-,-,108,,,1147,541,3513,5.145,1076.0,95.0,163.0,1432.0,184.0,46.0,465.0,46.0,1520.5,51.0,
