Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Welsch, Olivia",,,5-7,117,0,117,33.0,18.0,1,0,13,0.077,22.0,16.0,18.0,198.0,27.0,,,,17.0,,
3,"Albyn, Tess",Jr,OH,4-0,117,0,117,33.0,14.0,253,153,845,0.11800000000000001,7.0,,1.0,54.0,7.0,6.0,25.0,4.0,271.5,1.0,
7,"Wiezik, Weronika",,,-,117,0,117,33.0,33.0,298,173,1042,0.12,30.0,30.0,40.0,277.0,58.0,2.0,31.0,4.0,345.5,,
17,"Hughes, Mikalah",,,6-2,116,0,116,33.0,31.0,174,65,423,0.258,3.0,,3.0,13.0,3.0,7.0,82.0,15.0,222.0,1.0,
6,"Klocek, Katarzyna",,,-,114,0,114,32.0,32.0,306,194,966,0.11599999999999999,18.0,22.0,53.0,187.0,23.0,1.0,65.0,2.0,361.5,1.0,
12,"Nieto, Adriana",So,DS,5-6,111,0,111,31.0,2.0,1,0,6,0.16699999999999998,97.0,38.0,50.0,496.0,41.0,,,,39.0,4.0,
5,"Krachenfels, Emily",So,S,5-6,107,0,107,33.0,,0,1,5,-0.2,22.0,21.0,18.0,57.0,,,,,21.0,,
11,"Harris, Anneka",Sr,MB,5-11,96,0,96,31.0,26.0,138,74,364,0.17600000000000002,8.0,2.0,9.0,26.0,,8.0,61.0,22.0,178.5,,
1,"Benson, Liz",,,6-0,81,0,81,25.0,21.0,19,11,67,0.11900000000000001,547.0,22.0,20.0,159.0,,,17.0,6.0,49.5,36.0,
4,"Armada, Alyssa",Jr,S,5-10,64,0,64,29.0,2.0,13,7,44,0.136,3.0,5.0,11.0,74.0,6.0,,,1.0,18.0,,
14,"Rodrigues, Anna",,,-,63,0,63,19.0,12.0,70,22,152,0.316,451.0,9.0,15.0,130.0,1.0,3.0,28.0,5.0,96.0,20.0,
13,"Bynoe, Adrianne",,,5-11,27,0,27,11.0,7.0,24,15,91,0.099,,,,6.0,,2.0,18.0,5.0,35.0,,
10,"Akumuo, Mauren",,,-,9,0,9,7.0,,3,6,15,-0.2,,,,2.0,,,1.0,1.0,3.5,,
13,"Baosic, Jovana",So,MB,6-0,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,31,15.0,,0,0,0,,,,,,25.0,,,,,,
-,Totals,-,-,-,-,-,117,,,1300,721,4033,0.14400000000000002,1208.0,165.0,238.0,1679.0,191.0,29.0,328.0,65.0,1658.0,63.0,
-,Opponent Totals,-,-,-,-,-,117,,,1374,608,3941,6.702000000000001,1272.0,191.0,281.0,1703.0,165.0,59.0,375.0,55.0,1811.5,30.0,
