Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
15,"Conlin, Amanda",Jr,MB,6-2,114,0,114,30.0,30.0,164,63,433,0.233,5.0,10.0,24.0,40.0,,16.0,73.0,20.0,226.5,1.0,
20,"Spanton, Olivia",Fr,DS,5-9,110,0,110,30.0,11.0,4,5,22,-0.045,34.0,13.0,24.0,260.0,28.0,,,,17.0,4.0,
1,"O'Shaughnessy, Sydney",Jr,S,5-8,106,0,106,27.0,26.0,59,22,207,0.179,977.0,25.0,39.0,272.0,1.0,,45.0,7.0,106.5,20.0,
2,"Smith, Ashley",Fr,DS,5-6,103,0,103,27.0,,1,3,19,-0.105,76.0,16.0,41.0,396.0,43.0,,,,17.0,1.0,
27,"Brown, Ellie",Fr,MB,6-1,101,0,101,26.0,25.0,150,64,406,0.212,6.0,,2.0,16.0,,5.0,60.0,12.0,185.0,,
9,"Torson, Kayla",So,OH,5-11,98,0,98,27.0,25.0,252,138,876,0.13,15.0,13.0,39.0,252.0,36.0,1.0,18.0,2.0,275.0,2.0,
16,"Brown, Elise",Sr,OH,6-1,97,0,97,29.0,10.0,151,103,539,0.08900000000000001,5.0,8.0,15.0,83.0,10.0,2.0,16.0,4.0,169.0,,
24,"Roth, Meagen",So,RS,6-0,93,0,93,24.0,4.0,94,46,291,0.165,6.0,22.0,40.0,108.0,8.0,2.0,8.0,1.0,122.0,,
3,"Angeli, Hannah",Fr,S,6-0,88,0,88,25.0,18.0,139,90,445,0.11,137.0,23.0,40.0,249.0,1.0,5.0,28.0,18.0,181.0,14.0,
14,"Carson, Nicki",Sr,RS,6-0,64,0,64,24.0,13.0,94,62,340,0.094,6.0,6.0,12.0,82.0,,,24.0,5.0,112.0,1.0,
4,"Dousette, Chloe",Fr,OH,6-2,57,0,57,15.0,7.0,171,60,471,0.23600000000000002,2.0,2.0,3.0,34.0,3.0,1.0,10.0,3.0,179.0,1.0,
7,"Taylor, Daria",Fr,MH,6-2,22,0,22,9.0,5.0,20,13,71,0.099,,,1.0,3.0,,,13.0,5.0,26.5,1.0,
17,"Horkey, Mackenzie",Jr,OH,5-9,20,0,20,6.0,6.0,67,19,193,0.249,2.0,2.0,8.0,71.0,5.0,1.0,3.0,4.0,71.5,,
-,TEAM,-,-,-,-,-,23,21.0,,0,0,0,,,,,,20.0,,,,,,
-,Totals,-,-,-,-,-,116,,,1366,688,4313,0.157,1271.0,140.0,288.0,1866.0,155.0,33.0,298.0,81.0,1688.0,45.0,
-,Opponent Totals,-,-,-,-,-,116,,,1449,504,4073,7.303,1360.0,155.0,196.0,1996.0,140.0,53.0,298.0,63.0,1806.0,37.0,
