Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Juley, Hannah",Fr,S,5-10,105,0,105,29.0,29.0,35,15,106,0.18899999999999997,1055.0,28.0,26.0,207.0,1.0,5.0,33.0,4.0,84.5,15.0,
8,"Petrachi, Emilia",So,DS,5-6,105,0,105,29.0,,0,1,6,-0.16699999999999998,82.0,10.0,14.0,489.0,25.0,,,,10.0,,
20,"Rottman, Lexi",So,DS,5-6,102,0,102,29.0,9.0,3,1,8,0.25,45.0,31.0,40.0,179.0,12.0,1.0,,,35.0,3.0,
4,"Ruddins, Lindsey",Fr,OH,6-2,95,0,95,27.0,26.0,389,122,1085,0.24600000000000002,16.0,29.0,26.0,198.0,12.0,11.0,33.0,2.0,445.5,1.0,
7,"Rice, Megan",Fr,OH,6-0,88,0,88,29.0,16.0,134,89,420,0.107,7.0,2.0,2.0,36.0,5.0,9.0,34.0,2.0,162.0,1.0,
12,"Grunt, Phoebe",Sr,MB,6-4,87,0,87,25.0,24.0,170,39,366,0.358,6.0,,2.0,12.0,1.0,15.0,61.0,3.0,215.5,,
10,"Burke, Maxine",Fr,DS,5-3,86,0,86,28.0,1.0,0,0,0,,,14.0,15.0,31.0,,,,,14.0,,
24,"Hoffman, Chanel",Jr,OH,6-0,81,0,81,23.0,23.0,255,103,663,0.22899999999999998,12.0,20.0,50.0,188.0,20.0,12.0,32.0,6.0,303.0,,
13,"Sheffield, Elizabeth",Sr,MB,5-11,78,0,78,27.0,13.0,141,35,332,0.319,5.0,15.0,27.0,39.0,,11.0,56.0,9.0,195.0,,
1,"Bast, Sydney",So,DS,5-6,76,0,76,28.0,6.0,0,2,7,-0.28600000000000003,20.0,10.0,13.0,125.0,8.0,,,,10.0,,
2,"Ennis, Rowan",Fr,MB,6-1,66,0,66,21.0,11.0,110,44,290,0.228,3.0,3.0,11.0,29.0,,6.0,41.0,5.0,139.5,,
11,"Robinson, Charlie",Fr,MB,6-0,46,0,46,21.0,12.0,53,24,156,0.18600000000000003,7.0,3.0,14.0,9.0,,4.0,27.0,2.0,73.5,1.0,
22,"Allen, Chloe",Fr,OH,6-0,39,0,39,17.0,1.0,77,41,214,0.168,1.0,3.0,7.0,27.0,3.0,2.0,11.0,1.0,87.5,,
18,"Hasselmann, Annie",So,S,6-0,23,0,23,14.0,,5,3,15,0.133,42.0,2.0,,8.0,,1.0,2.0,,9.0,2.0,
17,"Joos, Devin",So,OH,5-11,21,0,21,9.0,3.0,23,19,87,0.046,1.0,,2.0,6.0,1.0,,12.0,2.0,29.0,,
-,TEAM,-,-,-,-,-,13,11.0,,0,0,0,,,,,,8.0,,,,,,
-,Totals,-,-,-,-,-,105,,,1395,538,3755,0.228,1302.0,170.0,249.0,1583.0,96.0,77.0,342.0,36.0,1813.0,23.0,
-,Opponent Totals,-,-,-,-,-,105,,,1370,549,3739,6.406000000000001,1283.0,96.0,195.0,1588.0,170.0,56.0,305.0,41.0,1674.5,17.0,
