Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
12,"Nelms, Keegan",Fr,OH,6-0,126,0,126,32.0,21.0,225,115,774,0.142,33.0,20.0,35.0,314.0,37.0,,24.0,1.0,257.0,2.0,
4,"Giambrone, Adison",Jr,DS,5-5,126,0,126,32.0,14.0,1,1,14,0.0,39.0,15.0,40.0,292.0,29.0,,,,16.0,,
11,"Aguilera, Alexandra",So,S,5-8,126,0,126,32.0,32.0,62,32,241,0.124,1195.0,21.0,30.0,291.0,1.0,3.0,30.0,11.0,101.0,35.0,
13,"Justis, Bridget",Sr,L,5-4,126,0,126,32.0,1.0,3,2,35,0.028999999999999998,63.0,21.0,22.0,601.0,39.0,,,,24.0,1.0,
15,"D'Alessandro, Jenny",Jr,MB,6-1,119,0,119,31.0,31.0,244,121,672,0.183,4.0,1.0,4.0,29.0,1.0,17.0,66.0,11.0,295.0,,
6,"Myers, Rae",Jr,OH,6-0,103,0,103,28.0,19.0,232,112,791,0.152,7.0,17.0,48.0,81.0,1.0,2.0,37.0,4.0,269.5,2.0,
8,"McGownd, Angela",Fr,DS,5-6,102,0,102,28.0,8.0,4,3,19,0.053,23.0,4.0,20.0,180.0,30.0,,,,8.0,3.0,
14,"Showers, Hailee",Sr,OH,5-10,84,0,84,28.0,10.0,119,48,408,0.174,5.0,1.0,5.0,96.0,12.0,,15.0,3.0,127.5,,
9,"Schneider, Haley",Fr,MB,5-6,84,0,84,27.0,20.0,102,57,300,0.15,9.0,4.0,18.0,54.0,,8.0,45.0,6.0,136.5,1.0,
16,"Korenek, Rebecca",Sr,RS,5-8,76,0,76,22.0,16.0,193,74,571,0.20800000000000002,6.0,,1.0,31.0,,1.0,31.0,2.0,209.5,,
10,"Elliott, Katelyn",Fr,OH,5-11,75,0,75,24.0,7.0,214,90,631,0.19699999999999998,2.0,,,33.0,1.0,1.0,10.0,4.0,220.0,,
2,"Lewis, Ebony",So,MB,6-0,58,0,58,19.0,13.0,75,29,210,0.21899999999999997,5.0,8.0,28.0,39.0,,5.0,31.0,12.0,103.5,3.0,
-,TEAM,-,-,-,-,-,52,22.0,,0,0,0,,,,,,19.0,,,,,,
-,Totals,-,-,-,-,-,126,,,1474,684,4666,0.16899999999999998,1391.0,112.0,251.0,2041.0,170.0,37.0,289.0,54.0,1767.5,47.0,
-,Opponent Totals,-,-,-,-,-,126,,,1654,616,4611,7.3020000000000005,1563.0,170.0,251.0,2153.0,112.0,59.0,413.0,56.0,2089.5,61.0,
