Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Meier, Makenna",Sr,DS,5-3,108,0,108,29.0,,0,1,5,-0.2,45.0,33.0,55.0,482.0,15.0,,,,33.0,2.0,
6,"Els, Taylor",Fr,DS,5-6,108,0,108,29.0,17.0,19,13,107,0.055999999999999994,10.0,18.0,18.0,257.0,21.0,,,,37.0,2.0,
8,"Lockey, Kortney",So,OH,5-10,107,0,107,29.0,29.0,335,131,1064,0.192,31.0,22.0,17.0,333.0,24.0,7.0,25.0,9.0,376.5,,
17,"Kloehn, Alex",Jr,MB,6-1,105,0,105,29.0,29.0,268,93,610,0.287,2.0,,1.0,19.0,2.0,25.0,58.0,16.0,322.0,,
9,"Uyemura, Kayla",So,DS,5-3,104,0,104,28.0,10.0,2,1,7,0.14300000000000002,40.0,18.0,37.0,196.0,14.0,,,,20.0,,
5,"Nymeyer, Timarie",Jr,MB,5-11,102,0,102,29.0,18.0,224,80,527,0.273,16.0,,1.0,52.0,,2.0,28.0,4.0,240.0,3.0,
7,"Guthrie, Ashley",Sr,S,5-10,98,0,98,27.0,27.0,113,30,301,0.276,1088.0,16.0,28.0,188.0,,5.0,45.0,3.0,156.5,10.0,1.0
4,"Weissmann, Kim",Jr,OH,6-0,94,0,94,28.0,12.0,219,103,610,0.19,11.0,3.0,8.0,54.0,10.0,6.0,16.0,5.0,236.0,,
16,"O'Neil, Emily",So,MB,6-2,76,0,76,27.0,13.0,141,43,321,0.305,6.0,9.0,27.0,38.0,1.0,6.0,34.0,10.0,173.0,,
14,"King, Natalya",Jr,MB,6-1,53,0,53,16.0,16.0,90,38,226,0.23,3.0,4.0,6.0,15.0,,5.0,33.0,3.0,115.5,1.0,
12,"Wyland, Sarah",Fr,MB,6-4,52,0,52,20.0,,47,26,173,0.121,3.0,,,26.0,1.0,,8.0,4.0,51.0,,
10,"Chisholm, Alyssa",Fr,DS,5-4,32,0,32,19.0,1.0,0,0,0,,3.0,1.0,10.0,33.0,3.0,,,,1.0,,
15,"Landry, Audrey",Sr,DS,5-6,28,0,28,14.0,,0,0,1,0.0,2.0,,4.0,10.0,,,,,,1.0,
11,"Haynes, Ryleigh",So,S,5-11,20,0,20,10.0,2.0,10,4,33,0.182,109.0,3.0,7.0,29.0,,,2.0,2.0,14.0,5.0,
1,"Nelson, Michaela",Jr,OH,5-11,19,0,19,12.0,,0,0,1,0.0,2.0,2.0,2.0,20.0,1.0,,,,2.0,,
3,"Graham, Anna",Fr,MB,6-0,15,0,15,10.0,,6,3,21,0.14300000000000002,,2.0,,6.0,1.0,,1.0,1.0,8.5,,
-,TEAM,-,-,-,-,-,16,12.0,,0,0,0,,3.0,,,,13.0,,,,,,
-,Totals,-,-,-,-,-,108,,,1474,566,4007,0.22699999999999998,1374.0,131.0,221.0,1758.0,106.0,56.0,250.0,57.0,1786.0,24.0,
-,Opponent Totals,-,-,-,-,-,108,,,1317,555,3894,5.617999999999999,1221.0,106.0,183.0,1638.0,131.0,57.0,292.0,53.0,1626.0,25.0,
