Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
9,"Kan, Carly",Sr,OH,5-9,122,0,122,33.0,33.0,385,125,1108,0.235,32.0,27.0,25.0,370.0,38.0,12.0,39.0,6.0,443.5,,
4,"Eckenrode, Courtney",Jr,S,5-9,122,0,122,33.0,32.0,41,17,95,0.253,1193.0,14.0,25.0,224.0,,,39.0,3.0,74.5,13.0,
13,"Ethridge, Alexa",Sr,L,5-7,122,0,122,33.0,,1,1,3,0.0,79.0,13.0,19.0,461.0,30.0,,,,14.0,3.0,
10,"Larson, Kira",Jr,RS,6-2,122,0,122,33.0,33.0,257,75,604,0.301,3.0,30.0,43.0,118.0,,6.0,82.0,7.0,334.0,1.0,
8,"Munlyn, Alyssa",So,MB,6-2,122,0,122,33.0,24.0,232,38,458,0.424,3.0,,,40.0,,36.0,117.0,5.0,326.5,1.0,
2,"Thater, Emily",Sr,MB,6-3,120,0,120,33.0,32.0,212,80,437,0.302,8.0,23.0,14.0,52.0,1.0,19.0,90.0,5.0,299.0,,
1,"Crow, Melanie",Jr,OH,6-1,112,0,112,31.0,31.0,445,164,1105,0.254,10.0,48.0,72.0,239.0,8.0,21.0,36.0,9.0,532.0,2.0,
3,"Sents, Riley",Fr,L,5-4,94,0,94,28.0,,1,0,2,0.5,15.0,1.0,1.0,109.0,10.0,,,,2.0,,
14,"Deeken, Sydney",Jr,OH,6-1,51,0,51,18.0,9.0,75,36,202,0.193,1.0,1.0,4.0,38.0,2.0,6.0,14.0,,89.0,1.0,
5,"Kreklow, Ali",Jr,S,5-9,47,0,47,16.0,1.0,1,0,1,1.0,180.0,,9.0,42.0,,,,,1.0,11.0,
11,"Hanus, Andie",Fr,DS,5-8,25,0,25,14.0,,0,1,2,-0.5,4.0,,1.0,16.0,1.0,,,,,,
7,"Towler, Julia",Sr,RS,6-2,20,0,20,11.0,2.0,13,4,32,0.281,,,,5.0,,1.0,5.0,1.0,16.5,,
6,"Perego, Paige",So,OH,6-2,4,0,4,1.0,,5,3,20,0.1,,,,2.0,,,2.0,,6.0,,
12,"Jin, Hao",So,MB,6-2,2,0,2,2.0,,0,0,1,0.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,32,20.0,,0,0,0,,,,,,25.0,,,,,,
-,Totals,-,-,-,-,-,122,,,1668,544,4070,0.276,1528.0,157.0,213.0,1716.0,115.0,101.0,424.0,36.0,2138.0,32.0,
-,Opponent Totals,-,-,-,-,-,122,,,1500,679,4181,6.189,1396.0,115.0,279.0,1653.0,157.0,72.0,273.0,36.0,1823.5,20.0,
