Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
14,"Vecera, Camryn",So,L,5-5,115,0,115,30.0,14.0,1,1,7,0.0,30.0,23.0,33.0,249.0,24.0,,1.0,,24.5,1.0,
2,"Burnham, Madelynn",Sr,OH,6-2,115,0,115,30.0,16.0,296,138,810,0.195,5.0,3.0,5.0,53.0,10.0,3.0,62.0,4.0,333.0,3.0,
13,"Kline, Sammy",Sr,L,5-5,115,0,115,30.0,,0,1,3,-0.33299999999999996,99.0,33.0,22.0,473.0,31.0,,,,33.0,,
10,"Davet, Molly",Jr,OH,5-10,109,0,109,29.0,29.0,304,121,1058,0.17300000000000001,20.0,19.0,34.0,397.0,33.0,5.0,24.0,5.0,340.0,2.0,
15,"Suiter, Dani",Fr,S,6-0,107,0,107,28.0,28.0,53,19,162,0.21,1046.0,33.0,32.0,176.0,1.0,3.0,44.0,6.0,111.0,17.0,
5,"Trzeciak, Abbie",Jr,MH,6-0,104,0,104,29.0,25.0,218,81,504,0.272,6.0,4.0,7.0,40.0,,8.0,59.0,8.0,259.5,1.0,
12,"Bazelak, Maddie",So,OH,5-11,97,0,97,26.0,23.0,269,137,840,0.157,12.0,20.0,16.0,250.0,36.0,4.0,19.0,3.0,302.5,,
6,"Johnson, Kori",So,MH,5-11,90,0,90,25.0,24.0,140,57,312,0.266,3.0,1.0,,18.0,,17.0,66.0,12.0,191.0,1.0,
8,"Levers, Lacey",Sr,MH,6-1,57,0,57,16.0,5.0,26,9,68,0.25,9.0,,1.0,96.0,14.0,,8.0,,30.0,,
16,"Wayne, Liz",Fr,MH,6-0,39,0,39,12.0,8.0,57,26,154,0.201,1.0,4.0,7.0,8.0,,4.0,23.0,6.0,76.5,1.0,
7,"Glover, Sydney",Jr,MB,6-0,28,0,28,11.0,6.0,33,22,99,0.111,1.0,,,6.0,1.0,1.0,7.0,2.0,37.5,,
4,"Martini, Sydney",So,DS,5-8,21,0,21,9.0,,0,0,0,,1.0,8.0,15.0,3.0,,,,1.0,8.0,,
11,"McGinn, Sydney",So,S,5-11,11,0,11,4.0,2.0,0,3,4,-0.75,97.0,4.0,7.0,13.0,,,4.0,,6.0,6.0,
1,"Knurek, Kaitlyn",Fr,OH,6-0,2,0,2,2.0,,1,1,6,0.0,,1.0,2.0,,,,,,2.0,,
-,TEAM,-,-,-,-,-,9,8.0,,0,0,0,,,,1.0,,10.0,,,,,,
-,Totals,-,-,-,-,-,115,,,1398,616,4027,0.19399999999999998,1330.0,153.0,182.0,1782.0,160.0,45.0,317.0,47.0,1754.5,32.0,
-,Opponent Totals,-,-,-,-,-,115,,,1432,657,4134,5.575,1328.0,160.0,206.0,1712.0,153.0,53.0,421.0,76.0,1855.5,38.0,
