Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Seimet, Kallie",So,L/DS,5-8,109,0,109,31.0,15.0,1,0,3,0.33299999999999996,18.0,6.0,9.0,318.0,24.0,,,,7.0,,
2,"Garda, Madeline",Sr,L/DS,5-4,109,0,109,31.0,,1,0,2,0.5,88.0,37.0,52.0,726.0,24.0,,,,38.0,,
15,"Maloney, Alyssa",Sr,MH,6-0,109,0,109,31.0,31.0,278,103,633,0.276,12.0,24.0,38.0,97.0,,9.0,66.0,6.0,344.0,1.0,
20,"Brandewie, Madeline",So,MH,6-1,105,0,105,31.0,30.0,137,40,373,0.26,1.0,1.0,1.0,28.0,2.0,9.0,54.0,7.0,174.0,,
7,"Kovacic, Isabel",So,OH,6-3,100,0,100,31.0,17.0,269,106,721,0.226,6.0,14.0,36.0,77.0,12.0,7.0,17.0,3.0,298.5,,
10,"Sunjic, Jelena",Sr,RS,6-3,98,0,98,30.0,28.0,464,101,1098,0.331,8.0,40.0,22.0,141.0,1.0,8.0,43.0,13.0,533.5,3.0,
5,"Holly, Jessi",Fr,OH,6-2,93,0,93,30.0,25.0,217,71,727,0.201,10.0,20.0,29.0,130.0,13.0,8.0,24.0,1.0,257.0,,
13,"Arkeilpane, Delaney",Sr,DS,5-8,78,0,78,26.0,1.0,0,1,2,-0.5,16.0,,4.0,94.0,15.0,,,,,,
3,"Marciniak, Isabelle",Fr,S,5-10,69,0,69,22.0,17.0,39,14,94,0.266,718.0,10.0,14.0,125.0,,3.0,20.0,3.0,62.0,16.0,
12,"Iacobelli, Paulina",Fr,OH,5-9,54,0,54,22.0,1.0,0,0,0,,11.0,6.0,6.0,85.0,8.0,,,,6.0,,
11,"Scholten, Katie",Jr,S,6-0,51,0,51,16.0,14.0,30,7,83,0.27699999999999997,543.0,8.0,17.0,82.0,,2.0,14.0,2.0,47.0,25.0,
14,"Slimko, Nicole",Jr,OH,6-0,45,0,45,18.0,4.0,79,44,256,0.13699999999999998,1.0,,6.0,9.0,4.0,2.0,6.0,1.0,84.0,2.0,
16,"Iacobelli, Victoria",Fr,OH,5-9,21,0,21,12.0,,0,1,8,-0.125,3.0,1.0,1.0,12.0,1.0,,,,1.0,,
9,"Kanagin, Celena",Fr,OH,6-0,17,0,17,10.0,3.0,13,10,50,0.06,1.0,,3.0,1.0,,,6.0,1.0,16.0,,
8,"Linne, Macie",Fr,OH,5-11,3,0,3,3.0,,0,0,0,,,,,1.0,,,,,,,
-,TEAM,-,-,-,-,-,11,9.0,,0,0,0,,,,,,10.0,,,,,,
-,Totals,-,-,-,-,-,109,,,1528,498,4050,0.254,1436.0,167.0,238.0,1926.0,114.0,48.0,250.0,37.0,1868.0,47.0,
-,Opponent Totals,-,-,-,-,-,109,,,1304,562,3992,5.6739999999999995,1226.0,114.0,190.0,1775.0,167.0,30.0,340.0,47.0,1618.0,40.0,
