Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
20,"Prichard, Jessie",Fr,S,5-9,110,0,110,30.0,22.0,35,8,83,0.325,932.0,22.0,26.0,221.0,1.0,,24.0,5.0,69.0,7.0,
24,"Castellanos, Kristen",Jr,L/DS,5-1,110,0,110,30.0,,2,1,3,0.33299999999999996,78.0,26.0,29.0,348.0,42.0,,,,28.0,,
6,"Sponcil, Sarah",Jr,OH,5-10,110,0,110,30.0,30.0,402,125,934,0.297,77.0,26.0,25.0,328.0,15.0,4.0,33.0,8.0,448.5,1.0,
5,"Whitford, Kekai",So,DS,5-8,110,0,110,30.0,16.0,10,4,22,0.273,31.0,25.0,69.0,188.0,27.0,,1.0,1.0,35.5,,
23,"Williams, Erin",So,MB,5-11,107,0,107,30.0,25.0,174,58,365,0.318,1.0,2.0,21.0,28.0,,5.0,73.0,5.0,217.5,,
8,"Lea, Jamie",Sr,OH,6-2,104,0,104,30.0,16.0,257,113,647,0.223,6.0,2.0,12.0,53.0,1.0,4.0,60.0,4.0,293.0,1.0,
3,"Slattery, Savannah",Fr,OH,5-11,101,0,101,29.0,16.0,330,158,803,0.214,10.0,16.0,44.0,114.0,3.0,4.0,28.0,8.0,364.0,,
21,"Kevorken, Nicky",Sr,MB,6-3,98,0,98,28.0,22.0,84,47,217,0.171,5.0,21.0,43.0,26.0,,6.0,54.0,4.0,138.0,,
12,"Dominique, Sascha",Fr,MB,6-2,88,0,88,24.0,22.0,204,67,450,0.304,3.0,3.0,10.0,39.0,,2.0,48.0,7.0,233.0,,
1,"Reid, Tess",Fr,S,5-8,54,0,54,16.0,8.0,2,1,7,0.14300000000000002,326.0,11.0,20.0,122.0,,,2.0,,14.0,4.0,
11,"Kovac, Sara",So,OPP,6-0,31,0,31,12.0,1.0,32,14,72,0.25,1.0,,3.0,16.0,,,7.0,6.0,35.5,,
4,"Johnson, Emma",Fr,MB,6-0,17,0,17,10.0,2.0,16,6,29,0.345,,,2.0,1.0,1.0,,2.0,2.0,17.0,,
-,TEAM,-,-,-,-,-,11,7.0,,0,0,0,,4.0,,,,9.0,,,,,,
-,Totals,-,-,-,-,-,110,,,1548,602,3632,0.26,1474.0,154.0,304.0,1484.0,99.0,25.0,332.0,50.0,1893.0,13.0,
-,Opponent Totals,-,-,-,-,-,110,,,1171,495,3400,5.7829999999999995,1122.0,99.0,233.0,1202.0,154.0,59.0,422.0,45.0,1540.0,25.0,
