Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
7,"Millington, Lexi",Sr,OH,5-9,108,0,108,30.0,,3,3,40,0.0,104.0,44.0,43.0,511.0,44.0,,,,47.0,6.0,
3,"Ediger, Kelsey",Jr,OH,5-9,106,0,106,30.0,30.0,257,127,842,0.154,22.0,16.0,34.0,213.0,52.0,3.0,27.0,3.0,289.5,1.0,
11,"Korona, Ashton",Jr,MB,6-2,106,0,106,30.0,23.0,199,71,513,0.25,7.0,4.0,23.0,27.0,1.0,15.0,84.0,11.0,260.0,2.0,
18,"Fergus, Megan",Fr,MB,5-10,105,0,105,30.0,26.0,294,132,726,0.223,4.0,3.0,8.0,58.0,2.0,4.0,49.0,8.0,325.5,1.0,
9,"van der Biezen, Taylor",So,S,5-9,94,0,94,30.0,18.0,18,6,47,0.255,569.0,16.0,16.0,184.0,1.0,1.0,9.0,2.0,39.5,43.0,
4,"Snyder, Melanie",So,DS,5-6,92,0,92,28.0,8.0,1,0,8,0.125,19.0,8.0,14.0,154.0,7.0,,,,9.0,,
5,"DeSerpa, Nikki",Fr,OH,6-0,91,0,91,30.0,19.0,201,103,542,0.18100000000000002,5.0,21.0,48.0,63.0,5.0,1.0,20.0,5.0,233.0,,
16,"Stone, Stephanie",Fr,MB,6-0,83,0,83,27.0,17.0,68,31,214,0.17300000000000001,4.0,,,11.0,2.0,8.0,50.0,11.0,101.0,3.0,
12,"Schlegel, Amanda",Sr,S,5-9,80,0,80,28.0,12.0,21,10,60,0.183,447.0,20.0,31.0,166.0,,,5.0,,43.5,40.0,
17,"O'Brien, Mackenzie",So,OH,6-0,79,0,79,26.0,17.0,214,100,557,0.205,3.0,13.0,19.0,101.0,5.0,3.0,20.0,4.0,240.0,1.0,
2,"Brierley, Katie",So,DS,5-6,52,0,52,21.0,3.0,0,0,2,0.0,3.0,4.0,7.0,59.0,8.0,,,,4.0,,
6,"Rojek, Sydney",Jr,S,5-10,42,0,42,20.0,1.0,1,0,6,0.16699999999999998,86.0,5.0,1.0,38.0,2.0,,1.0,,6.5,5.0,
10,"Waide, Lauren",So,MB,6-1,37,0,37,17.0,5.0,42,24,124,0.145,,1.0,,5.0,,2.0,13.0,4.0,51.5,1.0,
8,"Bradley, Amanda",Sr,OPP,6-0,26,0,26,13.0,1.0,25,11,73,0.192,3.0,,,8.0,,,4.0,1.0,27.0,,
-,TEAM,-,-,-,-,-,29,16.0,,0,0,0,,,,,,28.0,,,,,,
-,Totals,-,-,-,-,-,108,,,1344,618,3754,0.193,1276.0,155.0,244.0,1598.0,157.0,37.0,282.0,49.0,1677.0,103.0,
-,Opponent Totals,-,-,-,-,-,108,,,1258,541,3595,6.21,1165.0,157.0,230.0,1509.0,155.0,37.0,374.0,38.0,1639.0,36.0,
