Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
15,"Kahakai, Savanah",Jr,L/DS,5-8,101,0,101,29.0,,2,1,4,0.25,117.0,10.0,16.0,416.0,27.0,,,,12.0,2.0,
3,"Granato, Mckenna",So,OH,6-0,101,0,101,29.0,23.0,293,112,824,0.22,13.0,24.0,37.0,167.0,18.0,3.0,27.0,4.0,333.5,,
19,"Maglio, Emily",Jr,MB,6-3,100,0,100,29.0,29.0,238,35,507,0.4,7.0,1.0,6.0,60.0,1.0,12.0,121.0,14.0,311.5,1.0,
11,"Greeley, Kalei",Jr,OH,6-2,100,0,100,29.0,21.0,14,6,53,0.151,11.0,2.0,4.0,145.0,13.0,2.0,2.0,,19.0,,
10,"Iosia, Norene",Fr,S,5-11,94,0,94,29.0,26.0,36,9,79,0.342,971.0,31.0,34.0,251.0,1.0,5.0,48.0,5.0,96.0,5.0,
14,"Taylor, Nikki",Sr,OH,6-3,85,0,85,26.0,26.0,386,136,899,0.278,16.0,52.0,52.0,196.0,3.0,7.0,90.0,16.0,490.0,1.0,
4,"Anderson, Clare-Marie",Jr,L/DS,5-7,72,0,72,27.0,1.0,0,0,1,0.0,3.0,2.0,4.0,34.0,2.0,,,,2.0,,
8,"Mitchem, Annie",Sr,MH,6-3,68,0,68,20.0,13.0,198,44,499,0.309,4.0,10.0,11.0,50.0,5.0,5.0,53.0,3.0,239.5,,
5,"Smith, Emma",Fr,DS,5-8,66,0,66,25.0,4.0,0,0,0,,10.0,3.0,5.0,78.0,6.0,,,,3.0,,
17,"Castillo, Casey",So,OH,6-3,58,0,58,25.0,10.0,59,20,157,0.248,4.0,,1.0,16.0,1.0,3.0,39.0,4.0,81.5,,
6,"Burns, Natasha",Fr,MB,6-5,57,0,57,24.0,14.0,65,22,147,0.293,6.0,,,10.0,1.0,2.0,48.0,2.0,91.0,1.0,
9,"Sibley, Kirsten",Fr,OH,6-2,48,0,48,20.0,3.0,86,43,249,0.17300000000000001,2.0,,2.0,27.0,8.0,1.0,17.0,1.0,95.5,,
2,"Koelsch, Kendra",Jr,S,6-1,44,0,44,25.0,1.0,20,13,71,0.099,14.0,2.0,2.0,12.0,,,5.0,1.0,24.5,,
13,"Guinasso, Gianna",Jr,L/DS,5-9,29,0,29,16.0,,0,1,2,-0.5,1.0,4.0,2.0,17.0,,,,,4.0,,
1,"Ponce, Katiana",Sr,L,5-3,22,0,22,17.0,,0,0,0,,1.0,1.0,4.0,5.0,,,,,1.0,,
20,"Ross, Mckenna",Fr,DS,5-10,17,0,17,14.0,,14,5,38,0.237,,,,13.0,,,2.0,,15.0,,
7,"Higgins, Tayler",Sr,S,5-9,2,0,2,2.0,,0,0,0,,5.0,,,2.0,,,,,,,
-,TEAM,-,-,-,-,-,8,8.0,,0,0,0,,,,,,6.0,,,,,,
-,Totals,-,-,-,-,-,101,,,1414,449,3544,0.272,1316.0,145.0,189.0,1531.0,92.0,41.0,458.0,53.0,1829.0,13.0,
-,Opponent Totals,-,-,-,-,-,101,,,1149,591,3553,4.14,1089.0,92.0,195.0,1432.0,145.0,31.0,293.0,45.0,1418.5,24.0,
