Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Maher, Ashley",Jr,L/DS,5-4,105,,105,29,,2,0,8,0.25,53.0,27.0,30.0,216.0,13.0,,,,29.0,1.0,0.0
4,"Zwolensky, Alyssa",Jr,L/DS,5-7,105,,105,29,,5,0,9,0.556,29.0,21.0,28.0,488.0,40.0,,,,26.0,2.0,0.0
16,"Phillips, Maddie",Sr,MB,6-2,105,,105,29,,268,96,607,0.28300000000000003,5.0,22.0,26.0,59.0,,9.0,73.0,17.0,335.5,,0.0
10,"Elmore, Morgan",Sr,S,5-11,105,,105,29,,56,17,157,0.248,1137.0,14.0,20.0,225.0,,3.0,47.0,21.0,96.5,21.0,0.0
15,"Rubal, Samantha",Jr,MB,6-3,99,,99,28,,225,79,494,0.29600000000000004,3.0,,,16.0,,14.0,61.0,14.0,269.5,1.0,0.0
7,"Triplett, Alexis",So,L/DS,5-5,91,,91,27,,3,0,9,0.33299999999999996,29.0,13.0,23.0,172.0,15.0,,,,16.0,,0.0
6,"Myrick, Lauren",Fr,OH,6-0,91,,91,29,,178,79,561,0.17600000000000002,8.0,10.0,10.0,84.0,11.0,3.0,18.0,3.0,199.5,1.0,0.0
12,"Joiner, Garrett",So,OH,6-3,85,,85,25,,215,108,648,0.165,5.0,,,36.0,1.0,5.0,18.0,5.0,229.0,,0.0
11,"Gish, Logan",So,OH,6-2,73,,73,25,,113,70,378,0.114,,,,32.0,,2.0,15.0,2.0,122.5,,0.0
1,"Kuper, Megan",Jr,OH,6-0,65,,65,19,,191,61,484,0.26899999999999996,14.0,22.0,38.0,171.0,15.0,1.0,31.0,3.0,229.5,,0.0
18,"Wagner, Lanie",So,OH,6-1,53,,53,17,,126,82,355,0.124,1.0,1.0,6.0,24.0,5.0,4.0,7.0,1.0,134.5,1.0,0.0
13,"Sullivan, Megan",Sr,DS,5-6,51,,51,24,,1,0,1,1.0,8.0,6.0,4.0,35.0,12.0,,,1.0,7.0,,0.0
2,"Thompson, Bree",Fr,OH,6-0,21,,21,11,,36,25,112,0.098,1.0,,2.0,11.0,,1.0,3.0,1.0,38.5,,0.0
8,"Phillips, Brooke",Fr,S,5-9,1,,1,1,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,2,2,,0,0,0,,,,,,9.0,,,,,,0.0
-,Totals,-,-,-,-,-,105,25,,1419,617,3823,0.21,1293.0,136.0,187.0,1569.0,121.0,42.0,273.0,68.0,1695.5,27.0,25.0
-,Opponent Totals,-,-,-,-,-,105,25,,1258,501,3545,0.214,1168.0,121.0,185.0,1513.0,136.0,29.0,438.0,57.0,1577.0,37.0,25.0
