Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Runge, Maggie",Sr,MH,6-1,106,,106,29,,240,81,534,0.298,4.0,5.0,17.0,44.0,1.0,18.0,63.0,11.0,294.5,,0.0
9,"Chandler, Bailey",So,S,5-8,105,,105,29,,53,30,189,0.122,871.0,17.0,34.0,215.0,1.0,1.0,21.0,14.0,81.5,38.0,0.0
15,"Bailey, Laurel",Jr,OH,6-0,103,,103,29,,179,107,678,0.106,20.0,24.0,48.0,309.0,38.0,3.0,33.0,7.0,222.5,1.0,0.0
17,"Sieg, Hannah",So,MH,6-1,103,,103,29,,76,49,261,0.10300000000000001,3.0,,1.0,15.0,,10.0,77.0,11.0,124.5,3.0,0.0
20,"Sommer, Katie",Sr,RS,6-0,90,,90,28,,196,99,690,0.141,,19.0,39.0,93.0,1.0,4.0,53.0,3.0,245.5,1.0,0.0
8,"Cunningham, Madison",Jr,L/DS,5-8,88,,88,24,,1,1,8,0.0,43.0,13.0,16.0,364.0,27.0,,,,14.0,2.0,0.0
14,"Paluch, Sarah",Fr,L/DS,5-6,82,,82,27,,4,2,13,0.154,27.0,21.0,21.0,209.0,19.0,,,,25.0,,0.0
23,"Michael, Kylie",So,OH,6-0,82,,82,26,,125,82,546,0.079,14.0,20.0,16.0,184.0,46.0,3.0,10.0,5.0,153.0,,0.0
1,"Hieb, Ireland",Fr,OH,6-2,62,,62,19,,152,88,446,0.14300000000000002,1.0,1.0,1.0,35.0,4.0,3.0,18.0,1.0,165.0,1.0,0.0
2,"Matusik, Morgan",Sr,OH,6-0,51,,51,20,,53,25,154,0.182,2.0,6.0,9.0,26.0,3.0,1.0,11.0,,65.5,,0.0
18,"Steffen, Lynsey",So,DS,5-10,47,,47,20,,1,0,3,0.33299999999999996,6.0,7.0,17.0,73.0,9.0,,,,8.0,,0.0
19,"Allen, Danielle",So,RS,5-8,38,,38,19,,52,38,190,0.07400000000000001,2.0,,2.0,12.0,,2.0,11.0,3.0,59.5,,0.0
10,"Jager, Breanna",Sr,S,5-10,20,,20,13,,1,1,6,0.0,56.0,1.0,6.0,19.0,,,1.0,1.0,2.5,7.0,0.0
11,"Bell, Keelan",Fr,MB,6-4,2,,2,3,,0,1,1,-1.0,,,,,,,,,,,0.0
5,"Kirchmer, Caroline",Jr,RS,6-1,1,,1,1,,1,0,1,1.0,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,15,13,,0,0,0,,,,,,29.0,,,,,,0.0
-,Totals,-,-,-,-,-,106,7,,1134,604,3720,0.142,1049.0,134.0,227.0,1598.0,178.0,45.0,298.0,56.0,1462.0,53.0,7.0
-,Opponent Totals,-,-,-,-,-,106,7,,1403,554,3785,0.22399999999999998,1302.0,179.0,205.0,1795.0,134.0,37.0,280.0,36.0,1759.0,16.0,7.0
