Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Barber, Lily",Sr,L,5-6,86,,86,23,,2,1,12,0.083,123.0,31.0,32.0,349.0,23.0,,,,33.0,,0
10,"Worthington, Emma",Fr,S,5-11,84,,84,23,,28,11,84,0.20199999999999999,511.0,21.0,38.0,156.0,,,3.0,1.0,50.5,8.0,0
19,"Stackhouse, Jada",Sr,MB,5-11,82,,82,22,,170,32,355,0.389,12.0,11.0,20.0,69.0,,16.0,84.0,4.0,239.0,3.0,0
3,"Chamness, Zoe",Jr,S,5-9,76,,76,21,,6,2,30,0.133,425.0,18.0,17.0,136.0,,,1.0,,24.5,11.0,0
11,"Baptiste, Madison",So,OH,5-8,73,,73,22,,205,71,579,0.231,9.0,8.0,27.0,196.0,27.0,1.0,20.0,,224.0,2.0,0
20,"Phelps, Jenna",Sr,MB,6-1,70,,70,18,,120,30,243,0.37,4.0,,,11.0,1.0,4.0,39.0,4.0,143.5,,0
22,"Hanan, Avery",So,OH,6-2,67,,67,19,,138,59,315,0.251,4.0,,,23.0,1.0,3.0,37.0,2.0,159.5,1.0,0
5,"Bennett, Jillienne",So,RS,5-10,67,,67,19,,168,50,385,0.306,3.0,,1.0,33.0,,6.0,37.0,8.0,192.5,1.0,0
2,"Chang, Joanna",Fr,OH,5-10,65,,65,20,,143,65,443,0.17600000000000002,12.0,21.0,33.0,172.0,17.0,3.0,14.0,2.0,174.0,,0
9,"Arenas, Samanta",Sr,OH,5-9,34,,34,11,,60,37,199,0.11599999999999999,,3.0,11.0,65.0,14.0,,8.0,3.0,67.0,,0
1,"Becker, Paige",Jr,RS,5-10,29,,29,10,,50,20,120,0.25,,,,21.0,,2.0,14.0,1.0,59.0,,0
4,"Stubbs, Lauren",Jr,OH,5-9,23,,23,10,,62,25,157,0.23600000000000002,2.0,1.0,8.0,24.0,7.0,,6.0,,66.0,,0
8,"Randolph, Katie",Sr,S,5-7,22,,22,10,,1,0,1,1.0,2.0,9.0,5.0,40.0,,,,,10.0,,0
21,"Beaudoin, Sophia",Sr,OH,5-8,17,,17,8,,0,0,0,,,,8.0,19.0,2.0,,,,,,0
13,"Justus, Casey",So,MB,6-2,17,,17,6,,38,4,80,0.425,1.0,1.0,,3.0,1.0,,17.0,1.0,47.5,1.0,0
14,"Madar, Alena",Jr,MB,6-2,7,,7,5,,2,0,4,0.5,,,,3.0,,,2.0,1.0,3.0,,0
15,"Reich, Evan",Fr,L/DS,5-9,5,,5,3,,0,0,0,,,,2.0,,,,,,,,0
12,"Behrbaum, Kelly",So,OH,6-0,3,,3,2,,3,2,11,0.091,,,,,,,3.0,,4.5,,0
-,TEAM,-,-,-,-,-,3,3,,0,0,0,,,,,,15.0,,,,,,0
-,Totals,-,-,-,-,-,86,18,,1196,409,3018,0.261,1108.0,124.0,202.0,1320.0,108.0,35.0,285.0,27.0,1497.5,27.0,18
-,Opponent Totals,-,-,-,-,-,86,18,,931,440,2962,0.166,871.0,108.0,145.0,1148.0,126.0,40.0,232.0,29.0,1195.0,43.0,18
