Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Mason, Chloe",Fr,S,5-7,103,,103,28,,32,5,102,0.265,549.0,24.0,41.0,278.0,,,1.0,1.0,56.5,8.0,0.0
1,"Tedrow, Melina",So,L/DS,5-3,103,,103,28,,2,0,5,0.4,93.0,12.0,10.0,540.0,30.0,,,,14.0,2.0,0.0
14,"Kawa, Cassie",Sr,MB,6-0,103,,103,28,,216,81,596,0.22699999999999998,3.0,,,25.0,,6.0,71.0,9.0,257.5,4.0,0.0
12,"Kuckkan, Gretchen",Fr,OH,6-0,102,,102,28,,202,122,792,0.10099999999999999,23.0,14.0,22.0,260.0,42.0,2.0,29.0,7.0,232.5,1.0,0.0
20,"Williams, Madeline",So,MB,6-0,101,,101,28,,205,77,578,0.221,1.0,20.0,32.0,70.0,,10.0,86.0,10.0,278.0,4.0,0.0
13,"York, Jade",Sr,L/DS,5-5,100,,100,28,,2,2,7,0.0,23.0,18.0,18.0,212.0,16.0,,,,20.0,,0.0
3,"Lewis, Mary Hannah",Jr,S,6-0,98,,98,28,,27,16,116,0.095,405.0,,10.0,71.0,,1.0,22.0,1.0,38.5,20.0,0.0
15,"White, Nikkie",Jr,OH,6-1,96,,96,28,,279,147,874,0.151,8.0,7.0,9.0,90.0,10.0,4.0,65.0,7.0,322.5,,0.0
4,"Shelton, Taylor",Fr,OH,5-10,85,,85,27,,108,58,405,0.12300000000000001,27.0,9.0,9.0,239.0,23.0,,24.0,4.0,129.0,2.0,0.0
8,"Morozoff, Rhiannon",Sr,OH,5-11,67,,67,23,,83,57,338,0.077,3.0,3.0,,50.0,7.0,,17.0,,94.0,1.0,0.0
18,"Newby, Kylie",Fr,MB,5-11,30,,30,13,,39,14,104,0.24,1.0,,1.0,4.0,,1.0,21.0,1.0,50.5,2.0,0.0
9,"Shively, Mya",Fr,L/DS,5-3,3,,3,3,,0,0,0,,1.0,,,2.0,,,,,,,0.0
7,"Kittle, Addie",Fr,L/DS,5-8,3,,3,2,,0,0,0,,,,1.0,5.0,,,,,,,0.0
16,"Hall, McKenna",Fr,OH,6-1,3,,3,2,,0,4,8,-0.5,,,1.0,,,,,,,,0.0
2,"Merriman, Devynn",So,L/DS,5-7,1,,1,1,,0,0,1,0.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,21,7,,0,0,0,,,,,,40.0,,,,,,0.0
-,Totals,-,-,-,-,-,103,15,,1195,583,3925,0.156,1137.0,107.0,154.0,1846.0,168.0,24.0,336.0,40.0,1494.0,44.0,15.0
-,Opponent Totals,-,-,-,-,-,103,15,,1389,550,4051,0.207,1285.0,168.0,195.0,1833.0,108.0,47.0,358.0,37.0,1783.0,32.0,15.0
