Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Thompson, Hannah",So,OH,5-8,119,,119,30,,382,125,1258,0.204,23.0,18.0,14.0,551.0,14.0,11.0,44.0,5.0,433.0,1.0,0.0
21,"Pranger, Rachel",So,OH,5-11,117,,117,30,,349,169,1199,0.15,14.0,25.0,20.0,392.0,22.0,4.0,41.0,12.0,398.5,4.0,0.0
3,"Coggin, Karagan",Fr,RS,6-2,113,,113,30,,127,49,356,0.21899999999999997,3.0,6.0,9.0,69.0,,7.0,89.0,5.0,184.5,,0.0
34,"Raleigh, Emma",Jr,L/DS,5-8,106,,106,28,,1,1,9,0.0,82.0,29.0,39.0,392.0,32.0,,,,30.0,1.0,0.0
14,"Maddox, Sara",Jr,RS,6-2,106,,106,28,,205,82,587,0.21,6.0,,,62.0,3.0,2.0,49.0,4.0,231.5,,0.0
8,"Camlin, Carlee",Fr,S,6-0,101,,101,27,,1,1,11,0.0,506.0,12.0,32.0,157.0,2.0,,,1.0,13.0,12.0,0.0
20,"Bergman, Raeann",Fr,MB,6-4,98,,98,26,,145,56,364,0.245,3.0,,,20.0,1.0,5.0,90.0,7.0,195.0,1.0,0.0
9,"Angeli, Hannah",Sr,S,6-0,82,,82,22,,17,9,64,0.125,490.0,40.0,32.0,172.0,1.0,,5.0,,59.5,7.0,0.0
1,"Sparks, Serena",Fr,L/DS,5-5,74,,74,25,,1,1,4,0.0,30.0,7.0,8.0,155.0,17.0,,,,8.0,,0.0
18,"Poore, Kat",So,OH,6-2,69,,69,20,,110,36,375,0.19699999999999998,11.0,6.0,7.0,96.0,7.0,2.0,45.0,3.0,140.5,,0.0
5,"Revell, Maggie",Sr,MB,6-2,67,,67,21,,86,27,224,0.263,1.0,8.0,12.0,19.0,,2.0,48.0,7.0,120.0,,0.0
23,"Kastanou, Lida",So,RS,6-2,61,,61,23,,86,37,277,0.177,2.0,,,12.0,1.0,1.0,23.0,7.0,98.5,,0.0
15,"Delacher, Hailey",So,S,5-5,60,,60,18,,2,2,16,0.0,251.0,7.0,10.0,145.0,,,,,9.0,12.0,0.0
4,"Johnson, Lilly",So,OH,6-2,2,,2,2,,0,1,1,-1.0,,,,,,,,,,,
12,"Graf, Kathryn",Sr,MB,6-2,1,,1,1,,0,0,0,,,,,,,,,,,,0.0
-,TEAM,-,-,-,-,-,12,9,,0,0,0,,,,,,13.0,,,,,,0.0
-,Totals,-,-,-,-,-,119,8,,1512,596,4745,0.193,1422.0,158.0,183.0,2242.0,113.0,34.0,434.0,51.0,1807.0,38.0,8.0
-,Opponent Totals,-,-,-,-,-,119,8,,1603,666,4863,0.193,1500.0,114.0,186.0,2341.0,158.0,52.0,354.0,42.0,1814.0,32.0,8.0
