Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
21,"Pittman, Regan",Jr,MB,6-5,118,,118,33,,257,62,543,0.359,27.0,27.0,14.0,71.0,1.0,27.0,139.0,21.0,380.5,2.0,0
6,"Kilkelly, Rachel",Fr,DS,5-9,118,,118,33,,1,2,15,-0.067,22.0,21.0,24.0,268.0,32.0,,,,22.0,,0
10,"Samedy, Stephanie",Jr,RS,6-2,115,,115,32,,353,115,1002,0.23800000000000002,27.0,23.0,16.0,299.0,2.0,5.0,103.0,4.0,432.5,3.0,0
19,"Hart, Alexis",Sr,OH,6-0,115,,115,33,,350,113,891,0.266,2.0,,,91.0,20.0,3.0,46.0,1.0,376.0,,0
20,"Rollins, Adanna",So,OH,6-0,114,,114,32,,307,94,939,0.22699999999999998,30.0,9.0,24.0,324.0,35.0,4.0,57.0,7.0,348.5,,0
12,"Morgan, Taylor",Sr,MB,6-0,111,,111,32,,215,57,462,0.342,13.0,,,33.0,1.0,11.0,130.0,18.0,291.0,1.0,0
7,"McGraw, CC",So,L/DS,5-9,110,,110,31,,0,1,15,-0.067,96.0,27.0,36.0,450.0,40.0,,,,27.0,2.0,0
13,"McMenimen, Bayley",So,S,5-9,71,,71,24,,6,7,28,-0.036000000000000004,491.0,9.0,19.0,120.0,,,8.0,3.0,19.0,6.0,0
14,"Miller, Kylie",Sr,S,5-11,68,,68,20,,13,4,35,0.257,694.0,20.0,24.0,167.0,,1.0,26.0,5.0,47.0,2.0,0
8,"Miyabe, Airi",Jr,OH,6-0,49,,49,20,,89,18,214,0.332,1.0,2.0,1.0,20.0,,,23.0,6.0,102.5,,0
9,"Rubright, Shea",Fr,MB,6-5,27,,27,13,,3,2,6,0.16699999999999998,,,,1.0,,,11.0,1.0,8.5,,0
4,"Sheehan, Claire",Jr,OH,6-1,26,,26,13,,23,18,101,0.05,1.0,,2.0,29.0,7.0,,8.0,1.0,27.0,,0
16,"Husemann, Ellie",Fr,MB,6-3,23,,23,10,,2,2,7,0.0,,,,2.0,,3.0,16.0,,13.0,,0
1,"Dolonga, Tamara",Fr,S,5-9,21,,21,7,,1,0,2,0.5,102.0,,1.0,26.0,,,,1.0,1.0,4.0,0
15,"Litzau, Lauren",Sr,DS,5-8,5,,5,4,,0,0,0,,,2.0,2.0,4.0,,,,,2.0,,0
-,TEAM,-,-,-,-,-,9,6,,0,0,0,,,,,,12.0,,,,,,0
-,Totals,-,-,-,-,-,118,7,,1620,495,4260,0.264,1506.0,140.0,163.0,1905.0,150.0,54.0,567.0,68.0,2097.5,20.0,7
-,Opponent Totals,-,-,-,-,-,118,7,,1574,751,4577,0.18,1490.0,150.0,227.0,1846.0,140.0,35.0,412.0,40.0,1965.0,17.0,7
