Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Stanton, Malea",Fr,S,5-9,99,,99,27,,19,7,67,0.179,603.0,18.0,21.0,157.0,,1.0,2.0,1.0,39.0,6.0,0
34,"Okenwa, Akuabata",Sr,MB,6-2,99,,99,27,,331,115,746,0.29,4.0,3.0,,61.0,1.0,9.0,69.0,7.0,377.5,,0
23,"Tedesco, Danielle",Jr,MB,6-3,98,,98,27,,188,62,417,0.302,3.0,19.0,14.0,33.0,1.0,22.0,94.0,18.0,276.0,,0
9,"Evering, Chloe",Sr,OH,5-10,96,,96,27,,207,92,613,0.188,9.0,12.0,18.0,106.0,22.0,3.0,46.0,7.0,245.0,,0
18,"Chalupa, Anna",So,L/DS,5-3,90,,90,26,,2,0,6,0.33299999999999996,15.0,14.0,13.0,157.0,15.0,,,,16.0,,0
12,"Vaughan, Andersen",So,S,6-0,86,,86,25,,24,3,70,0.3,338.0,16.0,19.0,121.0,,,,,40.0,5.0,0
11,"Brach, Noa",Fr,MB,6-0,82,,82,26,,89,45,211,0.209,12.0,9.0,25.0,40.0,3.0,7.0,98.0,16.0,154.0,1.0,0
3,"Macken, Charlotte",So,L/DS,5-3,81,,81,24,,0,2,6,-0.33299999999999996,70.0,16.0,20.0,292.0,32.0,,,,16.0,1.0,0
2,"Schlagheck, Emma",Fr,OPP,6-0,73,,73,22,,85,54,264,0.11699999999999999,1.0,,,23.0,,4.0,41.0,13.0,109.5,,0
15,"Cozad, Grace",So,OH,5-10,63,,63,22,,113,62,377,0.135,10.0,20.0,33.0,137.0,20.0,3.0,22.0,,147.0,1.0,0
14,"Kelly, Kamara",Fr,OH,6-0,57,,57,20,,86,63,317,0.073,8.0,12.0,26.0,89.0,15.0,1.0,23.0,,110.5,,0
13,"Brown, Casey",Fr,OH,6-0,31,,31,17,,0,1,4,-0.25,3.0,1.0,8.0,29.0,4.0,,,,1.0,,0
20,"O'Connell, Courtney",Sr,MB,5-11,23,,23,15,,18,7,53,0.20800000000000002,1.0,,2.0,10.0,1.0,2.0,18.0,4.0,29.0,,0
19,"Malcoln, Selah",So,OH,5-10,20,,20,10,,19,5,57,0.24600000000000002,,,,3.0,,,9.0,,23.5,,0
4,"Dykstra, Olivia",So,OH,5-10,4,,4,4,,0,0,0,,,1.0,,,,,,,1.0,,0
-,TEAM,-,-,-,-,-,5,5,,0,0,0,,,,,,9.0,,,,,,0
-,Totals,-,-,-,-,-,99,12,,1181,518,3208,0.207,1077.0,141.0,199.0,1258.0,125.0,52.0,422.0,66.0,1371.0,14.0,12
-,Opponent Totals,-,-,-,-,-,99,12,,1241,567,3327,0.203,1139.0,126.0,212.0,1300.0,141.0,32.0,304.0,37.0,1355.5,28.0,12
