Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Weigand, Emily",Jr,S,5-10,103,,103,28,,99,39,281,0.214,1058.0,50.0,58.0,280.0,,6.0,50.0,7.0,180.0,15.0,0
9,"Richardson, Ashley",Sr,MB,6-1,103,,103,28,,284,63,674,0.32799999999999996,10.0,11.0,25.0,56.0,,18.0,90.0,3.0,358.0,,0
10,"Adleta, Alexis",Jr,OH,6-2,103,,103,28,,289,147,913,0.156,13.0,13.0,59.0,298.0,29.0,14.0,27.0,2.0,329.5,1.0,0
2,"Sharrits, Taylor",Jr,DS,5-7,103,,103,28,,2,0,17,0.11800000000000001,84.0,25.0,32.0,475.0,22.0,,,,27.0,,0
13,"Kuruzovich, Taylor",Jr,S,5-8,100,,100,28,,1,1,5,0.0,10.0,32.0,34.0,42.0,,,,,33.0,,0
4,"Karsner, Elya",Sr,OH,6-1,97,,97,27,,280,127,729,0.21,5.0,4.0,5.0,191.0,19.0,6.0,31.0,6.0,305.5,,0
19,"Ochaya, Teagan",So,RS,6-3,96,,96,28,,39,29,141,0.071,19.0,,,186.0,18.0,,12.0,1.0,45.0,1.0,0
14,"Fulmer, Shelby",Jr,RS,6-0,93,,93,26,,169,65,521,0.2,7.0,20.0,24.0,87.0,,3.0,23.0,1.0,203.5,,0
11,"Kelly, Megan",So,RS,6-0,89,,89,25,,118,58,310,0.19399999999999998,1.0,,1.0,16.0,,8.0,46.0,1.0,149.0,,0
8,"Latka, Lauren",Fr,DS,5-7,40,,40,16,,0,0,4,0.0,1.0,4.0,8.0,45.0,8.0,,,,4.0,,0
12,"Durra, Jen",So,OH,5-11,37,,37,21,,26,16,87,0.115,,1.0,5.0,14.0,2.0,,2.0,,28.0,,0
18,"Yaconis, Hannah",So,MB,6-0,15,,15,7,,11,5,36,0.16699999999999998,3.0,,,2.0,,,8.0,,15.0,,0
1,"Abramson, Rachel",Fr,OH,6-0,8,,8,7,,2,3,10,-0.1,,,3.0,2.0,1.0,,,1.0,2.0,,0
5,"Vinson, Mahogany",So,MB,6-1,4,,4,3,,3,2,6,0.16699999999999998,,,,1.0,,1.0,,,4.0,,0
-,TEAM,-,-,-,-,-,4,4,,0,0,0,,,,,,17.0,,,,,,0
-,Totals,-,-,-,-,-,103,22,,1325,557,3742,0.205,1211.0,160.0,254.0,1695.0,116.0,56.0,290.0,23.0,1533.0,17.0,22
-,Opponent Totals,-,-,-,-,-,103,22,,1260,568,3764,0.184,1166.0,116.0,201.0,1627.0,159.0,69.0,299.0,37.0,1407.5,17.0,22
