Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
15,"Thompkins, Daharri",Jr,MB,5-10,102,,102,30,,132,76,394,0.142,13.0,6.0,18.0,29.0,1.0,10.0,40.0,6.0,168.0,,0.0
25,"Barren, Simone",So,MB,5-9,101,,101,30,,129,73,371,0.151,3.0,5.0,16.0,20.0,,12.0,52.0,3.0,172.0,,0.0
13,"Joseph, Sydney",So,OH,5-8,95,,95,29,,202,112,661,0.136,12.0,16.0,41.0,144.0,30.0,,18.0,7.0,227.0,1.0,0.0
1,"Chambers, Jasmine",Jr,S,5-11,93,,93,28,,49,23,198,0.131,543.0,26.0,26.0,179.0,2.0,3.0,20.0,2.0,87.5,35.0,0.0
21,"Wilmoth, Mariah",So,DS,5-1,89,,89,28,,1,6,37,-0.135,31.0,18.0,20.0,174.0,26.0,,,,19.0,2.0,0.0
3,"Iosia, Fiapaipai",Jr,L/DS,5-7,85,,85,25,,12,8,73,0.055,39.0,21.0,36.0,291.0,45.0,,,,33.0,2.0,0.0
12,"Curry, Jeda",Fr,OH,5-6,84,,84,27,,155,136,566,0.034,5.0,15.0,21.0,108.0,29.0,,8.0,1.0,174.0,,0.0
2,"Perrilloux, Melinda",Sr,DS,5-7,70,,70,24,,3,5,23,-0.087,14.0,12.0,20.0,103.0,16.0,,,,15.0,,0.0
28,"Valadares, Singryd",Sr,OH,6-3,68,,68,23,,124,58,393,0.168,3.0,2.0,2.0,32.0,3.0,7.0,28.0,1.0,147.0,,0.0
7,"Morris, Wanya",Sr,MB,5-8,58,,58,26,,56,69,248,-0.052000000000000005,5.0,10.0,10.0,40.0,5.0,1.0,9.0,5.0,71.5,1.0,0.0
9,"Allen, JaMira",Fr,L/DS,5-0,30,,30,11,,0,0,3,0.0,1.0,3.0,2.0,21.0,6.0,,,,3.0,,0.0
14,"Grubisic Cabo, Barbara",Sr,S,5-11,29,,29,15,,12,2,37,0.27,103.0,13.0,2.0,37.0,1.0,,4.0,,27.0,5.0,0.0
18,"Lewis, Mae",Jr,OH,5-9,23,,23,13,,15,15,62,0.0,2.0,3.0,,11.0,2.0,,2.0,,19.0,,0.0
8,"Garza, Havanna",So,RS,6-2,19,,19,12,,12,7,45,0.111,,,,4.0,,2.0,3.0,1.0,15.5,1.0,0.0
22,"Calhoun, Jurnee",So,S,5-4,16,,16,8,,0,3,4,-0.75,12.0,1.0,2.0,28.0,1.0,,,,1.0,,0.0
5,"Davies, Brianna",Jr,OH,5-11,12,,12,7,,8,7,38,0.026000000000000002,,,1.0,6.0,1.0,,1.0,,8.0,,0.0
11,"Youngthunder, Jasmine",Jr,S,5-10,3,,3,1,,0,0,0,,6.0,1.0,,6.0,,,,,1.0,2.0,0.0
17,"Samuel, Ashley",Jr,MB,6-1,1,,1,1,,1,0,1,1.0,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,11,5,,0,0,0,,,,,,32.0,,,,,,0.0
-,Totals,-,-,-,-,-,102,22,,913,601,3161,0.099,800.0,153.0,219.0,1233.0,200.0,35.0,186.0,26.0,1194.0,49.0,22.0
-,Opponent Totals,-,-,-,-,-,102,22,,1175,469,3070,0.23,1020.0,200.0,214.0,1422.0,152.0,64.0,222.0,33.0,1550.0,46.0,22.0
