Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
12,"Glover, Michelle",So,MB,5-10,116,,116,31,,265,98,565,0.29600000000000004,5.0,9.0,15.0,71.0,,24.0,121.0,16.0,358.5,,0
16,"Ndekwe, Tatyana",Sr,MB,5-10,116,,116,31,,179,80,455,0.218,1.0,,,32.0,,14.0,100.0,7.0,243.0,,0
20,"Minkova, Velina",So,L/DS,5-9,113,,113,31,,2,1,25,0.04,87.0,14.0,20.0,455.0,26.0,,,,16.0,,0
9,"Hicks, Alexandria",Jr,OPP,5-9,113,,113,31,,249,101,735,0.201,6.0,,1.0,97.0,,9.0,73.0,7.0,294.5,,0
17,"Conte, Manuela",Jr,OH,6-1,112,,112,31,,1,2,15,-0.067,23.0,14.0,9.0,276.0,22.0,1.0,,,16.0,1.0,0
8,"Santiago, Paola",So,OH,5-9,109,,109,31,,230,122,683,0.158,21.0,12.0,29.0,261.0,14.0,2.0,34.0,7.0,261.0,,0
18,"Musante, Lauren",So,S,5-8,107,,107,30,,22,21,99,0.01,594.0,21.0,18.0,215.0,,,12.0,5.0,49.0,9.0,0
4,"Borcic, Marija",So,S,5-10,102,,102,29,,17,7,62,0.161,663.0,29.0,18.0,225.0,,1.0,6.0,1.0,50.0,12.0,0
11,"Palmer, Brookah",Sr,OH,6-2,92,,92,29,,223,104,670,0.17800000000000002,1.0,16.0,23.0,155.0,31.0,2.0,28.0,4.0,255.0,1.0,0
1,"James, Kiera",So,OH,5-8,91,,91,30,,207,96,640,0.17300000000000001,2.0,,,46.0,4.0,4.0,38.0,5.0,230.0,,0
23,"Kelly, Emily",So,OH,5-11,65,,65,23,,41,17,124,0.19399999999999998,,12.0,7.0,25.0,3.0,1.0,2.0,1.0,55.0,,0
15,"Lamb, Clara",So,OPP,6-3,64,,64,22,,91,42,278,0.17600000000000002,2.0,,,18.0,,3.0,35.0,2.0,111.5,,0
2,"Drosopoulou, Alexandra",Jr,OH,5-9,38,,38,16,,1,0,3,0.33299999999999996,6.0,5.0,9.0,74.0,3.0,,,,6.0,1.0,0
22,"Wagoner, Francesca",So,OH,5-10,16,,16,11,,7,9,34,-0.059000000000000004,,,,3.0,2.0,,1.0,1.0,7.5,,0
3,"Bolen, Sierra",So,MB,6-1,3,,3,1,,2,0,3,0.667,,,,,,,,,2.0,,0
-,TEAM,-,-,-,-,-,14,7,,0,0,0,,,,,,18.0,,,,,,0
-,Totals,-,-,-,-,-,116,9,,1537,700,4391,0.191,1411.0,132.0,149.0,1953.0,123.0,61.0,450.0,56.0,1861.0,24.0,9
-,Opponent Totals,-,-,-,-,-,116,9,,1446,642,4376,0.184,1334.0,124.0,205.0,1851.0,131.0,75.0,324.0,81.0,1734.0,40.0,9
