Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
19,"Bellinger, Maria",Sr,OH,6-1,104,,104,29,,477,172,1268,0.24100000000000002,13.0,28.0,22.0,183.0,29.0,4.0,43.0,,530.5,,0.0
9,"Hanus, Andie",Sr,L/DS,5-8,104,,104,29,,1,0,7,0.14300000000000002,79.0,21.0,27.0,495.0,20.0,,,,22.0,,0.0
13,"Basaranlar, Ezgi",Fr,S,5-11,103,,103,29,,59,15,180,0.244,1092.0,29.0,50.0,186.0,1.0,5.0,48.0,2.0,117.0,16.0,0.0
5,"Rasmussen, Kori",Sr,OH,5-9,97,,97,28,,0,0,1,0.0,22.0,,,129.0,20.0,,,,,1.0,0.0
2,"Mason, Lani",Fr,OH,5-9,96,,96,28,,261,137,712,0.174,12.0,34.0,54.0,168.0,36.0,5.0,35.0,2.0,317.5,1.0,0.0
24,"Rivera, Adelina",Fr,MB,6-0,85,,85,27,,137,63,326,0.22699999999999998,4.0,12.0,14.0,21.0,1.0,5.0,71.0,3.0,189.5,,0.0
20,"Pearlman, Bailey",Sr,RS,6-1,81,,81,27,,168,78,433,0.20800000000000002,2.0,28.0,15.0,53.0,,1.0,40.0,3.0,217.0,,0.0
22,"Plummer, Ayala",Fr,MB,5-10,76,,76,26,,125,30,254,0.374,2.0,,1.0,9.0,,5.0,60.0,1.0,159.5,,0.0
4,"Gex, Eileen",Fr,L/DS,5-3,76,,76,23,,0,0,0,,5.0,6.0,9.0,77.0,13.0,,,,6.0,,0.0
10,"Hayes, Julia",Jr,MH,6-1,43,,43,15,,35,22,89,0.146,2.0,,,5.0,1.0,4.0,39.0,,58.5,,0.0
1,"Bracken, Cailey",Sr,OH,5-10,36,,36,16,,12,15,56,-0.054000000000000006,2.0,3.0,8.0,30.0,4.0,,6.0,1.0,18.0,,0.0
15,"Richardson, Lauryn",Fr,OH,5-10,27,,27,13,,44,22,108,0.204,,,1.0,14.0,1.0,,9.0,,48.5,,0.0
3,"Zelaya, Gabi",Jr,OH,5-10,22,,22,11,,5,4,14,0.071,,,,13.0,10.0,,,,5.0,,0.0
12,"Underwood, Grace",So,MH,6-3,17,,17,9,,10,10,34,0.0,1.0,3.0,7.0,4.0,,,6.0,,16.0,,0.0
6,"Lewis, Gina",Sr,L/DS,5-8,7,,7,4,,0,0,0,,1.0,,5.0,,,,,,,,0.0
7,"Roberts, Courtnie",Jr,S,5-10,6,,6,2,,0,0,0,,1.0,,,10.0,1.0,,1.0,,0.5,,
-,TEAM,-,-,-,-,-,7,6,,0,0,0,,,,,,15.0,,,,,,0.0
-,Totals,-,-,-,-,-,104,13,,1336,569,3488,0.22,1247.0,164.0,213.0,1397.0,152.0,30.0,359.0,12.0,1642.5,18.0,13.0
-,Opponent Totals,-,-,-,-,-,104,13,,1233,511,3391,0.213,1129.0,153.0,178.0,1332.0,164.0,45.0,344.0,47.0,1534.0,33.0,13.0
