Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"House, Dannisha",Sr,MB,6-1,94,,94,26,,204,78,507,0.249,8.0,24.0,31.0,41.0,1.0,10.0,56.0,3.0,266.0,,0.0
13,"Murdock, Malaysia",Fr,MB,5-11,93,,93,26,,207,62,490,0.29600000000000004,4.0,,,23.0,,10.0,41.0,1.0,237.5,,0.0
2,"Nash, Abigale",So,OH,5-9,93,,93,26,,288,161,873,0.145,11.0,21.0,18.0,299.0,21.0,3.0,10.0,,317.0,,0.0
5,"Pequeno, Erin",Sr,L/DS,5-4,92,,92,26,,1,2,11,-0.091,70.0,12.0,11.0,378.0,43.0,,,,13.0,1.0,0.0
24,"Slovak, Annika",Fr,S,5-7,91,,91,25,,24,5,106,0.179,833.0,30.0,14.0,157.0,,,6.0,1.0,56.0,7.0,0.0
17,"Bennett, McKenzie",Fr,L/DS,5-5,78,,78,24,,0,1,8,-0.125,9.0,23.0,26.0,134.0,14.0,,,,23.0,1.0,0.0
1,"Box, Bre'Ala",Jr,MB,5-10,52,,52,20,,94,51,267,0.161,3.0,,,22.0,,1.0,18.0,,104.0,,0.0
9,"Neumann, Kayla",Jr,OH,6-0,50,,50,17,,125,90,358,0.098,4.0,13.0,8.0,88.0,18.0,,10.0,1.0,143.0,1.0,0.0
4,"Pevic, Nina",Sr,RS,5-8,49,,49,20,,72,41,236,0.131,4.0,2.0,5.0,35.0,2.0,2.0,17.0,,84.0,,0.0
11,"Gil, Kaitlyn",Fr,OH,5-10,49,,49,19,,64,57,275,0.025,5.0,10.0,17.0,97.0,17.0,2.0,13.0,1.0,82.0,,0.0
3,"Danrich, Mercedes",So,OH,6-0,36,,36,11,,69,41,189,0.14800000000000002,1.0,,,13.0,,,20.0,9.0,79.0,,0.0
12,"Legette, Alyssa",So,L/DS,5-2,24,,24,10,,0,6,28,-0.214,132.0,5.0,13.0,47.0,,,1.0,,5.5,13.0,0.0
16,"Guerra, Dylann",Fr,L/DS,5-6,23,,23,12,,0,0,1,0.0,1.0,3.0,11.0,26.0,2.0,,,,3.0,,0.0
10,"Sanders, Trinity",Fr,RS,6-1,2,,2,1,,0,0,0,,,,,,,,,,,,
8,"Ledbetter, Steelie",Fr,L/DS,5-6,1,,1,1,,0,0,0,,,,,,,,,,,,0.0
-,TEAM,-,-,-,-,-,2,1,,0,0,0,,,,,,26.0,,,,,,0.0
-,Totals,-,-,-,-,-,94,25,,1148,595,3349,0.165,1085.0,143.0,154.0,1360.0,144.0,28.0,192.0,16.0,1363.0,23.0,25.0
-,Opponent Totals,-,-,-,-,-,94,25,,1175,402,3125,0.247,1097.0,144.0,212.0,1372.0,143.0,41.0,322.0,12.0,1486.0,31.0,25.0
