Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Miller, Addison",Sr,L/DS,5-9,134,,134.0,33,,1.0,0.0,57.0,0.018000000000000002,178.0,13.0,20.0,666.0,21.0,,1.0,1.0,14.5,2.0,0
2,"Traylor, Ashleigh",Sr,DS,5-8,134,,134.0,33,,28.0,26.0,149.0,0.013000000000000001,20.0,27.0,41.0,357.0,26.0,,6.0,,58.0,4.0,0
9,"Lewis, Ashley",Jr,OH,6-0,134,,134.0,33,,482.0,183.0,1510.0,0.198,24.0,28.0,51.0,364.0,42.0,5.0,49.0,7.0,539.5,1.0,0
4,"Chausse, Breanne",So,OH,5-9,134,,134.0,33,,414.0,138.0,995.0,0.27699999999999997,5.0,1.0,,75.0,,2.0,66.0,5.0,450.0,,0
1,"Janda, Morgan",Fr,S,5-10,134,,134.0,33,,34.0,6.0,146.0,0.192,756.0,25.0,36.0,257.0,,,5.0,2.0,61.5,7.0,0
18,"Krieger, Catherine",Fr,OH,5-11,133,,133.0,33,,286.0,124.0,777.0,0.20800000000000002,7.0,,4.0,53.0,10.0,3.0,23.0,1.0,300.5,,0
5,"Rodgers, Samantha",Fr,RS,5-11,131,,131.0,33,,292.0,123.0,666.0,0.254,3.0,,4.0,39.0,2.0,3.0,56.0,5.0,323.0,,0
7,"Miles, Madilyn",Jr,S,5-10,128,,128.0,33,,13.0,9.0,110.0,0.036000000000000004,624.0,21.0,28.0,237.0,1.0,,2.0,,35.0,35.0,0
16,"Hunnicutt, Kaira",So,MB,6-0,128,,128.0,33,,154.0,74.0,367.0,0.218,4.0,1.0,1.0,22.0,2.0,29.0,107.0,17.0,237.5,1.0,0
3,"Nowak, Sawyer",Fr,L/DS,5-3,112,,112.0,31,,0.0,0.0,3.0,0.0,8.0,5.0,14.0,55.0,1.0,,,,5.0,,0
12,"Smith, Elise",So,OH,6-1,104,,104.0,27,,72.0,38.0,227.0,0.15,9.0,4.0,10.0,35.0,,11.0,67.0,6.0,120.5,2.0,0
10,"Gilmore, De'Janae",Fr,MB,5-10,39,,39.0,15,,30.0,16.0,80.0,0.175,2.0,3.0,11.0,17.0,,4.0,24.0,1.0,49.0,,0
13,"Boatman, Samantha",Jr,S,5-5,29,,29.0,16,,0.0,1.0,3.0,-0.33299999999999996,18.0,,1.0,14.0,,,,,,1.0,0
8,"Littlefield, Courtney",Jr,MB,6-3,9,,9.0,7,,1.0,3.0,9.0,-0.222,,,2.0,1.0,1.0,,2.0,,1.0,,0
17,"Havekost, Haley",So,OH,5-11,2,,2.0,2,,0.0,0.0,1.0,0.0,,,1.0,,,,,,,,0
-,TEAM,-,-,-,-,-,,0,,,,,,,,,,40.0,,,,,,0
-,Totals,-,-,-,-,-,134.0,33,,1807.0,741.0,5100.0,0.209,1658.0,128.0,224.0,2192.0,146.0,57.0,408.0,45.0,1956.0,53.0,33
-,Opponent Totals,-,-,-,-,-,134.0,33,,1667.0,709.0,5002.0,0.192,1552.0,145.0,245.0,2071.0,128.0,79.0,494.0,60.0,1928.0,46.0,33
