Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
15,"Evans, Megan",Jr,S,6-0,114,,114,33,,107,18,299,0.298,969.0,18.0,8.0,262.0,3.0,5.0,22.0,5.0,141.0,7.0,0.0
9,"Evans, Maya",Jr,MH,6-0,113,,113,33,,245,50,503,0.38799999999999996,18.0,16.0,8.0,68.0,5.0,18.0,42.0,12.0,300.0,,0.0
1,"Battle, Maci",So,RS,5-5,113,,113,33,,9,12,75,-0.04,62.0,25.0,31.0,402.0,33.0,,,,34.0,,0.0
6,"Gant, Jaelin",Sr,OH,5-1,109,,109,32,,248,107,762,0.185,39.0,25.0,16.0,256.0,32.0,7.0,17.0,7.0,288.5,,0.0
17,"Brooks, Terra",Sr,OH,5-10,100,,100,30,,264,105,730,0.218,31.0,24.0,17.0,261.0,34.0,17.0,28.0,5.0,319.0,2.0,0.0
8,"Cox, Alana",So,OH,6-0,99,,99,31,,210,67,516,0.27699999999999997,13.0,10.0,11.0,78.0,5.0,12.0,47.0,13.0,255.5,,0.0
3,"Norman, Jayla",Jr,RS,6-0,77,,77,32,,159,70,453,0.196,12.0,13.0,32.0,135.0,5.0,6.0,28.0,4.0,192.0,5.0,0.0
10,"Jackson, Ashley",So,MH,6-0,59,,59,23,,24,17,89,0.079,8.0,1.0,2.0,15.0,2.0,8.0,30.0,3.0,47.5,3.0,0.0
12,"Asprilla, Karen",Sr,RS,6-1,50,,50,24,,62,32,186,0.161,11.0,5.0,9.0,68.0,12.0,6.0,15.0,2.0,80.5,1.0,0.0
23,"Harris, Jada",Fr,DS,5-6,45,,45,25,,1,2,9,-0.111,4.0,5.0,6.0,36.0,17.0,,,,6.0,,0.0
14,"Daffin, Josie",Sr,MB,5-6,14,,14,10,,6,3,16,0.188,,,,1.0,,1.0,9.0,1.0,11.5,,0.0
19,"Jordan, Ashley",Fr,S,6-0,11,,11,9,,1,2,5,-0.2,1.0,1.0,1.0,4.0,1.0,,1.0,,2.5,,0.0
2,"Ndukewe, Catherine",Fr,MH,5-10,6,,6,4,,1,0,2,0.5,,,,1.0,,,,,1.0,,0.0
11,"Gray, Astonia",Sr,RS,5-10,1,,1,2,,1,0,1,1.0,,,,1.0,,,,,1.0,,0.0
7,"Wilson, Valencia",So,MH,5-11,1,,1,1,,1,0,1,1.0,,,,,,,,,1.0,,
4,"Ezell, Ariana",So,MH,5-10,1,,1,1,,1,0,2,0.5,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,14,4,,0,1,1,-1.0,,,,,37.0,,,,,,0.0
-,Totals,-,-,-,-,-,114,28,,1347,487,3667,0.235,1169.0,145.0,142.0,1593.0,188.0,80.0,240.0,53.0,1561.0,18.0,28.0
-,Opponent Totals,-,-,-,-,-,114,28,,1454,677,4090,0.19,1338.0,190.0,182.0,1543.0,144.0,66.0,261.0,60.0,1703.5,42.0,28.0
