Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"Boe, Tina",Jr,MB,6-0,117,,117,32,,208,48,454,0.35200000000000004,21.0,27.0,20.0,74.0,2.0,12.0,92.0,14.0,293.0,1.0,0
4,"Bartalo, Lydia",Jr,OH,5-10,117,,117,32,,374,155,903,0.243,33.0,48.0,60.0,277.0,12.0,4.0,38.0,8.0,445.0,1.0,0
6,"Anderson, Ellie",Jr,S,5-8,116,,116,32,,27,7,83,0.24100000000000002,610.0,28.0,20.0,256.0,,,,3.0,55.0,5.0,0
12,"Carrabine, Macy",Jr,L/DS,5-11,116,,116,32,,3,2,24,0.042,134.0,25.0,34.0,422.0,28.0,,,,28.0,3.0,0
15,"Green, Amanda",Jr,OH,6-1,112,,112,31,,269,129,740,0.18899999999999997,17.0,32.0,43.0,152.0,45.0,6.0,52.0,21.0,333.0,,0
16,"Green, Brianna",Fr,MB,6-1,109,,109,32,,104,43,248,0.24600000000000002,10.0,,,11.0,2.0,15.0,116.0,14.0,177.0,1.0,0
8,"Winters, Ari",Fr,OH,5-10,98,,98,30,,181,97,510,0.165,5.0,1.0,4.0,50.0,3.0,2.0,46.0,5.0,207.0,,0
10,"Fobert, Kalea",Fr,OH,6-0,98,,98,30,,204,86,585,0.20199999999999999,6.0,,,39.0,,1.0,56.0,5.0,233.0,,0
1,"Poulter, Lorrin",Fr,S,5-11,94,,94,31,,39,24,124,0.121,330.0,26.0,30.0,101.0,1.0,1.0,9.0,2.0,70.5,4.0,0
7,"McManus, Lauren",Jr,L/DS,5-9,70,,70,28,,0,0,1,0.0,3.0,3.0,5.0,74.0,9.0,,,,3.0,,0
3,"Eddy, Andrea",Sr,S,6-0,49,,49,22,,6,1,12,0.41700000000000004,183.0,13.0,23.0,72.0,,,,1.0,19.0,6.0,0
17,"Mahoney, Katie",Sr,OH,6-1,45,,45,19,,56,27,164,0.177,,,,11.0,,2.0,13.0,4.0,64.0,,0
9,"Abernethy, Mara",So,MB,6-2,16,,16,10,,13,8,34,0.147,1.0,,,3.0,,1.0,5.0,2.0,16.0,,0
11,"Feliciano, Michelle",So,S,5-9,12,,12,9,,0,0,0,,33.0,,2.0,9.0,,,,,,,0
19,"Glasgow, Memphis",Fr,OH,5-11,9,,9,7,,4,2,15,0.133,,,,2.0,,,1.0,,4.5,,0
5,"Porch, Kyira",Fr,L,5-5,2,,2,2,,0,0,0,,,,,,2.0,,,,,,0
14,"Joachim, Taylor",Sr,OPP,6-4,1,,1,1,,0,0,0,,,,,,,,,,,,0
-,TEAM,-,-,-,-,-,3,3,,0,0,0,,,,,,11.0,,,,,,0
-,Totals,-,-,-,-,-,117,26,,1488,629,3897,0.22,1386.0,203.0,241.0,1553.0,115.0,44.0,428.0,79.0,1845.0,21.0,26
-,Opponent Totals,-,-,-,-,-,117,26,,1369,663,3835,0.184,1263.0,115.0,227.0,1504.0,203.0,70.0,350.0,67.0,1652.0,40.0,26
