Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Miles, Paige",Sr,S,5-11,111,,111,29,,117,33,279,0.301,1049.0,36.0,48.0,236.0,,4.0,27.0,5.0,170.5,17.0,0.0
13,"Stowell, Avery",So,OPP,5-11,106,,106,28,,296,100,776,0.253,12.0,27.0,18.0,102.0,2.0,3.0,51.0,4.0,351.5,1.0,0.0
22,"LaPlaca, Natalie",Sr,DS,5-3,106,,106,29,,2,2,7,0.0,34.0,20.0,23.0,190.0,29.0,,,,22.0,,0.0
21,"Hruby, Sofia",Sr,MB,6-2,105,,105,28,,140,58,363,0.226,7.0,2.0,,26.0,3.0,17.0,61.0,7.0,189.5,,0.0
9,"Solis, Emily",Sr,DS,5-10,101,,101,27,,2,1,12,0.083,61.0,20.0,35.0,384.0,30.0,,,,22.0,1.0,0.0
15,"Montag, Amanda",Jr,OH,5-10,99,,99,26,,289,142,765,0.192,49.0,31.0,58.0,188.0,29.0,5.0,20.0,8.0,335.0,,0.0
1,"Sgattoni, Maddi",Jr,OH,5-8,95,,95,26,,328,111,924,0.235,39.0,30.0,25.0,233.0,26.0,3.0,15.0,2.0,368.5,2.0,0.0
7,"Gray, Taylor",So,OH,5-10,94,,94,28,,4,3,21,0.048,8.0,10.0,27.0,25.0,,,,,14.0,2.0,0.0
16,"Carter, Melissa",Sr,MB,6-1,75,,75,25,,108,42,248,0.266,5.0,1.0,5.0,13.0,,14.0,29.0,5.0,137.0,,0.0
4,"Lynch, Kimberly",So,DS,5-7,68,,68,27,,0,2,6,-0.33299999999999996,21.0,12.0,5.0,108.0,13.0,,,,12.0,2.0,0.0
12,"Seelbach, Sarena",Sr,MB,6-0,59,,59,20,,71,31,204,0.196,5.0,,2.0,10.0,1.0,6.0,27.0,6.0,90.0,,0.0
18,"Herman, Cami",So,OPP,5-10,36,,36,15,,60,36,188,0.128,1.0,,1.0,11.0,2.0,,6.0,,63.0,,0.0
14,"Malone, Kayla",Fr,L/DS,5-7,20,,20,6,,0,0,0,,,,2.0,11.0,,,,,,,0.0
20,"Haydu, Avery",So,MB,6-0,19,,19,8,,25,13,63,0.19,1.0,1.0,,10.0,,,11.0,1.0,31.5,1.0,0.0
11,"Feighery, Celie",Fr,S,5-10,19,,19,11,,2,0,6,0.33299999999999996,39.0,,1.0,10.0,,,,,2.0,4.0,0.0
17,"Hulstein, Dara",Fr,OPP,5-11,17,,17,9,,7,9,35,-0.057,,,,2.0,,1.0,1.0,,8.5,,0.0
2,"Bohn, Tessa",Fr,L/DS,5-6,11,,11,6,,0,0,0,,2.0,2.0,4.0,9.0,1.0,,,,2.0,,0.0
19,"Winter, Macy",Fr,OH,5-11,6,,6,4,,5,7,35,-0.057,,,,,,,,,5.0,,0.0
8,"Shacoski, Gabrielle",So,OH,5-9,1,,1,1,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,7,5,,0,0,0,,,,,,19.0,,,,,,0.0
-,Totals,-,-,-,-,-,111,12,,1456,590,3932,0.22,1333.0,192.0,254.0,1568.0,155.0,53.0,248.0,38.0,1715.0,30.0,12.0
-,Opponent Totals,-,-,-,-,-,111,12,,1333,551,3731,0.21,1254.0,154.0,212.0,1566.0,192.0,61.0,300.0,51.0,1607.0,33.0,12.0
