Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Mitter, Emily",Fr,S,5-9,108,,108,30,,3,3,17,0.0,505.0,31.0,24.0,206.0,2.0,,1.0,,34.5,7.0,0
6,"Miner, Madee",Jr,S,5-8,108,,108,30,,42,13,103,0.282,507.0,33.0,12.0,236.0,,1.0,,,76.0,10.0,0
17,"Green, Lailah",Fr,OH,5-10,107,,107,30,,221,125,614,0.156,4.0,10.0,15.0,103.0,10.0,1.0,33.0,2.0,248.5,,0
7,"Heath, Allena",Sr,OH,6-1,106,,106,30,,249,113,738,0.184,21.0,43.0,16.0,177.0,24.0,3.0,28.0,2.0,309.0,1.0,0
8,"Gross, Elyse",Fr,DS,5-6,105,,105,30,,4,4,25,0.0,137.0,24.0,39.0,445.0,36.0,,,,28.0,3.0,0
12,"Colla, Sarah",So,OH,5-10,103,,103,29,,407,175,948,0.245,17.0,24.0,18.0,172.0,46.0,5.0,58.0,5.0,465.0,,0
4,"Menz, Kate",Fr,OH,5-11,95,,95,28,,77,38,292,0.134,4.0,,1.0,43.0,3.0,,42.0,6.0,97.5,,0
10,"Paige, Melody",Fr,MB,6-0,94,,94,27,,155,60,393,0.242,4.0,,,36.0,1.0,16.0,72.0,6.0,207.0,,0
13,"Patterson, Ananda",Fr,MB,5-11,92,,92,27,,124,34,326,0.276,5.0,5.0,14.0,43.0,3.0,8.0,72.0,6.0,173.0,,0
11,"Kane, Grace",So,DS,5-2,87,,87,30,,0,1,11,-0.091,19.0,5.0,10.0,122.0,17.0,,,,5.0,2.0,0
15,"Wilson, Hailey",So,MB,6-1,51,,51,23,,52,34,150,0.12,5.0,3.0,6.0,19.0,1.0,2.0,20.0,1.0,67.0,2.0,0
5,"Schneggenburger, Hannah",Jr,MB,6-1,18,,18,11,,15,7,41,0.195,,,3.0,7.0,,,6.0,,18.0,,0
14,"Mitchell, Alysha",Jr,MB,6-0,17,,17,7,,12,6,30,0.2,,,1.0,7.0,,,6.0,3.0,15.0,,0
-,TEAM,-,-,-,-,-,33,12,,0,0,0,,,,,,18.0,,,,,,0
-,Totals,-,-,-,-,-,108,8,,1361,613,3688,0.203,1228.0,178.0,159.0,1616.0,161.0,36.0,338.0,31.0,1744.0,25.0,8
-,Opponent Totals,-,-,-,-,-,108,8,,1267,562,3705,0.19,1160.0,165.0,207.0,1478.0,178.0,66.0,303.0,34.0,1649.5,29.0,8
