Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Ankrum, Brenna",So,DS,5-4,,,,0,,0,0,0,,,,,,,,,,,,0
18,"Green, Grace",So,DS,5-8,95,,95.0,26,,0,1,16,-0.062,67.0,11.0,17.0,349.0,17.0,,,,11.0,,0
19,"Neast, Stephanie",Sr,RS,6-0,95,,95.0,26,,284,125,754,0.21100000000000002,1.0,12.0,6.0,93.0,7.0,6.0,77.0,5.0,340.5,,0
7,"Coomes, Jordan",Jr,S,5-10,94,,94.0,26,,31,7,85,0.282,425.0,24.0,28.0,163.0,6.0,,5.0,3.0,57.5,19.0,0
8,"Flowers, Hailey",Fr,OH,6-0,92,,92.0,26,,165,88,512,0.15,6.0,6.0,11.0,76.0,18.0,4.0,27.0,7.0,188.5,1.0,0
15,"Lentz, Maddie",Jr,S,5-11,83,,83.0,25,,9,4,54,0.09300000000000001,379.0,12.0,21.0,118.0,2.0,,5.0,1.0,23.5,15.0,0
4,"Meehan, Mackenzie",Fr,MB,6-1,80,,80.0,22,,118,48,333,0.21,4.0,,1.0,15.0,1.0,8.0,80.0,9.0,166.0,1.0,0
9,"McKnight, Mallory",Sr,MB,5-11,73,,73.0,24,,100,49,288,0.177,8.0,21.0,19.0,48.0,1.0,1.0,60.0,4.0,152.0,1.0,0
2,"O'Neal, Taylor",So,OH,5-11,71,,71.0,20,,66,39,240,0.113,12.0,17.0,10.0,158.0,15.0,1.0,15.0,,91.5,1.0,0
11,"Carruth, Alyssa",Jr,L/DS,5-4,63,,63.0,18,,1,0,4,0.25,3.0,9.0,14.0,94.0,16.0,,,,10.0,,0
13,"Reitz, Samantha",So,RS,6-1,62,,62.0,18,,99,46,271,0.196,3.0,,,25.0,,6.0,35.0,4.0,122.5,1.0,0
20,"Goodman, Morgan",Sr,OH,5-10,46,,46.0,15,,64,43,283,0.07400000000000001,3.0,6.0,6.0,82.0,16.0,1.0,22.0,1.0,82.0,,0
14,"Tavares, Esmadar",Jr,OH,-,42,,42.0,16,,74,45,265,0.109,1.0,9.0,4.0,49.0,7.0,1.0,14.0,,91.0,,0
12,"Johnson, Kennedi",So,MB,6-0,38,,38.0,15,,30,13,67,0.254,1.0,8.0,8.0,10.0,1.0,5.0,40.0,2.0,62.5,,0
5,"Burrows, Daria",Fr,OH,5-10,19,,19.0,8,,18,22,78,-0.051,,,,9.0,,1.0,6.0,1.0,22.0,2.0,0
3,"Williams, Login",Fr,S,5-8,18,,18.0,10,,2,1,9,0.111,57.0,1.0,4.0,21.0,,,1.0,,3.5,3.0,0
6,"Moore, Taylor",So,DS,5-5,17,,17.0,8,,0,1,3,-0.33299999999999996,,1.0,2.0,19.0,5.0,,,,1.0,,0
17,"Hetherington, Erin",So,S,5-10,7,,7.0,6,,1,0,3,0.33299999999999996,8.0,,1.0,2.0,,,,,1.0,,0
16,"Lawson, Morgan",Fr,OH,5-8,2,,2.0,2,,0,0,0,,,,,,,,,,,,0
-,TEAM,-,-,-,-,-,19.0,11,,0,0,0,,,,,,20.0,,,,,,0
-,Totals,-,-,-,-,-,95.0,7,,1062,532,3265,0.162,979.0,137.0,152.0,1332.0,132.0,34.0,387.0,37.0,1323.5,44.0,7
-,Opponent Totals,-,-,-,-,-,95.0,7,,1209,561,3400,0.191,1125.0,132.0,184.0,1450.0,137.0,36.0,306.0,39.0,1419.0,43.0,7
