Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Barber, Allison",Jr,S,5-11,113,,113,31,,103,41,301,0.20600000000000002,902.0,32.0,50.0,321.0,,5.0,44.0,4.0,162.0,29.0,1.0
2,"Root, Addison",Sr,OH,6-1,109,,109,31,,270,155,854,0.135,28.0,15.0,16.0,220.0,17.0,1.0,32.0,4.0,302.0,,0.0
0,"Alderson, Jenae",Sr,OH,5-9,107,,107,30,,210,74,513,0.265,10.0,17.0,18.0,82.0,8.0,4.0,76.0,5.0,269.0,1.0,0.0
11,"Taylor, Mackenzie",So,DS,5-5,101,,101,28,,2,1,8,0.125,51.0,9.0,24.0,290.0,30.0,,,,11.0,,0.0
4,"Leitman, Jennifer",Fr,OH,6-1,86,,86,24,,239,151,733,0.12,10.0,27.0,36.0,162.0,38.0,3.0,35.0,6.0,286.5,,0.0
8,"Benson, Natalie",So,DS,5-5,78,,78,24,,0,1,6,-0.16699999999999998,28.0,6.0,10.0,165.0,25.0,,,,6.0,,0.0
14,"Schaible, Lindsey",Sr,MB,6-2,75,,75,27,,92,43,251,0.195,8.0,3.0,7.0,14.0,1.0,11.0,58.0,12.0,135.0,2.0,0.0
15,"Fink, Emma",So,OPP,6-1,74,,74,29,,85,39,326,0.141,1.0,4.0,5.0,53.0,3.0,3.0,24.0,2.0,104.0,,0.0
1,"Rudich, Sasha",Fr,MB,6-1,73,,73,26,,77,35,231,0.182,,,3.0,11.0,1.0,2.0,53.0,6.0,105.5,1.0,0.0
7,"Mullally, Brielle",Fr,S,6-0,62,,62,18,,82,53,267,0.109,123.0,15.0,30.0,141.0,,1.0,25.0,5.0,110.5,4.0,0.0
6,"McLellan, Katie",So,DS,5-5,50,,50,22,,1,1,4,0.0,6.0,3.0,8.0,60.0,13.0,,,,4.0,,0.0
13,"LaMacchia, Caroline",Fr,DS,5-4,48,,48,13,,0,1,1,-1.0,21.0,12.0,16.0,140.0,13.0,,,,12.0,,0.0
9,"Witte, Addison",Fr,OH,6-0,41,,41,20,,44,31,148,0.08800000000000001,2.0,,,14.0,,1.0,12.0,3.0,51.0,,0.0
10,"Nelson, Emma",Fr,OH,6-1,33,,33,11,,84,50,235,0.145,2.0,12.0,13.0,33.0,1.0,1.0,12.0,3.0,103.0,,0.0
18,"Leontaridou, Elena",Fr,MB,6-1,8,,8,6,,3,1,7,0.28600000000000003,1.0,,,,,,2.0,2.0,4.0,,
-,TEAM,-,-,-,-,-,21,16,,0,0,0,,,,,,38.0,,,,,,0.0
-,Totals,-,-,-,-,-,115,5,,1292,677,3885,0.158,1193.0,155.0,236.0,1706.0,188.0,32.0,373.0,52.0,1592.5,37.0,5.0
-,Opponent Totals,-,-,-,-,-,115,5,,1428,586,3955,0.213,1301.0,189.0,252.0,1682.0,154.0,54.0,322.0,60.0,1751.0,47.0,5.0
