Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Simpson, Madalon",Sr,L,5-5,112,,112,31,,3,3,17,0.0,87.0,23.0,45.0,420.0,30.0,,,,26.0,,0.0
5,"Ard, Dajah",Sr,S,5-6,112,,112,31,,1,3,10,-0.2,670.0,8.0,14.0,220.0,,,,,9.0,6.0,0.0
2,"Sneed, Jasmin",Sr,MB,6-0,112,,112,31,,199,37,403,0.402,2.0,9.0,11.0,32.0,,22.0,165.0,8.0,312.5,,0.0
17,"Tuzzolo, Gina",Sr,OPP,6-2,112,,112,31,,282,86,709,0.276,7.0,1.0,3.0,40.0,,6.0,115.0,4.0,346.5,,0.0
13,"Young, Kat",Sr,MH,6-3,111,,111,31,,159,50,385,0.28300000000000003,3.0,1.0,1.0,20.0,,4.0,109.0,7.0,218.5,1.0,0.0
7,"Jackson, Jaelyn",Sr,MB,6-3,111,,111,31,,215,60,426,0.364,5.0,,,27.0,,10.0,136.0,17.0,293.0,,0.0
14,"Giommarini, Maria Victoria",Sr,OH,6-0,110,,110,31,,337,142,946,0.20600000000000002,17.0,39.0,44.0,225.0,29.0,6.0,42.0,8.0,403.0,,0.0
16,"David, Dani Jo",So,S,5-7,110,,110,31,,1,8,15,-0.467,531.0,21.0,50.0,143.0,,,,1.0,22.0,13.0,0.0
18,"Neciporuka, Paula",Jr,OH,5-8,109,,109,31,,213,83,610,0.213,14.0,25.0,35.0,207.0,39.0,2.0,38.0,2.0,259.0,,0.0
8,"Martin, Olivia",Jr,L,5-8,84,,84,30,,0,0,0,,5.0,9.0,17.0,27.0,3.0,,,,9.0,,0.0
6,"Draper, Alyna",So,L,5-6,55,,55,27,,0,2,2,-1.0,12.0,7.0,12.0,56.0,6.0,,,,7.0,,0.0
11,"Bentley, Qairo",Fr,OH,6-0,32,,32,22,,28,15,77,0.16899999999999998,,,,17.0,6.0,,7.0,,31.5,,0.0
4,"Boxley, Diamond",Sr,MB,6-0,11,,11,9,,6,3,23,0.13,,,,1.0,,,1.0,,6.5,,0.0
15,"Brod Farias, Veronica",Jr,MB,6-1,3,,3,2,,1,0,2,0.5,,,,,,,,,1.0,,0.0
10,"Sroufe, Tyler",Sr,S,5-9,2,,2,1,,0,0,0,,7.0,1.0,1.0,7.0,,,,,1.0,2.0,
-,TEAM,-,-,-,-,-,3,3,,0,0,0,,,,,,13.0,,,,,,0.0
-,Totals,-,-,-,-,-,112,18,,1445,493,3625,0.263,1360.0,144.0,233.0,1442.0,126.0,50.0,613.0,47.0,1790.5,22.0,18.0
-,Opponent Totals,-,-,-,-,-,112,18,,1327,681,3750,0.172,1222.0,126.0,239.0,1423.0,144.0,39.0,288.0,58.0,1499.5,27.0,18.0
