Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
17,"Doehrmann, Brianna",Sr,L/DS,5-7,137,,137,34,,2,2,7,0.0,118.0,15.0,32.0,493.0,25.0,,,,17.0,,0
1,"Drews, Dani",Jr,OH,6-0,137,,137,34,,643,245,1615,0.24600000000000002,19.0,35.0,25.0,278.0,29.0,9.0,63.0,11.0,718.5,2.0,0
12,"Oblad, Berkeley",Sr,MB,6-4,136,,136,34,,338,103,742,0.317,4.0,14.0,19.0,61.0,1.0,14.0,145.0,12.0,438.5,,0
4,"Koerber, Kenzie",Jr,OPP,6-3,134,,134,33,,400,128,978,0.278,33.0,34.0,46.0,323.0,48.0,5.0,104.0,8.0,491.0,1.0,0
9,"Ka'aha'aina-Torres, Saige",So,S,6-0,134,,134,33,,57,18,181,0.215,1518.0,17.0,25.0,304.0,,7.0,78.0,5.0,120.0,8.0,0
19,"Grace, Phoebe",So,MB,6-2,132,,132,34,,105,30,267,0.281,6.0,,,22.0,,13.0,145.0,9.0,190.5,,0
7,"Weatherington, Zoe",Fr,OH,6-2,123,,123,34,,298,151,685,0.215,6.0,,,75.0,3.0,3.0,42.0,14.0,322.0,1.0,0
14,"Yett, Megan",So,OH,6-1,110,,110,27,,19,7,78,0.154,14.0,18.0,27.0,243.0,22.0,,,,37.0,,0
13,"Windisch, Kinga",Sr,OH,6-2,63,,63,19,,10,8,28,0.071,,12.0,18.0,21.0,,,3.0,1.0,23.5,,0
2,"Stephens, Sarah",Fr,DS,5-4,42,,42,18,,0,0,0,,4.0,2.0,5.0,40.0,6.0,,,,2.0,,0
11,"Van Komen, Alexa",So,L/DS,5-8,21,,21,13,,1,0,1,1.0,2.0,1.0,,18.0,7.0,,,,2.0,,0
5,"Schmidt, Leah",Fr,OH,6-3,21,,21,10,,20,15,72,0.069,,5.0,9.0,12.0,5.0,,8.0,1.0,29.0,,0
3,"Smith, Emily",Fr,S,5-9,14,,14,11,,8,1,10,0.7,51.0,1.0,2.0,25.0,,,5.0,1.0,11.0,1.0,0
15,"Tindsley, Shkhinah",Fr,MB,6-4,10,,10,8,,8,2,16,0.375,,,1.0,,,1.0,10.0,1.0,14.0,,0
18,"Sproule, Lauren",Jr,OH,6-0,3,,3,3,,0,1,4,-0.25,,,,,,,,,,,0
-,TEAM,-,-,-,-,-,2,2,,0,0,0,,,,,,13.0,,,,,,0
-,Totals,-,-,-,-,-,137,19,,1909,711,4684,0.256,1775.0,154.0,209.0,1915.0,159.0,52.0,603.0,63.0,2356.5,13.0,19
-,Opponent Totals,-,-,-,-,-,137,19,,1704,751,4730,0.201,1578.0,158.0,249.0,1746.0,154.0,58.0,511.0,51.0,2137.5,28.0,19
