Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Hedley, Bella",So,OH,5-9,89,,89,25,,2,0,14,0.14300000000000002,68.0,24.0,32.0,345.0,35.0,,,,26.0,,0
6,"Arent, Makenzie",Fr,S,5-7,88,,88,25,,44,5,117,0.33299999999999996,632.0,21.0,21.0,241.0,1.0,,18.0,1.0,74.0,24.0,0
13,"Liddle, Nicole",So,OH,5-11,81,,81,25,,202,101,694,0.146,13.0,17.0,21.0,251.0,12.0,2.0,21.0,1.0,231.5,3.0,0
4,"Meldrum, Francesca",So,MB,6-2,81,,81,25,,149,42,354,0.302,4.0,10.0,22.0,33.0,3.0,16.0,66.0,8.0,208.0,2.0,0
5,"Petit, Elise",Jr,OH,6-1,74,,74,22,,152,72,544,0.147,8.0,13.0,14.0,142.0,23.0,6.0,35.0,3.0,188.5,1.0,0
12,"Wiczek, Grace",Fr,OH,6-2,68,,68,23,,173,80,512,0.182,2.0,4.0,13.0,60.0,,3.0,31.0,4.0,195.5,1.0,0
16,"Tower, Carly",Sr,MB,6-3,53,,53,19,,83,36,212,0.222,,,,13.0,,2.0,39.0,1.0,104.0,,0
23,"Horn, Annemarie",So,S,5-10,53,,53,20,,1,1,10,0.0,197.0,7.0,12.0,80.0,,,1.0,,8.5,15.0,0
24,"Campbell, Jael",So,OH,6-0,52,,52,19,,76,32,215,0.205,1.0,1.0,3.0,22.0,2.0,1.0,7.0,3.0,81.5,2.0,0
25,"Akinwumi, Tola",Jr,MB,6-1,50,,50,20,,57,12,131,0.344,2.0,,,8.0,1.0,7.0,43.0,,85.0,1.0,0
1,"Douglas, Lauren",Jr,L/DS,5-5,49,,49,19,,0,0,3,0.0,2.0,7.0,5.0,37.0,5.0,,,,7.0,,0
15,"Moffet, Emma",So,MB,6-1,47,,47,22,,52,16,146,0.247,4.0,1.0,2.0,22.0,1.0,6.0,20.0,3.0,69.0,,0
26,"Silva, Ali",Fr,L/DS,5-10,39,,39,17,,0,0,3,0.0,4.0,4.0,14.0,30.0,2.0,,,,4.0,,0
9,"Ryan, Taite",Fr,OH,6-1,35,,35,13,,41,21,198,0.10099999999999999,2.0,3.0,9.0,74.0,4.0,1.0,11.0,1.0,50.5,1.0,0
7,"Schoenberger, Maddy",Sr,RS,6-0,18,,18,10,,0,0,3,0.0,18.0,,1.0,7.0,,,,,,1.0,0
3,"Brown, Jojo",Fr,OH,5-9,13,,13,7,,18,9,55,0.16399999999999998,,2.0,,14.0,2.0,,4.0,1.0,22.0,,0
-,TEAM,-,-,-,-,-,8,5,,0,0,0,,,,,,20.0,,,,,,0
-,Totals,-,-,-,-,-,89,14,,1050,427,3211,0.19399999999999998,957.0,114.0,169.0,1379.0,111.0,44.0,296.0,26.0,1356.0,51.0,14
-,Opponent Totals,-,-,-,-,-,89,14,,1187,489,3250,0.215,1077.0,110.0,186.0,1504.0,114.0,39.0,252.0,24.0,1462.0,43.0,14
