Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
23,"McSparin, Hayley",Sr,MB,6-2,105,,105,29,,205,76,464,0.278,1.0,6.0,8.0,22.0,,14.0,74.0,12.0,262.0,2.0,0
20,"Thomas, Kaylee",Jr,DS,5-8,105,,105,29,,3,0,11,0.273,68.0,14.0,21.0,424.0,13.0,,,,17.0,,0
13,"Wells, Alyiah",Fr,MB,6-2,103,,103,29,,223,67,493,0.316,8.0,8.0,7.0,58.0,,11.0,98.0,11.0,291.0,1.0,0
1,"Carter, Doris",Jr,OH,5-10,95,,95,27,,256,106,791,0.19,6.0,9.0,22.0,193.0,17.0,17.0,25.0,2.0,294.5,,0
21,"Perinar, Ginger",Sr,OH,6-2,73,,73,26,,146,75,474,0.15,8.0,22.0,21.0,98.0,10.0,7.0,43.0,5.0,196.5,,0
3,"Curl, Erin",So,MB,6-1,67,,67,25,,114,47,285,0.235,,,,26.0,,1.0,27.0,4.0,128.5,1.0,0
22,"Janek, Emily",Fr,OPP,6-1,66,,66,18,,17,6,41,0.268,409.0,4.0,12.0,78.0,,3.0,39.0,4.0,43.5,4.0,0
12,"Homan, Ashley",Jr,OH,6-0,60,,60,24,,102,75,354,0.076,7.0,11.0,18.0,61.0,12.0,4.0,6.0,2.0,120.0,,0
2,"Garrison, PG",Fr,DS,5-6,60,,60,23,,0,0,0,,8.0,6.0,13.0,82.0,8.0,,,,6.0,,0
10,"Neelon, Meghan",Jr,S,5-9,51,,51,16,,8,0,16,0.5,302.0,15.0,13.0,88.0,,,5.0,,25.5,2.0,0
18,"Borrowdale, Eva",Sr,OH,6-3,50,,50,20,,104,46,365,0.159,1.0,2.0,10.0,44.0,10.0,6.0,10.0,5.0,116.5,,0
15,"Byrd, Mylana",So,S,6-2,43,,43,17,,17,9,37,0.21600000000000003,314.0,5.0,17.0,54.0,,5.0,21.0,1.0,37.0,9.0,0
24,"Kuhlman, Brooke",Sr,OH,5-10,34,,34,18,,23,16,88,0.08,3.0,2.0,6.0,46.0,10.0,,1.0,1.0,25.5,,0
4,"Shook, Katie",Fr,DS,5-8,33,,33,17,,1,1,3,0.0,1.0,8.0,13.0,53.0,8.0,,,1.0,9.0,,0
5,"Stone, Layne",So,L/DS,5-6,32,,32,18,,0,0,0,,1.0,3.0,4.0,28.0,4.0,,,,3.0,,0
11,"Crews, Karen",Jr,DS,5-6,31,,31,20,,0,0,3,0.0,3.0,2.0,6.0,16.0,7.0,,,,2.0,,0
9,"Peters, Hailey",So,L/DS,5-9,16,,16,11,,0,0,0,,2.0,3.0,1.0,11.0,5.0,,,,3.0,,0
6,"Bertsch, Alexa",Fr,OH,6-2,9,,9,7,,12,3,41,0.22,,1.0,5.0,5.0,2.0,,1.0,1.0,13.5,,0
14,"Drapp, Taylor",Fr,DS,5-9,9,,9,5,,0,0,0,,,,,7.0,2.0,,,,,,0
-,TEAM,-,-,-,-,-,7,5,,0,0,0,,,,,,31.0,,,,,,0
-,Totals,-,-,-,-,-,105,19,,1235,534,3484,0.201,1142.0,121.0,198.0,1396.0,139.0,68.0,352.0,49.0,1416.0,19.0,19
-,Opponent Totals,-,-,-,-,-,105,19,,1411,562,3579,0.237,1309.0,139.0,236.0,1455.0,121.0,65.0,303.0,20.0,1605.5,30.0,19
